Sample name	Recall reads
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.00	0.49025799721657065
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.05	0.483561209588917
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.10	0.4552461300703229
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.15	0.38828511093860313
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.20	0.27819529377008395
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.25	0.1778046936584839
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.30	0.08273702363914961
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.35	0.029304579801308513
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.40	0.007877430822123091
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.45	0.0016182861766531934
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.50	0.0003390000968571705
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.55	3.685715338775811e-05
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.60	6.6428590408168684e-06
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.65	1.8571433877552537e-06
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.70	0.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.75	0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.80	0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.85	0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.90	0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.95	0
ani99_cLOW_stFalse_r2-kraken2_minikraken-1.00	0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.00	0.4532409218915603
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.05	0.44367477766782537
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.10	0.4010290572898653
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.15	0.32630418947202705
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.20	0.2258465322637903
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.25	0.14544573506367645
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.30	0.07492515356073623
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.35	0.03680907668701096
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.40	0.009694715670673667
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.45	0.002001571714510245
