Sample name	L1 distance
ani100_cLOW_stTrue_r8-kraken2_chocophlan-1.00	11926317.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.70	11217000.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.50	11239572.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.85	11171005.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.80	11160573.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.90	11263100.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.65	11244485.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.95	11516599.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.55	11244474.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.50	13958772.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.65	13825458.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.60	11249497.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.25	14017967.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.30	11249143.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.35	14067612.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.15	11245035.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.75	13659942.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.45	14000048.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.85	13562982.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.60	13846477.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.30	14098099.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.75	11199752.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.55	13901804.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.20	11200797.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.40	11236179.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.80	13586740.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.45	11234816.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.70	13699176.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.35	11241546.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.90	13594081.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.15	13843090.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.20	13900381.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.40	14038762.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.10	13883060.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.10	11395664.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.25	11231034.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.05	13986385.0
