Sample name	Number of taxa
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.05	1249.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.10	581.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.15	347.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.20	249.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.25	208.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.30	172.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.35	156.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.40	148.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.45	144.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.50	139.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.55	132.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.60	117.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.65	99.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.70	59.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.75	26.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.80	7.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.85	1.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.90	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.95	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-1.00	0.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.00	12852.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.05	2959.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.10	1260.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.15	890.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.20	700.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.25	629.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.30	586.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.35	556.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.40	534.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.45	520.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.50	504.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.55	483.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.60	453.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.65	384.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.70	261.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.75	125.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.80	20.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.85	0.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.90	0.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.95	0.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-1.00	0.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.00	34686.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.05	17610.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.10	6588.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.15	2285.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.20	1171.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.25	868.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.30	716.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.35	622.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.40	568.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.45	525.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.50	494.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.55	465.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.60	424.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.65	362.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.70	212.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.75	72.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.80	11.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.85	0.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.90	0.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.95	0.0
RH_S001__insert_270-kraken2_refseqV205_500GB-1.00	0.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.00	2587.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.05	1924.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.10	825.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.15	416.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.20	199.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.25	103.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.30	43.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.35	34.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.40	26.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.45	24.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.50	24.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.55	23.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.60	22.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.65	21.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.70	21.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.75	14.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.80	11.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.85	9.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.90	6.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.95	3.0
Huttenhower_LC6-kraken2_refseqV205_500GB-1.00	3.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.00	7748.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.05	2206.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.10	1178.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.15	872.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.20	738.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.25	672.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.30	631.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.35	606.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.40	591.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.45	570.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.50	558.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.55	513.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.60	440.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.65	311.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.70	171.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.75	67.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.80	13.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.85	1.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.90	0.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.95	0.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-1.00	0.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.00	5435.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.05	1680.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.10	846.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.15	570.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.20	426.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.25	385.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.30	351.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.35	330.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.40	315.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.45	310.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.50	302.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.55	280.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.60	247.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.65	190.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.70	122.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.75	49.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.80	5.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.85	1.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.90	0.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.95	0.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-1.00	0.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.00	18156.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.05	13150.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.10	823.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.15	378.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.20	148.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.25	74.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.30	43.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.35	24.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.40	12.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.45	11.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.50	11.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.55	10.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.60	10.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.65	8.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.70	4.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.75	3.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.80	1.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.85	0.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.90	0.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.95	0.0
BMI_bmi_reads-kraken2_refseqV205_500GB-1.00	0.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.00	3032.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.05	808.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.10	364.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.15	231.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.20	169.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.25	145.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.30	133.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.35	129.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.40	128.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.45	124.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.50	124.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.55	123.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.60	114.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.65	97.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.70	56.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.75	28.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.80	4.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.85	1.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.90	0.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.95	0.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-1.00	0.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.00	4431.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.05	939.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.10	449.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.15	259.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.20	184.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.25	154.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.30	134.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.35	124.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.40	119.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.45	112.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.50	108.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.55	103.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.60	95.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.65	77.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.70	51.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.75	30.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.80	9.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.85	1.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.90	0.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.95	0.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-1.00	0.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.00	5561.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.05	2116.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.10	1120.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.15	781.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.20	618.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.25	549.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.30	515.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.35	502.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.40	488.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.45	478.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.50	467.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.55	450.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.60	401.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.65	291.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.70	158.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.75	58.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.80	6.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.85	0.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.90	0.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.95	0.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-1.00	0.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.00	3356.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.05	1033.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.10	469.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.15	289.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.20	212.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.25	187.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.30	164.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.35	154.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.40	143.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.45	138.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.50	132.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.55	128.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.60	114.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.65	94.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.70	62.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.75	28.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.80	3.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.85	0.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.90	0.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.95	0.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-1.00	0.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.00	4344.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.05	1136.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.10	548.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.15	304.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.20	202.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.25	161.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.30	134.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.35	121.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.40	117.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.45	114.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.50	108.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.55	102.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.60	91.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.65	80.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.70	62.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.75	31.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.80	9.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.85	0.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.90	0.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.95	0.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-1.00	0.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.00	3586.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.05	616.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.10	246.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.15	155.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.20	112.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.25	100.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.30	90.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.35	87.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.40	85.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.45	82.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.50	81.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.55	80.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.60	79.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.65	74.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.70	59.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.75	35.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.80	7.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.85	0.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.90	0.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.95	0.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-1.00	0.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.00	5264.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.05	1741.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.10	961.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.15	681.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.20	562.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.25	519.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.30	474.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.35	451.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.40	433.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.45	421.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.50	410.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.55	387.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.60	330.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.65	249.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.70	133.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.75	58.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.80	6.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.85	0.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.90	0.0
