Sample name	Faith's phylogenetic diversity
ani97_cHIGH_stTrue_r4-MetaPhlAn-default	679.5
Huttenhower_HC1-MetaPhlAn-default	351.5
ani97_cLOW_stTrue_r3-MetaPhlAn-default	229.5
ani99_cHIGH_stFalse_r1-MetaPhlAn-default	607.5
ani100_cLOW_stTrue_r8-MetaPhlAn-default	257.5
ani95_cLOW_stTrue_r8-MetaPhlAn-default	188.5
ani97_cHIGH_stFalse_r5-MetaPhlAn-default	569.5
ani100_cHIGH_stFalse_r9-MetaPhlAn-default	737.5
ani99_cHIGH_stTrue_r6-MetaPhlAn-default	792.5
ABRF_MGRG_Half-MetaPhlAn-default	26.5
ani97_cLOW_stTrue_r2-MetaPhlAn-default	252.5
ani99_cLOW_stTrue_r1-MetaPhlAn-default	196.5
ani100_cLOW_stFalse_r4-MetaPhlAn-default	316.5
UnAmbiguouslyMapped_ds.soil-MetaPhlAn-default	176.5
ZymoMock-MetaPhlAn-default	56.5
NegControl_MH1-MetaPhlAn-default	0
NegControl_MH2-MetaPhlAn-default	0
ani99_cLOW_stFalse_r8-MetaPhlAn-default	346.5
ani99_cHIGH_stTrue_r2-MetaPhlAn-default	543.5
ani97_cHIGH_stFalse_r0-MetaPhlAn-default	653.5
ani99_cLOW_stTrue_r3-MetaPhlAn-default	356.5
ani97_cLOW_stTrue_r7-MetaPhlAn-default	216.5
ani99_cHIGH_stTrue_r1-MetaPhlAn-default	649.5
ani100_cLOW_stFalse_r3-MetaPhlAn-default	288.5
ani97_cLOW_stTrue_r6-MetaPhlAn-default	246.5
RM1_S002__insert_5000-MetaPhlAn-default	275.5
ani100_cLOW_stFalse_r1-MetaPhlAn-default	241.5
ani99_cLOW_stTrue_r2-MetaPhlAn-default	162.5
ani100_cHIGH_stTrue_r9-MetaPhlAn-default	670.5
ani97_cLOW_stTrue_r5-MetaPhlAn-default	298.5
ani100_cLOW_stFalse_r2-MetaPhlAn-default	224.5
ani97_cLOW_stTrue_r4-MetaPhlAn-default	254.5
ani100_cLOW_stFalse_r0-MetaPhlAn-default	223.5
ani97_cHIGH_stFalse_r3-MetaPhlAn-default	694.5
NA12878_NegControl_SL126488_0-MetaPhlAn-default	19.5
ani99_cHIGH_stTrue_r3-MetaPhlAn-default	665.5
ani99_cLOW_stTrue_r0-MetaPhlAn-default	298.5
ABRF_MGRG_1ng-MetaPhlAn-default	25.5
ani100_cHIGH_stTrue_r8-MetaPhlAn-default	845.5
ani97_cHIGH_stFalse_r1-MetaPhlAn-default	701.5
ani99_cLOW_stFalse_r9-MetaPhlAn-default	231.5
ani95_cLOW_stFalse_r2-MetaPhlAn-bowtie2_reads	732.5
ani97_cHIGH_stFalse_r8-MetaPhlAn-bowtie2_reads	2247.5
ani99_cLOW_stTrue_r8-MetaPhlAn-bowtie2_reads	1005.5
ani99_cHIGH_stFalse_r1-MetaPhlAn-bowtie2_reads	1770.5
ani100_cHIGH_stFalse_r9-MetaPhlAn-bowtie2_reads	1867.5
ani99_cLOW_stFalse_r2-MetaPhlAn-bowtie2_reads	798.5
ani100_cLOW_stFalse_r3-MetaPhlAn-bowtie2_reads	733.5
ani100_cHIGH_stTrue_r1-MetaPhlAn-bowtie2_reads	2193.5
ani100_cHIGH_stTrue_r5-MetaPhlAn-bowtie2_reads	2070.5
ani100_cHIGH_stFalse_r2-MetaPhlAn-bowtie2_reads	1855.5
ani99_cLOW_stTrue_r3-MetaPhlAn-bowtie2_reads	1293.5
UnAmbiguouslyMapped_ds.7-MetaPhlAn-bowtie2_reads	2321.5
ani97_cHIGH_stFalse_r7-MetaPhlAn-bowtie2_reads	2282.5
ani99_cLOW_stFalse_r6-MetaPhlAn-bowtie2_reads	857.5
ani95_cLOW_stFalse_r6-MetaPhlAn-bowtie2_reads	723.5
ani100_cLOW_stTrue_r8-MetaPhlAn-bowtie2_reads	887.5
UnAmbiguouslyMapped_ds.soil-MetaPhlAn-bowtie2_reads	592.0
UnAmbiguouslyMapped_ds.hous1-MetaPhlAn-bowtie2_reads	195.5
ani97_cLOW_stTrue_r2-MetaPhlAn-bowtie2_reads	1092.5
ani100_cLOW_stTrue_r7-MetaPhlAn-bowtie2_reads	775.5
ani100_cLOW_stTrue_r3-MetaPhlAn-bowtie2_reads	903.5
ani97_cLOW_stFalse_r2-MetaPhlAn-bowtie2_reads	955.5
ani100_cLOW_stFalse_r8-MetaPhlAn-bowtie2_reads	682.5
RH_S003__insert_270-MetaPhlAn-bowtie2_reads	1666.5
UnAmbiguouslyMapped_ds.buccal-MetaPhlAn-bowtie2_reads	129.5
ani99_cHIGH_stFalse_r5-MetaPhlAn-bowtie2_reads	2003.5
ABRF_MGRG_Normal-MetaPhlAn-bowtie2_reads	212.5
ani95_cLOW_stFalse_r9-MetaPhlAn-bowtie2_reads	1006.5
ani97_cLOW_stTrue_r6-MetaPhlAn-bowtie2_reads	1139.5
ani97_cHIGH_stTrue_r4-MetaPhlAn-bowtie2_reads	2120.5
ani99_cLOW_stTrue_r7-MetaPhlAn-bowtie2_reads	1041.5
Huttenhower_LC4-MetaPhlAn-bowtie2_reads	185.5
ani100_cHIGH_stFalse_r6-MetaPhlAn-bowtie2_reads	1819.5
ani97_cLOW_stFalse_r6-MetaPhlAn-bowtie2_reads	925.5
ABRF_MGRG_5ng-MetaPhlAn-bowtie2_reads	198.0
ani97_cLOW_stTrue_r9-MetaPhlAn-bowtie2_reads	1132.5
ani99_cHIGH_stTrue_r4-MetaPhlAn-bowtie2_reads	2194.5
ani97_cHIGH_stFalse_r3-MetaPhlAn-bowtie2_reads	2131.5
ani95_cLOW_stTrue_r0-MetaPhlAn-bowtie2_reads	935.5
Huttenhower_HC1-MetaPhlAn-bowtie2_reads	688.0
Huttenhower_LC7-MetaPhlAn-bowtie2_reads	170.5
UnAmbiguouslyMapped_ds.gut-MetaPhlAn-bowtie2_reads	303.5
ani99_cHIGH_stFalse_r2-MetaPhlAn-bowtie2_reads	1632.5
Huttenhower_LC8-MetaPhlAn-bowtie2_reads	203.5
ani95_cLOW_stTrue_r3-MetaPhlAn-bowtie2_reads	880.5
ani95_cLOW_stFalse_r1-MetaPhlAn-bowtie2_reads	681.5
RM1_S001__insert_5000-MetaPhlAn-bowtie2_reads	614.5
ani100_cLOW_stTrue_r0-MetaPhlAn-bowtie2_reads	983.5
NA12878_NegControl_SL126486_0-MetaPhlAn-bowtie2_reads	553.0
ani100_cLOW_stTrue_r4-MetaPhlAn-bowtie2_reads	939.5
ani97_cHIGH_stTrue_r7-MetaPhlAn-bowtie2_reads	2056.5
ABRF_MGRG_Half-MetaPhlAn-bowtie2_reads	187.0
ani95_cLOW_stTrue_r8-MetaPhlAn-bowtie2_reads	865.5
ani99_cLOW_stFalse_r9-MetaPhlAn-bowtie2_reads	647.5
ani99_cHIGH_stTrue_r8-MetaPhlAn-bowtie2_reads	2007.5
RH_S005__insert_270-MetaPhlAn-bowtie2_reads	1731.5
ani99_cLOW_stFalse_r1-MetaPhlAn-bowtie2_reads	947.5
ZymoMock-MetaPhlAn-bowtie2_reads	518.5
ani100_cLOW_stFalse_r0-MetaPhlAn-bowtie2_reads	634.5
ani95_cLOW_stTrue_r7-MetaPhlAn-bowtie2_reads	866.5
ani99_cHIGH_stTrue_r0-MetaPhlAn-bowtie2_reads	1656.5
ani97_cHIGH_stTrue_r8-MetaPhlAn-bowtie2_reads	2436.5
ani99_cLOW_stTrue_r4-MetaPhlAn-bowtie2_reads	937.5
Huttenhower_LC3-MetaPhlAn-bowtie2_reads	191.5
ani100_cHIGH_stTrue_r9-MetaPhlAn-bowtie2_reads	2035.5
ani99_cHIGH_stTrue_r7-MetaPhlAn-bowtie2_reads	2497.5
ani97_cHIGH_stFalse_r0-MetaPhlAn-bowtie2_reads	1922.5
ani97_cHIGH_stFalse_r4-MetaPhlAn-bowtie2_reads	1987.5
ani99_cLOW_stFalse_r5-MetaPhlAn-bowtie2_reads	899.5
ani95_cLOW_stTrue_r4-MetaPhlAn-bowtie2_reads	1132.5
ani97_cLOW_stTrue_r1-MetaPhlAn-bowtie2_reads	1036.5
ani100_cLOW_stFalse_r4-MetaPhlAn-bowtie2_reads	798.5
ani99_cHIGH_stTrue_r3-MetaPhlAn-bowtie2_reads	2061.5
ani97_cHIGH_stTrue_r0-MetaPhlAn-bowtie2_reads	2357.5
ani97_cLOW_stFalse_r9-MetaPhlAn-bowtie2_reads	801.5
ani97_cHIGH_stTrue_r3-MetaPhlAn-bowtie2_reads	2317.5
ani97_cLOW_stFalse_r5-MetaPhlAn-bowtie2_reads	1019.5
ani100_cLOW_stFalse_r7-MetaPhlAn-bowtie2_reads	619.5
ani100_cHIGH_stFalse_r5-MetaPhlAn-bowtie2_reads	2223.5
ani100_cHIGH_stTrue_r2-MetaPhlAn-bowtie2_reads	2195.5
ani95_cLOW_stFalse_r3-MetaPhlAn-bowtie2_reads	786.5
RH_S002__insert_270-MetaPhlAn-bowtie2_reads	1699.5
ani99_cLOW_stTrue_r9-MetaPhlAn-bowtie2_reads	1149.5
ani99_cLOW_stFalse_r8-MetaPhlAn-bowtie2_reads	991.5
ani99_cLOW_stTrue_r6-MetaPhlAn-bowtie2_reads	1017.5
ani97_cLOW_stFalse_r8-MetaPhlAn-bowtie2_reads	798.5
ani100_cLOW_stFalse_r6-MetaPhlAn-bowtie2_reads	710.5
BioPool-MetaPhlAn-bowtie2_reads	317.0
ani100_cHIGH_stTrue_r4-MetaPhlAn-bowtie2_reads	2133.5
ani97_cLOW_stTrue_r3-MetaPhlAn-bowtie2_reads	1051.5
ani97_cLOW_stFalse_r3-MetaPhlAn-bowtie2_reads	1009.5
ani100_cLOW_stTrue_r6-MetaPhlAn-bowtie2_reads	679.5
ABRF_MGRG_1ng-MetaPhlAn-bowtie2_reads	210.0
ani100_cLOW_stTrue_r2-MetaPhlAn-bowtie2_reads	658.5
ani97_cHIGH_stFalse_r9-MetaPhlAn-bowtie2_reads	2437.5
ani97_cLOW_stFalse_r7-MetaPhlAn-bowtie2_reads	830.5
ani100_cHIGH_stFalse_r7-MetaPhlAn-bowtie2_reads	1794.5
ani95_cLOW_stTrue_r5-MetaPhlAn-bowtie2_reads	1100.5
ani99_cHIGH_stFalse_r0-MetaPhlAn-bowtie2_reads	2326.5
Huttenhower_LC1-MetaPhlAn-bowtie2_reads	232.0
ani97_cHIGH_stTrue_r1-MetaPhlAn-bowtie2_reads	2440.5
ani95_cLOW_stFalse_r5-MetaPhlAn-bowtie2_reads	859.5
ani99_cHIGH_stTrue_r1-MetaPhlAn-bowtie2_reads	1962.5
ani100_cLOW_stFalse_r9-MetaPhlAn-bowtie2_reads	863.5
ani99_cHIGH_stFalse_r9-MetaPhlAn-bowtie2_reads	1991.5
Huttenhower_HC2-MetaPhlAn-bowtie2_reads	708.0
ani97_cLOW_stTrue_r5-MetaPhlAn-bowtie2_reads	1264.5
UnAmbiguouslyMapped_ds.hous2-MetaPhlAn-bowtie2_reads	142.5
ani100_cHIGH_stFalse_r1-MetaPhlAn-bowtie2_reads	2055.5
ani97_cLOW_stFalse_r1-MetaPhlAn-bowtie2_reads	625.5
ani100_cHIGH_stTrue_r0-MetaPhlAn-bowtie2_reads	2428.5
NA12878_NegControl_SL126488_0-MetaPhlAn-bowtie2_reads	447.0
ABRF_MGRG_10ng-MetaPhlAn-bowtie2_reads	188.5
ani99_cLOW_stTrue_r0-MetaPhlAn-bowtie2_reads	1171.5
NegControl_MH2-MetaPhlAn-bowtie2_reads	13.5
ani99_cLOW_stFalse_r7-MetaPhlAn-bowtie2_reads	858.5
ani100_cHIGH_stFalse_r8-MetaPhlAn-bowtie2_reads	2184.5
ani100_cHIGH_stTrue_r6-MetaPhlAn-bowtie2_reads	2254.5
ani97_cHIGH_stFalse_r6-MetaPhlAn-bowtie2_reads	2130.5
ani99_cHIGH_stFalse_r6-MetaPhlAn-bowtie2_reads	1743.5
ani95_cLOW_stTrue_r2-MetaPhlAn-bowtie2_reads	884.5
ani95_cLOW_stTrue_r1-MetaPhlAn-bowtie2_reads	780.5
ani99_cHIGH_stTrue_r6-MetaPhlAn-bowtie2_reads	2332.5
ani97_cLOW_stFalse_r0-MetaPhlAn-bowtie2_reads	897.5
ani97_cHIGH_stTrue_r9-MetaPhlAn-bowtie2_reads	2417.5
ani99_cHIGH_stFalse_r8-MetaPhlAn-bowtie2_reads	2021.5
ani99_cHIGH_stFalse_r4-MetaPhlAn-bowtie2_reads	1789.5
ani100_cHIGH_stFalse_r0-MetaPhlAn-bowtie2_reads	1701.5
ani95_cLOW_stFalse_r7-MetaPhlAn-bowtie2_reads	527.5
ani95_cLOW_stFalse_r8-MetaPhlAn-bowtie2_reads	270.5
ani99_cHIGH_stFalse_r7-MetaPhlAn-bowtie2_reads	2163.5
ani99_cLOW_stFalse_r0-MetaPhlAn-bowtie2_reads	583.5
ani100_cLOW_stTrue_r5-MetaPhlAn-bowtie2_reads	1033.5
ani97_cLOW_stTrue_r7-MetaPhlAn-bowtie2_reads	930.5
RM1_S002__insert_5000-MetaPhlAn-bowtie2_reads	646.5
NegControl_LM-MetaPhlAn-bowtie2_reads	13.5
ani95_cLOW_stFalse_r4-MetaPhlAn-bowtie2_reads	829.5
ani99_cHIGH_stTrue_r9-MetaPhlAn-bowtie2_reads	2214.5
ani100_cHIGH_stTrue_r7-MetaPhlAn-bowtie2_reads	1953.5
ani97_cLOW_stTrue_r4-MetaPhlAn-bowtie2_reads	990.5
RH_S004__insert_270-MetaPhlAn-bowtie2_reads	1707.5
ani100_cLOW_stFalse_r1-MetaPhlAn-bowtie2_reads	695.5
NA12878_NegControl_SL126487_0-MetaPhlAn-bowtie2_reads	611.0
RH_S001__insert_270-MetaPhlAn-bowtie2_reads	1640.5
ani99_cLOW_stTrue_r1-MetaPhlAn-bowtie2_reads	904.5
ani100_cLOW_stTrue_r9-MetaPhlAn-bowtie2_reads	787.5
ani99_cHIGH_stTrue_r5-MetaPhlAn-bowtie2_reads	1993.5
ani100_cHIGH_stFalse_r3-MetaPhlAn-bowtie2_reads	1289.5
ani97_cHIGH_stTrue_r5-MetaPhlAn-bowtie2_reads	2203.5
RL_S001__insert_270-MetaPhlAn-bowtie2_reads	220.5
ani99_cLOW_stFalse_r3-MetaPhlAn-bowtie2_reads	827.5
ani97_cHIGH_stFalse_r2-MetaPhlAn-bowtie2_reads	1865.5
ani100_cLOW_stFalse_r2-MetaPhlAn-bowtie2_reads	628.5
JGI_SRR033548-MetaPhlAn-bowtie2_reads	72.5
ani97_cLOW_stTrue_r8-MetaPhlAn-bowtie2_reads	1225.5
Huttenhower_LC5-MetaPhlAn-bowtie2_reads	192.0
BMI_bmi_reads-MetaPhlAn-bowtie2_reads	143.5
ani99_cLOW_stTrue_r2-MetaPhlAn-bowtie2_reads	682.5
Carma_eval_carma-MetaPhlAn-bowtie2_reads	154.5
JGI_SRR033549-MetaPhlAn-bowtie2_reads	118.5
ani100_cHIGH_stTrue_r3-MetaPhlAn-bowtie2_reads	2404.5
ani97_cLOW_stFalse_r4-MetaPhlAn-bowtie2_reads	758.5
ani99_cLOW_stFalse_r4-MetaPhlAn-bowtie2_reads	1078.5
UnAmbiguouslyMapped_ds.cityparks-MetaPhlAn-bowtie2_reads	473.5
Huttenhower_LC6-MetaPhlAn-bowtie2_reads	212.5
Raiphy_eval_RAIphy-MetaPhlAn-bowtie2_reads	520.5
ani99_cHIGH_stFalse_r3-MetaPhlAn-bowtie2_reads	2013.5
ani100_cLOW_stFalse_r5-MetaPhlAn-bowtie2_reads	686.5
ani100_cLOW_stTrue_r1-MetaPhlAn-bowtie2_reads	875.5
ani95_cLOW_stTrue_r6-MetaPhlAn-bowtie2_reads	802.5
NegControl_MH1-MetaPhlAn-bowtie2_reads	13.5
HMP_even_454_SRR072233-MetaPhlAn-bowtie2_reads	199.5
ani99_cHIGH_stTrue_r2-MetaPhlAn-bowtie2_reads	1809.5
ani97_cLOW_stTrue_r0-MetaPhlAn-bowtie2_reads	1192.5
RM2_S001__insert_270-MetaPhlAn-bowtie2_reads	714.5
UnAmbiguouslyMapped_ds.nycsm-MetaPhlAn-bowtie2_reads	248.5
RM2_S002__insert_270-MetaPhlAn-bowtie2_reads	731.5
ani97_cHIGH_stFalse_r5-MetaPhlAn-bowtie2_reads	1855.5
ani100_cHIGH_stTrue_r8-MetaPhlAn-bowtie2_reads	2463.5
ani97_cHIGH_stTrue_r6-MetaPhlAn-bowtie2_reads	2488.5
ani100_cHIGH_stFalse_r4-MetaPhlAn-bowtie2_reads	2000.5
ani97_cHIGH_stTrue_r2-MetaPhlAn-bowtie2_reads	2100.5
Huttenhower_LC2-MetaPhlAn-bowtie2_reads	235.0
ani99_cLOW_stTrue_r5-MetaPhlAn-bowtie2_reads	1115.5
ani97_cHIGH_stFalse_r1-MetaPhlAn-bowtie2_reads	2169.5
ani95_cLOW_stFalse_r0-MetaPhlAn-bowtie2_reads	813.5
ani95_cLOW_stTrue_r9-MetaPhlAn-bowtie2_reads	1013.5
ani97_cHIGH_stFalse_r2-MetaPhlAn-very_sensitive_local	854.5
ani97_cHIGH_stTrue_r0-MetaPhlAn-sensitive_local	1016.5
ani99_cHIGH_stFalse_r7-MetaPhlAn-sensitive_local	1032.5
ani97_cHIGH_stTrue_r1-MetaPhlAn-sensitive_local	1070.5
Huttenhower_HC2-MetaPhlAn-sensitive_local	355.5
ani99_cHIGH_stFalse_r4-MetaPhlAn-sensitive_local	864.5
ani100_cLOW_stTrue_r7-MetaPhlAn-very_sensitive_local	393.5
ani100_cLOW_stFalse_r0-MetaPhlAn-very_sensitive_local	388.5
ani100_cHIGH_stTrue_r0-MetaPhlAn-very_sensitive_local	1106.5
ani97_cLOW_stTrue_r8-MetaPhlAn-very_sensitive_local	519.5
ABRF_MGRG_Half-MetaPhlAn-sensitive	26.5
ABRF_MGRG_10ng-MetaPhlAn-sensitive_local	75.5
ani97_cLOW_stTrue_r5-MetaPhlAn-sensitive_local	495.5
ani97_cHIGH_stTrue_r3-MetaPhlAn-sensitive_local	984.5
ani99_cHIGH_stFalse_r2-MetaPhlAn-sensitive	543.5
Huttenhower_LC8-MetaPhlAn-sensitive_local	68.5
ani97_cHIGH_stTrue_r4-MetaPhlAn-sensitive	680.5
Huttenhower_HC1-MetaPhlAn-sensitive_local	350.5
ani99_cLOW_stTrue_r8-MetaPhlAn-sensitive	266.5
ani99_cLOW_stTrue_r8-MetaPhlAn-very_sensitive_local	458.5
ani95_cLOW_stFalse_r9-MetaPhlAn-very_sensitive_local	528.5
ani100_cHIGH_stFalse_r9-MetaPhlAn-sensitive_local	1013.5
ani95_cLOW_stFalse_r1-MetaPhlAn-very_sensitive_local	367.5
