Sample name	L1 distance
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.10	10196333.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.20	13786610.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.35	13999644.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.40	13999996.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.75	13999996.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.50	13999996.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.65	13999996.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.80	14000002.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.10	11182430.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.15	13081212.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.25	13951194.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.85	13999996.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.80	13999996.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.60	13999996.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.70	13999996.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.55	13999996.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.35	13999789.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.90	14000002.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-1.00	14000002.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.30	13994818.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.45	13999996.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.20	13751031.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.95	14000002.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.55	14000002.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.50	14000002.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.90	13999996.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.70	14000002.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.00	8823515.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.65	14000002.0
