Sample name	Weighted unifrac distance raw
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-1.00	3.135701858507724
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.75	0.3711944706606729
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.85	12.950253673171066
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.85	0.7027751996705575
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.40	0.2754124613364694
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.45	0.21783537195357122
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.90	1.0712123040982668
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.65	0.2299588393302558
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.35	0.36101890753488897
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.60	0.19260754381534892
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.50	0.18567475418871562
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.30	0.5078552428683951
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.20	0.6891174081472219
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.15	0.8220901971847555
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.45	13.052691736987835
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.25	0.609159922795655
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.55	13.022542222884413
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.80	12.94622056789187
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.40	13.065788803514327
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.60	13.003619661449058
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.10	0.9820206918390367
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.75	12.95784272307601
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.50	13.039654062229687
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.95	1.814559175536841
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.35	13.073969154905459
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.30	13.078028680407222
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.70	12.969996333791073
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.90	12.9568795295334
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.05	1.502230501959628
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.20	13.065746107788616
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.25	13.075013335841604
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.65	12.98731394740672
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.15	13.045750679759283
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.10	13.013752848203348
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.55	0.1761824078482924
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.05	12.962315484072018
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.80	0.4558622348016116
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.00	12.877878167919842
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.00	1.9139503268322449
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.70	0.3026987559756132
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.05	12.976662053795653
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.70	37.2604380262547
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.95	13.005586486457076
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.60	8.884861187799448
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.45	39.25636172466986
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.40	7.6342779307373485
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.95	19.240172934516316
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.25	40.07196990861732
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.55	8.400422846174731
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.60	38.23879880576459
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.80	36.9236561064659
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.80	12.006271494900734
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.65	9.545178996524161
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.55	38.75555178399418
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.85	13.097065284957521
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.30	40.06951539097137
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.25	7.913926015886995
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.20	40.13436899749315
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.70	10.3180775501507
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.35	39.85941444819195
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.15	40.38735802688544
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-1.00	26.52000076285049
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.40	39.58475904426688
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.90	15.024058923639
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.20	8.379855442625928
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.15	9.241221495771532
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.30	7.625429624537969
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.65	37.70401497610719
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.75	37.07233329703277
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.35	7.560547686685111
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.45	7.837219890203969
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.10	40.889396955586456
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.10	10.62462410911452
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.05	42.178414630515746
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-1.00	13.247348683887537
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.50	8.04469167775837
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.50	39.08216610366392
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.00	44.43104818899471
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.00	16.566720691370527
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.75	11.060971384877288
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.45	2.9365156888501227
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.10	9.479837183422807
