Sample name	Unweighted unifrac distance raw
ani99_cLOW_stFalse_r2-kraken2_minikraken-1.00	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.90	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.75	1.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.90	1.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.65	0.9188361408882083
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.20	0.6131782945736434
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.45	0.39280774550484093
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.80	1.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.55	0.6146926536731634
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.40	0.34379671150971597
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.25	0.4994797086368366
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.25	0.5639431616341031
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.00	0.9492558908639934
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.15	0.6434846266471449
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.50	0.47394957983193275
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.30	0.5260617760617761
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.85	1.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.85	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.65	0.9536878216123499
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.60	0.837138508371385
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.55	0.5454545454545454
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.05	0.8596340766152087
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.60	0.8096054888507719
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.80	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.20	0.5562671546203111
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.40	0.41405269761606023
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.45	0.3360522022838499
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.35	0.3978638184245661
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.10	0.7246621621621622
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.00	0.9543269230769231
