Sample name	Faith's phylogenetic diversity
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.55	1100.5
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.20	1875
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.65	1066.5
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.45	1171.5
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.10	3003
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.50	1124.5
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.35	1348
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.75	1049.5
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.15	2264
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.30	1498
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.25	1653
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.05	5379
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-1.00	972.5
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.35	483
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.95	1002.5
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.20	739
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.40	426.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.00	6896
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.85	353.5
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.00	5453
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.15	935
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.20	818
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.45	393.5
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.80	355.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.25	707
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.50	420.5
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.30	534
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.05	2179
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.85	1025.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.70	361.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.45	441.5
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.90	1016.5
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.95	346.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.35	566
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.65	367.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.40	511.5
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.10	1246
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.65	361.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.10	1351
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.55	369.5
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.75	357.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.15	1014
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.50	381.5
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.70	359.5
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.25	630
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.60	365.5
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.90	350.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.60	389.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.55	399.5
ani95_cLOW_stTrue_r2-kraken2_refseqV205-1.00	336.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.05	2499
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.30	619
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.60	1268
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.15	2133
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.00	9737
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.30	1686
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.45	1365
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.35	1544
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.55	1294
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.25	1607
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.20	1824
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.40	1245
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.95	1169.5
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.50	1070
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.75	1228
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.55	1029.5
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.35	1319
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.85	350.5
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.30	1428
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.50	1334
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.65	1257
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.10	2753
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.45	1160
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.05	4557
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.85	1189.5
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.70	1244
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.80	353.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.95	339.5
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.15	2544
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.80	1199.5
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.05	5789
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.00	12285
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-1.00	1126.5
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.25	1839
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.20	2103
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.60	1003.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.75	358.5
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.10	3342
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.90	347.5
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.90	1184.5
ani95_cLOW_stTrue_r9-kraken2_refseqV205-1.00	327.5
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.40	1441
RM1_S002__insert_5000-kraken2_refseqV205-0.75	425.5
RM1_S002__insert_5000-kraken2_refseqV205-0.50	518.5
RM1_S002__insert_5000-kraken2_refseqV205-0.60	466.5
RM1_S002__insert_5000-kraken2_refseqV205-0.90	388.5
RM1_S002__insert_5000-kraken2_refseqV205-1.00	357.5
RM1_S002__insert_5000-kraken2_refseqV205-0.85	403.5
RM1_S002__insert_5000-kraken2_refseqV205-0.30	746.5
RM1_S002__insert_5000-kraken2_refseqV205-0.55	491.5
RM1_S002__insert_5000-kraken2_refseqV205-0.65	454.5
RM1_S002__insert_5000-kraken2_refseqV205-0.25	1110
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.35	1954
RM1_S002__insert_5000-kraken2_refseqV205-0.80	410.5
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.05	19863
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.90	979.5
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.85	981.5
RM1_S002__insert_5000-kraken2_refseqV205-0.70	451.5
RM1_S002__insert_5000-kraken2_refseqV205-0.15	3431
RM1_S002__insert_5000-kraken2_refseqV205-0.40	606.5
RM1_S002__insert_5000-kraken2_refseqV205-0.95	372.5
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.70	986.5
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-1.00	961.5
RM1_S002__insert_5000-kraken2_refseqV205-0.35	661.5
RM1_S002__insert_5000-kraken2_refseqV205-0.45	563.5
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.00	25931
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.80	984.5
RM1_S002__insert_5000-kraken2_refseqV205-0.10	7206
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.65	990.5
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.75	984.5
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.95	971.5
RM1_S002__insert_5000-kraken2_refseqV205-0.20	1872
RM1_S002__insert_5000-kraken2_refseqV205-0.05	17660
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.30	2313
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.50	1420
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.45	1568
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.40	1710
RM1_S002__insert_5000-kraken2_refseqV205-0.00	34586
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.10	6581
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.25	2615
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.15	4391
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.20	3096
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.45	1412
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.80	964
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.35	1593
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.85	898
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.30	1738
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.20	2148
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.55	1309
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.90	810
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.50	1342
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.25	1950
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.40	1494
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.95	707
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.70	1086
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.15	2606
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.65	1194
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.55	1320
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.75	1034
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.65	1235.5
NA12878_NegControl_SL126486_0-kraken2_refseqV205-1.00	606
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.60	1274
NA12878_NegControl_SL126486_0-kraken2_refseqV205-0.60	1250
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.00	18946
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.05	7606
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.70	1215.5
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.75	1205.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.20	1868
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.05	6096
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.15	2303
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.10	3578
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.80	1190.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.35	1448
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.85	1171.5
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.95	1150.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.10	3113
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.40	1324
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-0.90	1158.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.30	1548
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.00	16032
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.25	1696
ani100_cHIGH_stFalse_r6-kraken2_refseqV205-1.00	1136.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.85	1104.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.80	1114.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.60	1160.5
Huttenhower_LC5-kraken2_refseqV205-0.20	1631
Huttenhower_LC5-kraken2_refseqV205-1.00	104.5
Huttenhower_LC5-kraken2_refseqV205-0.45	149.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.70	1137.5
Huttenhower_LC5-kraken2_refseqV205-0.40	166.5
Huttenhower_LC5-kraken2_refseqV205-0.35	233
Huttenhower_LC5-kraken2_refseqV205-0.70	128.5
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.10	1161
Huttenhower_LC5-kraken2_refseqV205-0.85	115.5
Huttenhower_LC5-kraken2_refseqV205-0.05	5233
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.30	499.5
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.00	6649
Huttenhower_LC5-kraken2_refseqV205-0.55	141.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-1.00	1066.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.95	1080.5
Huttenhower_LC5-kraken2_refseqV205-0.80	115.5
Huttenhower_LC5-kraken2_refseqV205-0.10	3787
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.55	1171.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.90	1093.5
Huttenhower_LC5-kraken2_refseqV205-0.15	2491
Huttenhower_LC5-kraken2_refseqV205-0.60	134.5
Huttenhower_LC5-kraken2_refseqV205-0.65	130.5
Huttenhower_LC5-kraken2_refseqV205-0.95	108.5
Huttenhower_LC5-kraken2_refseqV205-0.00	5816
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.20	676
Huttenhower_LC5-kraken2_refseqV205-0.50	144.5
Huttenhower_LC5-kraken2_refseqV205-0.90	110.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.65	1144.5
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.15	865
Huttenhower_LC5-kraken2_refseqV205-0.30	259
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.50	1204.5
Huttenhower_LC5-kraken2_refseqV205-0.75	119.5
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.25	559.5
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.75	1126.5
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.05	2216
ani100_cHIGH_stTrue_r1-kraken2_refseqV205-0.45	1270
Huttenhower_LC5-kraken2_refseqV205-0.25	956
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.80	891
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.75	328.5
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.90	852.5
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.15	2140
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.25	1471
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.95	848.5
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.55	985
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.40	400.5
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.50	1018
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.10	2783
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.45	371.5
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.35	461.5
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.55	345.5
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.85	886
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-1.00	840.5
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.20	1737
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.35	1200
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.75	902
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.60	938
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.00	10382
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.65	931
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.70	329.5
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.95	317.5
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.05	4928
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.65	332.5
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.00	10625
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.20	1731
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.30	1326
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.70	916
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.15	2118
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.90	322.5
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.10	2842
ani95_cLOW_stFalse_r0-kraken2_refseqV205-1.00	316.5
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.45	1045
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.80	327.5
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.60	339.5
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.05	4844
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.50	356.5
ani99_cHIGH_stTrue_r3-kraken2_refseqV205-0.40	1119
ani95_cLOW_stFalse_r0-kraken2_refseqV205-0.85	325.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.25	737
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.65	400.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.20	832
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.85	836.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.35	551.5
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.80	843.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.60	419.5
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.65	880.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.55	437.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.10	1362
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.45	476.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.40	502.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.30	643
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.50	459.5
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.50	975
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.75	855.5
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.95	824.5
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-1.00	806.5
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.45	1016
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.70	866.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.05	2691
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.85	393.5
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.05	2398
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.35	1162
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.55	950
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.70	399.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.15	993
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.25	1495
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.40	1096
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.00	6706
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.90	831.5
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.30	1284
ani99_cHIGH_stTrue_r8-kraken2_refseqV205-0.60	893.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.75	399.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.95	382.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-1.00	365.5
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.90	389.5
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.00	7561
ani97_cLOW_stFalse_r5-kraken2_refseqV205-0.80	397.5
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.10	1121
ani100_cLOW_stFalse_r1-kraken2_refseqV205-1.00	363.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.05	2387
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.75	368.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.25	615
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.80	365.5
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.65	369.5
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.45	399.5
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.35	458.5
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.40	416.5
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.90	365.5
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.15	773
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.10	1313
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.30	530
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.60	370.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.15	933
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.20	704
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.50	382.5
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.20	639
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.70	368.5
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.25	584
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.55	375.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.95	352.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.30	552
ani100_cLOW_stFalse_r1-kraken2_refseqV205-0.95	364.5
ani100_cLOW_stTrue_r4-kraken2_refseqV205-0.00	6001
ani99_cLOW_stTrue_r7-kraken2_refseqV205-1.00	345.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.00	6138
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.65	360.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.45	400.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.80	356.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.50	383.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.35	514
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.90	353.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.85	354.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.75	358.5
ani99_cLOW_stTrue_r7-kraken2_refseqV205-0.60	365.5
