Sample name	Aitchisons distance
NegControl_MH2-kraken2_refseqV208_nt-0.30	0
NegControl_MH2-kraken2_refseqV208_nt-0.20	0
NegControl_MH2-kraken2_refseqV208_nt-0.35	0
NegControl_MH2-kraken2_refseqV208_nt-0.25	0
NegControl_MH2-kraken2_refseqV208_nt-0.40	0
NegControl_MH2-kraken2_refseqV208_nt-0.45	0
NegControl_MH2-kraken2_refseqV208_nt-0.60	0
NegControl_MH2-kraken2_refseqV208_nt-0.50	0
NegControl_MH2-kraken2_refseqV208_nt-0.55	0
NegControl_MH2-kraken2_refseqV208_nt-0.65	0
NegControl_MH2-kraken2_refseqV208_nt-0.70	0
NegControl_MH2-kraken2_refseqV208_nt-0.75	0
NegControl_MH2-kraken2_refseqV208_nt-0.80	0
NegControl_MH2-kraken2_refseqV208_nt-0.85	0
NegControl_MH2-kraken2_refseqV208_nt-0.90	0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.75	198.20859104286467
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.80	196.46173524621094
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.85	194.46555948791186
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.70	199.75605210090546
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.65	200.82826119670727
NegControl_MH2-kraken2_refseqV208_nt-0.15	14.455774204172444
NegControl_MH2-kraken2_refseqV208_nt-0.10	19.314193865378364
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.90	192.92294686716295
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-1.00	187.15752851880225
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.60	202.1681336517093
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.45	206.70628388815064
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.40	208.27397446776894
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.55	203.5711035750441
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.95	190.91069589065143
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.50	205.18297159784967
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.35	210.119083872777
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.30	212.15421404489265
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.25	214.94102991632883
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.20	217.47274787554102
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.15	221.78282804986128
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.10	227.85498084344948
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.05	242.5066588490911
NegControl_MH2-kraken2_refseqV208_nt-0.05	90.13215272529904
NegControl_MH2-kraken2_refseqV208_nt-0.00	115.94196510356487
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.00	283.4366040240001
NegControl_MH2-kraken2_refseqV208_nt-0.95	0
NegControl_MH2-kraken2_refseqV208_nt-1.00	0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.90	25.810801999652973
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.85	26.481924003201403
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.65	31.753795846320543
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.70	30.238008889605283
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.45	38.16873808090283
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.50	36.61645357146417
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.55	34.64345231910889
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.60	32.978680055392246
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.30	44.8730171024042
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.35	41.64488461847829
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.95	24.149327866719062
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.75	28.95527258666944
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.40	39.76642582317804
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.15	62.9869570303772
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-1.00	22.687323792300138
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.25	47.40691760283233
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.80	27.710916849957343
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.20	50.98057354423121
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.10	80.140585506019
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.75	94.2796476153542
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.65	97.50022642257566
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.60	99.71641429396549
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.80	90.83845688091006
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.70	95.7003800620356
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.45	106.52200953976
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.40	108.78212472966223
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.50	104.36470927343221
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.55	101.86067605775735
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.30	115.21650273451307
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.35	111.18265803694747
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.25	120.88763353308096
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.20	128.9931761387241
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.15	144.3138430235632
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.10	169.87822440816262
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.05	149.5547915895879
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.00	167.7031082696735
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.05	218.62081308996963
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.00	426.6909271003547
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.90	84.7695535695377
RM1_S002__insert_5000-kraken2_refseqV208_nt-1.00	79.18524663666179
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.85	87.99924587410138
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.95	82.25124178742503
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.50	232.21116779717758
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.40	237.66857094849044
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.45	234.86998748673855
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.65	223.97383834119523
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.35	240.8008644297587
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.55	229.6626660253624
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.60	226.94027330277922
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.30	244.42445374746998
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.20	253.68867090783738
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.15	260.63871215944386
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.80	215.58417036688715
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.70	221.21798336458542
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.75	218.73445114805716
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.95	206.849972351704
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.85	212.53635211213196
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.90	210.15970503414258
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.10	271.95695205953
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.25	248.97895838467474
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-1.00	202.35657238856928
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.25	179.2950743045812
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.50	171.24736374706583
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.05	291.94694185420235
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.65	168.23010285420756
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.60	169.1718486333154
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.35	174.71938462083054
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.55	170.2621942110366
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.40	173.35457454802815
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.30	176.4641664120927
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.45	172.14390129879033
