Sample name	Aitchisons distance
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.30	134.45844853704688
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.40	130.8388939051752
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.20	139.89855249450832
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.35	132.3105565552253
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.45	129.35004905179446
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.25	136.956824599532
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.15	146.20097799968107
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.10	155.0198548154786
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.05	168.1806241533794
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.00	175.7464722438397
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.90	119.05437671001397
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.65	124.97379288641629
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.85	120.1334133477427
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.95	118.37815673370577
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.70	124.15562609152869
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.55	127.47981016513394
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.80	121.54328350538403
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.50	128.09216019507315
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.75	123.13860975935707
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.60	126.01009595622506
ani95_cLOW_stFalse_r9-kraken2_standard_0521-1.00	116.88775992619892
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.40	114.18482590895427
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.30	117.31454949215386
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.35	115.6569094823565
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.15	126.98122566052966
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.20	122.23622887020149
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.25	119.92564761513506
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.10	133.00363232625656
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.05	143.58025369464917
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.00	163.2510985517971
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.85	105.07855708346108
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.70	108.3593618572168
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.60	110.18671078114664
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.90	104.04874222170066
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.65	109.36151222054967
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.75	107.59773945129862
