Sample name	F1 score reads
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.40	0.4710688696087929
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.20	0.4941267935592344
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.15	0.4929338983631059
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.35	0.47872299771796883
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.25	0.490230117385983
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.30	0.484936293407808
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.45	0.46319786762381443
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.10	0.49170438559115975
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.05	0.4865870080207413
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.00	0.47669190481285617
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.90	0.30437108702546284
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.50	0.45498621454985944
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.65	0.41924268628210876
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.70	0.40140967173558206
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.85	0.3284471099674506
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.55	0.44514059937496125
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.75	0.3820459409084294
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.80	0.3553279733681579
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.95	0.2778082055000297
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.60	0.43334380566303426
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.30	0.743396199428358
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.35	0.7383226399158469
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.40	0.7316810669166287
ani95_cLOW_stFalse_r9-kraken2_standard_0521-1.00	0.24911681331001623
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.20	0.7476030817619179
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.25	0.7460837972576396
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.15	0.7489606742316264
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.10	0.7495497386820807
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.05	0.7456540546141613
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.00	0.7383435104814435
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.70	0.6341203248274447
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.75	0.6095354500177184
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.55	0.6965352064010264
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.85	0.5386824420166842
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.60	0.6798709969018006
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.90	0.5071140194472407
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.45	0.7212706624120756
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.65	0.6605033845211469
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.50	0.7109799101144463
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.80	0.573642517943461
ani95_cLOW_stTrue_r8-kraken2_standard_0521-1.00	0.4420327956703388
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.95	0.4747232094288651
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.30	0.5281068368103223
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.35	0.5277839515356384
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.25	0.5251168162251351
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.20	0.5232111498933918
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.15	0.5172504326859703
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.10	0.5089888344303571
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.05	0.4988296819846566
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.00	0.4825580189227522
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.40	0.5265114858480311
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.85	0.46903838425531685
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.50	0.5230877044084402
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.70	0.501407991275864
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.55	0.5195907932687736
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.75	0.4940561405288984
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.60	0.5155142410014556
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.45	0.5246972701131064
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.65	0.5095502063820632
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.80	0.4827364460388347
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.90	0.453849600754613
ani99_cLOW_stFalse_r4-kraken2_standard_0521-1.00	0.4050370575048141
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.95	0.43668021847615385
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.30	0.4709930565121255
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.10	0.455111894310996
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.25	0.4681060417827191
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.20	0.46521267123523985
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.15	0.4609195018486659
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.05	0.44645914715418134
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.00	0.43265847317924977
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.65	0.48245693246567445
