Sample name	L1 distance
NegControl_MH2-kraken2_refseqV208_nt-0.30	0
NegControl_MH2-kraken2_refseqV208_nt-0.20	0
NegControl_MH2-kraken2_refseqV208_nt-0.35	0
NegControl_MH2-kraken2_refseqV208_nt-0.25	0
NegControl_MH2-kraken2_refseqV208_nt-0.40	0
NegControl_MH2-kraken2_refseqV208_nt-0.45	0
NegControl_MH2-kraken2_refseqV208_nt-0.60	0
NegControl_MH2-kraken2_refseqV208_nt-0.50	0
NegControl_MH2-kraken2_refseqV208_nt-0.55	0
NegControl_MH2-kraken2_refseqV208_nt-0.65	0
NegControl_MH2-kraken2_refseqV208_nt-0.70	0
NegControl_MH2-kraken2_refseqV208_nt-0.75	0
NegControl_MH2-kraken2_refseqV208_nt-0.80	0
NegControl_MH2-kraken2_refseqV208_nt-0.85	0
NegControl_MH2-kraken2_refseqV208_nt-0.90	0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.75	11237415.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.80	11392370.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.85	11586624.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.70	11129501.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.65	10990957.0
NegControl_MH2-kraken2_refseqV208_nt-0.15	1000756.0
NegControl_MH2-kraken2_refseqV208_nt-0.10	1005440.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.90	11855245.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-1.00	13503291.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.60	10850364.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.45	10419758.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.40	10275292.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.55	10694102.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.35	10156383.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.50	10550870.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.95	12347031.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.30	10062051.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.25	9946557.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.20	9881146.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.15	9834320.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.10	9922680.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.05	10215133.0
NegControl_MH2-kraken2_refseqV208_nt-0.05	1094480.0
NegControl_MH2-kraken2_refseqV208_nt-0.00	1221096.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.00	10930153.0
NegControl_MH2-kraken2_refseqV208_nt-0.95	0
NegControl_MH2-kraken2_refseqV208_nt-1.00	0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.85	6270643.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.90	6721681.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.65	3279455.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.45	1913176.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.50	2148336.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.70	4069812.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.55	2491913.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.60	2828430.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.35	1474921.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.30	1277389.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.95	7196959.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.75	4833490.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.40	1670589.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.15	987706.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.25	1155658.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-1.00	7663284.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.80	5560707.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.10	1062916.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.20	1056428.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.75	24869108.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.65	24810709.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.60	24911633.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.80	24976982.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.70	24823791.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.45	27393350.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.40	28400826.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.50	26582836.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.30	30540139.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.55	25648553.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.35	29447390.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.25	31694011.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.20	32723925.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.15	34114601.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.10	35874965.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.05	1887565.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.00	2440586.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.05	38721058.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.00	43935959.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-1.00	25706655.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.90	25460687.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.85	25278866.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.95	25593645.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.50	13670135.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.40	13590676.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.45	13620727.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.35	13580426.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.65	13954908.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.55	13764958.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.30	13598494.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.60	13857384.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.20	13649917.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.15	13766445.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.80	14149826.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.70	14020478.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.10	13968393.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.75	14086867.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.95	14730660.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.85	14234762.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.90	14404503.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.25	13620176.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-1.00	15647822.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.05	14339953.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.25	11405942.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.50	11992747.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.65	12395340.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.60	12252426.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.35	11673779.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.40	11775069.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.55	12119299.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.30	11569452.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.45	11892599.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.70	12560645.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.15	11165888.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.20	11234688.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.10	11274602.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.05	11702544.0
