Sample name	Unweighted unifrac distance raw
NegControl_MH2-kraken2_refseqV208_nt-0.30	0
NegControl_MH2-kraken2_refseqV208_nt-0.20	0
NegControl_MH2-kraken2_refseqV208_nt-0.35	0
NegControl_MH2-kraken2_refseqV208_nt-0.25	0
NegControl_MH2-kraken2_refseqV208_nt-0.40	0
NegControl_MH2-kraken2_refseqV208_nt-0.45	0
NegControl_MH2-kraken2_refseqV208_nt-0.60	0
NegControl_MH2-kraken2_refseqV208_nt-0.55	0
NegControl_MH2-kraken2_refseqV208_nt-0.50	0
NegControl_MH2-kraken2_refseqV208_nt-0.65	0
NegControl_MH2-kraken2_refseqV208_nt-0.70	0
NegControl_MH2-kraken2_refseqV208_nt-0.75	0
NegControl_MH2-kraken2_refseqV208_nt-0.80	0
NegControl_MH2-kraken2_refseqV208_nt-0.85	0
NegControl_MH2-kraken2_refseqV208_nt-0.90	0
NegControl_MH2-kraken2_refseqV208_nt-0.15	1.0
NegControl_MH2-kraken2_refseqV208_nt-0.10	0.9486754966887417
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.50	0.6679016004742145
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.95	0.5494802494802494
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.90	0.5665210484511517
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.85	0.5787552823665002
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.60	0.6419654289372599
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.20	0.7677068363785671
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.15	0.7935654393000364
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.25	0.7499446044759583
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.35	0.7112278902845425
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.05	0.8908751078309212
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.10	0.8281675234351376
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.55	0.655209617755857
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.65	0.6311529567228279
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.75	0.6025502873563219
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-1.00	0.5207404103479036
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.80	0.5900447427293065
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.30	0.7301796407185629
NegControl_MH2-kraken2_refseqV208_nt-0.00	0.9985326274600069
NegControl_MH2-kraken2_refseqV208_nt-0.05	0.9980671568255893
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.45	0.6795824992851015
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.70	0.6151315789473685
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.00	0.9498990519662921
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.40	0.6945578231292517
NegControl_MH2-kraken2_refseqV208_nt-0.95	0
NegControl_MH2-kraken2_refseqV208_nt-1.00	0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-1.00	0.945859872611465
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.85	0.9605263157894737
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.80	0.9626647144948756
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.25	0.8962170233947238
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.40	0.9789430222956235
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.30	0.8681214421252372
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.20	0.9197150558336542
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.20	0.9878397711015737
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.25	0.9855442176870748
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.75	0.965258855585831
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.95	0.953971119133574
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.65	0.9691656590084643
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.70	0.9673076923076923
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.90	0.9584013050570962
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.15	0.9921465968586387
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.35	0.9805788271134805
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.30	0.9838607594936709
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.55	0.9733542319749217
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.45	0.9773333333333334
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.55	0.7773302646720368
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.60	0.9709236031927024
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.10	0.9946875
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.05	0.9984186046511628
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.45	0.8130975143403442
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.70	0.7150706436420722
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.80	0.6887477313974592
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.35	0.8481152993348116
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.00	0.9987392465143874
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.15	0.9478807294233612
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.65	0.7241630276564774
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.50	0.9752427184466019
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.60	0.7473474801061007
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.40	0.8344509639564124
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.10	0.9696605374823196
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.50	0.7990702479338843
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.05	0.9851297337578755
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.00	0.9951496523009178
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.75	0.7073378839590444
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.85	0.6198230800160837
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-1.00	0.5894713059195662
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.85	0.6720160481444333
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.90	0.6517571884984026
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.90	0.606814381270903
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.30	0.7481454005934718
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.95	0.5946358482337549
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.25	0.7379551820728292
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.80	0.6321994588326246
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.75	0.6395910780669145
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.10	0.8494340825761199
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.60	0.674114531612049
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.15	0.8049615943533319
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.40	0.7153500140567894
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.65	0.6640813512581868
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.70	0.651183644189383
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.55	0.6796225207933462
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.95	0.6393629124004551
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.50	0.6931192660550459
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.35	0.7315817269606548
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.45	0.7012736966824644
RM1_S002__insert_5000-kraken2_refseqV208_nt-1.00	0.6297662976629766
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.30	0.7100931677018634
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.40	0.6740049313138429
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.70	0.5839432753888381
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.05	0.9147980279898219
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.50	0.644483024691358
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.45	0.6570738952840698
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.60	0.6174258253238613
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.55	0.6334398721534159
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.35	0.6899701095981402
