Sample name	Recall taxa
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.00	0.6160815402038505
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.05	0.6138165345413363
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.10	0.6126840317100792
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.15	0.609286523216308
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.20	0.609286523216308
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.25	0.608154020385051
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.30	0.6070215175537939
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.35	0.6070215175537939
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.40	0.6024915062287656
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.45	0.6002265005662514
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.50	0.6002265005662514
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.55	0.5979614949037373
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.60	0.5979614949037373
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.65	0.5979614949037373
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.70	0.5934314835787089
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.75	0.5922989807474519
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.80	0.5866364665911665
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.85	0.5832389580973952
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.90	0.578708946772367
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.95	0.5741789354473387
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-1.00	0.5685164212910532
NegControl_MH2-kraken2_refseqV208_nt-0.00	1.0
NegControl_MH2-kraken2_refseqV208_nt-0.05	1.0
NegControl_MH2-kraken2_refseqV208_nt-0.10	0.0
NegControl_MH2-kraken2_refseqV208_nt-0.15	0.0
NegControl_MH2-kraken2_refseqV208_nt-0.20	0
NegControl_MH2-kraken2_refseqV208_nt-0.25	0
NegControl_MH2-kraken2_refseqV208_nt-0.30	0
NegControl_MH2-kraken2_refseqV208_nt-0.35	0
NegControl_MH2-kraken2_refseqV208_nt-0.40	0
NegControl_MH2-kraken2_refseqV208_nt-0.45	0
NegControl_MH2-kraken2_refseqV208_nt-0.50	0
NegControl_MH2-kraken2_refseqV208_nt-0.55	0
NegControl_MH2-kraken2_refseqV208_nt-0.60	0
NegControl_MH2-kraken2_refseqV208_nt-0.65	0
NegControl_MH2-kraken2_refseqV208_nt-0.70	0
NegControl_MH2-kraken2_refseqV208_nt-0.75	0
NegControl_MH2-kraken2_refseqV208_nt-0.80	0
NegControl_MH2-kraken2_refseqV208_nt-0.85	0
NegControl_MH2-kraken2_refseqV208_nt-0.90	0
NegControl_MH2-kraken2_refseqV208_nt-0.95	0
NegControl_MH2-kraken2_refseqV208_nt-1.00	0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.00	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.05	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.10	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.15	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.20	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.25	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.30	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.35	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.40	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.45	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.50	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.55	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.60	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.65	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.70	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.75	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.80	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.85	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.90	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.95	1.0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-1.00	1.0
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.00	0.625
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.05	0.5972222222222222
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.10	0.5416666666666666
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.15	0.5277777777777778
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.20	0.5277777777777778
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.25	0.5277777777777778
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.30	0.5277777777777778
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.35	0.5
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.40	0.4722222222222222
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.45	0.4583333333333333
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.50	0.4583333333333333
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.55	0.4583333333333333
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.60	0.4583333333333333
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.65	0.4583333333333333
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.70	0.4305555555555556
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.75	0.4027777777777778
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.80	0.4027777777777778
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.85	0.3888888888888889
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.90	0.3888888888888889
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.95	0.375
RM1_S002__insert_5000-kraken2_refseqV208_nt-1.00	0.3611111111111111
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.00	0.36764705882352944
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.05	0.36425339366515835
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.10	0.3608597285067873
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.15	0.3608597285067873
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.20	0.3563348416289593
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.25	0.35407239819004527
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.30	0.35180995475113125
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.35	0.3506787330316742
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.40	0.3495475113122172
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.45	0.3495475113122172
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.50	0.3495475113122172
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.55	0.3495475113122172
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.60	0.34728506787330315
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.65	0.34728506787330315
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.70	0.34615384615384615
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.75	0.34502262443438914
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.80	0.3404977375565611
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.85	0.3404977375565611
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.90	0.3393665158371041
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.95	0.3382352941176471
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-1.00	0.332579185520362
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.00	0.7005988023952096
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.05	0.6986027944111777
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.10	0.6966067864271457
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.15	0.6906187624750499
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.20	0.688622754491018
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.25	0.6866267465069861
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.30	0.6866267465069861
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.35	0.6866267465069861
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.40	0.6826347305389222
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.45	0.6786427145708582
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.50	0.6766467065868264
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.55	0.6726546906187625
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.60	0.6686626746506986
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.65	0.6666666666666666
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.70	0.6646706586826348
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.75	0.6626746506986028
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.80	0.656686626746507
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.85	0.6526946107784432
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.90	0.6427145708582834
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.95	0.6287425149700598
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-1.00	0.6147704590818364
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.00	0.4838709677419355
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.05	0.4838709677419355
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.10	0.4838709677419355
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.15	0.4838709677419355
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.20	0.4838709677419355
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.25	0.478494623655914
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.30	0.478494623655914
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.35	0.478494623655914
