Sample name	Chao1 richness
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.35	541.0285714285715
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.30	602.1395348837209
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.90	268.1111111111111
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.75	322.5
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.60	394.2142857142857
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.40	510.64
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.80	309.4
ani100_cLOW_stTrue_r8-kraken2_chocophlan-1.00	180.42857142857142
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.50	441.60714285714283
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.40	485.05
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.10	1426.361111111111
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.65	364.4375
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.80	241.9090909090909
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.25	711.1333333333333
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.85	285.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.70	336.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.90	215.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.65	310.7692307692308
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.85	230.625
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.75	264.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.60	331.15384615384613
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.35	546.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.50	397.3125
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.95	198.0
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.30	632.9655172413793
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.55	361.8666666666667
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.20	890.7142857142857
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.70	280.57142857142856
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.45	475.7857142857143
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.55	413.0
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.15	993.015873015873
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.15	1196.8440366972477
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.05	2708.4603174603176
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.00	6218.959322033898
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.20	782.9444444444445
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.05	4070.8688524590166
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.00	7380.013513513513
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.10	2019.659574468085
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.45	414.55
