Sample name	Number of taxa
ani100_cHIGH_stTrue_r0-kraken2_minikraken-0.90	1.0
ani100_cHIGH_stTrue_r0-kraken2_minikraken-0.95	1.0
ani100_cHIGH_stTrue_r0-kraken2_minikraken-1.00	0.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.00	3897.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.05	2678.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.10	1355.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.15	817.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.20	570.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.25	458.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.30	347.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.35	247.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.40	174.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.45	120.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.50	89.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.55	51.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.60	8.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.65	2.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.70	2.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.75	2.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.80	2.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.85	1.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.90	1.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-0.95	1.0
ani100_cHIGH_stFalse_r7-kraken2_minikraken-1.00	1.0
Huttenhower_LC4-kraken2_minikraken-0.00	519.0
Huttenhower_LC4-kraken2_minikraken-0.05	353.0
Huttenhower_LC4-kraken2_minikraken-0.10	148.0
Huttenhower_LC4-kraken2_minikraken-0.15	78.0
Huttenhower_LC4-kraken2_minikraken-0.20	50.0
Huttenhower_LC4-kraken2_minikraken-0.25	29.0
Huttenhower_LC4-kraken2_minikraken-0.30	22.0
Huttenhower_LC4-kraken2_minikraken-0.35	22.0
Huttenhower_LC4-kraken2_minikraken-0.40	22.0
Huttenhower_LC4-kraken2_minikraken-0.45	22.0
Huttenhower_LC4-kraken2_minikraken-0.50	21.0
Huttenhower_LC4-kraken2_minikraken-0.55	20.0
Huttenhower_LC4-kraken2_minikraken-0.60	13.0
Huttenhower_LC4-kraken2_minikraken-0.65	10.0
Huttenhower_LC4-kraken2_minikraken-0.70	7.0
Huttenhower_LC4-kraken2_minikraken-0.75	5.0
Huttenhower_LC4-kraken2_minikraken-0.80	4.0
Huttenhower_LC4-kraken2_minikraken-0.85	3.0
Huttenhower_LC4-kraken2_minikraken-0.90	3.0
Huttenhower_LC4-kraken2_minikraken-0.95	1.0
Huttenhower_LC4-kraken2_minikraken-1.00	1.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.00	807.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.05	590.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.10	194.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.15	130.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.20	85.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.25	70.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.30	62.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.35	58.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.40	53.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.45	50.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.50	49.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.55	47.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.60	45.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.65	43.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.70	20.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.75	1.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.80	0.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.85	0.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.90	0.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-0.95	0.0
UnAmbiguouslyMapped_ds.soil-kraken2_minikraken-1.00	0.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.00	1814.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.05	1484.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.10	1138.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.15	210.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.20	137.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.25	85.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.30	57.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.35	45.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.40	34.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.45	31.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.50	28.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.55	25.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.60	23.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.65	23.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.70	20.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.75	20.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.80	14.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.85	6.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.90	4.0
HMP_even_illum_SRR172902-kraken2_minikraken-0.95	1.0
HMP_even_illum_SRR172902-kraken2_minikraken-1.00	1.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.00	3311.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.05	1459.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.10	679.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.15	426.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.20	315.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.25	247.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.30	184.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.35	130.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.40	83.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.45	46.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.50	27.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.55	9.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.60	3.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.65	0.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.70	0.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.75	0.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.80	0.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.85	0.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.90	0.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-0.95	0.0
ani95_cLOW_stFalse_r1-kraken2_minikraken-1.00	0.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.00	3579.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.05	1880.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.10	1124.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.15	851.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.20	697.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.25	593.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.30	481.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.35	383.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.40	300.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.45	236.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.50	183.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.55	92.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.60	22.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.65	4.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.70	1.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.75	0.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.80	0.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.85	0.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.90	0.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-0.95	0.0
ani99_cHIGH_stTrue_r2-kraken2_minikraken-1.00	0.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.00	166.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.05	119.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.10	51.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.15	38.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.20	33.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.25	31.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.30	29.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.35	24.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.40	24.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.45	21.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.50	21.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.55	16.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.60	16.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.65	10.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.70	1.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.75	0.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.80	0.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.85	0.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.90	0.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-0.95	0.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_minikraken-1.00	0.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.00	3722.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.05	2140.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.10	1358.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.15	1077.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.20	886.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.25	767.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.30	662.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.35	540.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.40	442.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.45	343.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.50	236.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.55	93.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.60	17.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.65	1.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.70	1.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.75	1.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.80	1.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.85	1.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.90	1.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-0.95	1.0
ani99_cHIGH_stTrue_r9-kraken2_minikraken-1.00	1.0
ZymoMock-kraken2_minikraken-0.00	969.0
ZymoMock-kraken2_minikraken-0.05	551.0
ZymoMock-kraken2_minikraken-0.10	303.0
ZymoMock-kraken2_minikraken-0.15	175.0
ZymoMock-kraken2_minikraken-0.20	120.0
ZymoMock-kraken2_minikraken-0.25	85.0
ZymoMock-kraken2_minikraken-0.30	44.0
ZymoMock-kraken2_minikraken-0.35	36.0
ZymoMock-kraken2_minikraken-0.40	30.0
ZymoMock-kraken2_minikraken-0.45	26.0
ZymoMock-kraken2_minikraken-0.50	19.0
ZymoMock-kraken2_minikraken-0.55	16.0
ZymoMock-kraken2_minikraken-0.60	13.0
ZymoMock-kraken2_minikraken-0.65	12.0
ZymoMock-kraken2_minikraken-0.70	10.0
ZymoMock-kraken2_minikraken-0.75	9.0
ZymoMock-kraken2_minikraken-0.80	9.0
ZymoMock-kraken2_minikraken-0.85	9.0
ZymoMock-kraken2_minikraken-0.90	9.0
ZymoMock-kraken2_minikraken-0.95	8.0
ZymoMock-kraken2_minikraken-1.00	7.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.00	3082.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.05	1086.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.10	512.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.15	365.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.20	301.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.25	241.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.30	176.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.35	128.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.40	86.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.45	58.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.50	40.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.55	23.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.60	4.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.65	0.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.70	0.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.75	0.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.80	0.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.85	0.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.90	0.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-0.95	0.0
ani97_cLOW_stFalse_r4-kraken2_minikraken-1.00	0.0
ani100_cLOW_stFalse_r0-kraken2_minikraken-0.00	3480.0
ani100_cLOW_stFalse_r0-kraken2_minikraken-0.05	1721.0
ani100_cLOW_stFalse_r0-kraken2_minikraken-0.10	637.0
ani100_cLOW_stFalse_r0-kraken2_minikraken-0.15	330.0
