Sample name	Weighted unifrac distance relative abundance
ani99_cLOW_stFalse_r2-kraken2_minikraken-1.00	2.448805275784943e+21
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.90	2.2043859168082914e+21
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.65	33.410910910910914
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.90	2.448805275784943e+21
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.75	2.2043859168082914e+21
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.25	24.357142857142854
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.45	17.15945945945946
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.20	17.162628145386766
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.80	2.448805275784943e+21
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.55	23.85935935935936
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.40	33.65277777777777
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.25	16.804287045666353
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.85	2.2043859168082914e+21
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.00	15.227777777777774
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.15	19.127777777777776
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.30	17.01118359739049
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.60	27.509785647716683
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.55	47.275252525252526
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.50	44.66414141414142
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.85	2.448805275784943e+21
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.65	1263.5833333333333
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.05	17.727777777777774
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.35	23.031746031746035
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.60	123.21527777777777
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.20	19.549999999999997
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.80	2.2043859168082914e+21
