Sample name	Unweighted unifrac distance relative abundance
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.85	0.7048458149779736
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-1.00	0.5363636363636364
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.75	0.0
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.45	0.7309236947791165
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.75	0.6940639269406392
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.40	0.7309236947791165
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.95	0.42045454545454547
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.65	0.7048458149779736
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.55	0.728744939271255
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.35	0.7330677290836654
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.80	0.6940639269406392
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.50	0.7196652719665272
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.30	0.7330677290836654
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.60	0.728744939271255
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.20	0.7392996108949417
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.90	0.7022222222222222
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.25	0.7330677290836654
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.85	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.40	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.35	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.05	0.16393442622950818
