Sample name	Bray-Curtis dissimilarity raw
ani99_cLOW_stFalse_r2-kraken2_minikraken-1.00	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.75	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.90	1.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.65	0.9999962857209184
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.90	1.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.20	0.601354321377425
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.45	0.9967706128045858
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.40	0.9808319785065535
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.80	1.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.55	0.9999262896419948
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.25	0.7732760362365965
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.50	0.9991699813984736
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.25	0.7154979561521475
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.00	0.5273781355076786
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.15	0.6087194113032933
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.30	0.8515858750336098
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.05	0.5300548659944888
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.85	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.60	0.9999984285760306
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.60	0.9999867143825095
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.65	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.20	0.6902739730254317
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.55	0.9999028628253819
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.85	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.80	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.45	0.9960062057593614
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.35	0.9294581422126273
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.40	0.9844146182977729
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.10	0.5581127995681562
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.30	0.8669553449235878
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.50	0.9993223146396316
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.10	0.4588635006316074
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.35	0.9436746064341655
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.00	0.4609475586601351
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.70	1.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.15	0.5034346291405302
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.95	1.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.75	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.70	1.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.05	0.4502467527320967
RL_S001__insert_270-kraken2_minikraken-0.60	0.9999999102031573
RL_S001__insert_270-kraken2_minikraken-0.15	0.9464595227323876
RL_S001__insert_270-kraken2_minikraken-0.45	0.9999154150047855
RL_S001__insert_270-kraken2_minikraken-0.40	0.9995158894638964
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.70	0.9999998571430511
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.10	0.41451859231292215
RL_S001__insert_270-kraken2_minikraken-0.30	0.992241332586099
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.75	1.0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.85	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.95	1.0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-1.00	1.0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.05	0.38837699289864863
RL_S001__insert_270-kraken2_minikraken-0.35	0.9978534695264858
RL_S001__insert_270-kraken2_minikraken-0.05	0.9436490323921032
RL_S001__insert_270-kraken2_minikraken-0.20	0.9542842687226675
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.50	0.9992685854897472
RL_S001__insert_270-kraken2_minikraken-0.55	0.9999980469204903
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.55	0.9999072902371977
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.40	0.983976594138093
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.95	1.0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.15	0.47650831385181247
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.90	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-1.00	1.0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.25	0.7069278666280788
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.35	0.942726190983836
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.20	0.5855180127138309
RL_S001__insert_270-kraken2_minikraken-0.50	0.9999839713923926
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.80	1.0
RL_S001__insert_270-kraken2_minikraken-0.10	0.9456134286201652
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.45	0.996564355141822
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.00	0.38581146052264975
RL_S001__insert_270-kraken2_minikraken-0.00	0.9477239560089539
RL_S001__insert_270-kraken2_minikraken-0.25	0.9771797058895269
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.65	0.9999997142861429
RL_S001__insert_270-kraken2_minikraken-0.75	1.0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.60	0.9999947143087448
RL_S001__insert_270-kraken2_minikraken-0.80	1.0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.30	0.846752566344274
RL_S001__insert_270-kraken2_minikraken-0.65	1.0
RL_S001__insert_270-kraken2_minikraken-0.70	1.0
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.15	0.4843451498937094
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.55	0.999916004307779
RL_S001__insert_270-kraken2_minikraken-0.90	1.0
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.05	0.5287500455334941
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.85	1.0
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.60	0.9999945714479591
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.10	0.5052244708060014
RL_S001__insert_270-kraken2_minikraken-0.95	1.0
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.40	0.9811294849997791
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.40	0.9892857806882052
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.45	0.9962011211082191
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.00	0.37538622661343884
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.70	1.0
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.00	0.535222438631582
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.75	1.0
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.10	0.4315363616897833
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.35	0.9276074976460569
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.30	0.828272023514615
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.65	0.9999957142924489
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.95	1.0
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.65	1.0
RL_S001__insert_270-kraken2_minikraken-1.00	1.0
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.50	0.9995445421430985
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.35	0.9594207033997394
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.25	0.6836736983509475
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.20	0.5625871517041806
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.15	0.5126199283400016
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.60	0.9999908571794284
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.70	1.0
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.30	0.8848421202371439
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.25	0.7612429984163401
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.20	0.6394996744998246
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.90	1.0
ani95_cLOW_stTrue_r3-kraken2_minikraken-0.80	1.0
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.45	0.9977939605997539
RL_S001__insert_270-kraken2_minikraken-0.85	1.0
ani95_cLOW_stTrue_r8-kraken2_minikraken-0.55	0.9999517154238508
