Sample name	Weighted unifrac distance raw
ani97_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	24.800135322855354
ani97_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	33.12896233265832
ZymoMock-kraken2_refseqV205_minimizers-100000minimizer	355.98354383286187
ani99_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	51.38917604740227
ani95_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	71.72088073877475
ani100_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	2.25266872801913
ani95_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	28.26075847080174
ani99_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	55.74027787762947
ani95_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	426.1470200741534
ani97_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	16.91756464389936
ani99_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	115.02772002430983
ani100_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	113.01378361479605
ani99_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	17.329342661467635
ani99_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	12.75269494788762
ani97_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	564.4077083512975
ani97_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	110.96734719788617
ani97_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	16.3483609081759
ani97_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	280.3938668498333
RM1_S002__insert_5000-kraken2_refseqV205_minimizers-100000minimizer	21.33293215899286
RH_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	14.05241498457969
NA12878_NegControl_SL126486_0-kraken2_refseqV205_minimizers-100000minimizer	0.34411095016177673
ani97_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	63.58040380534881
ani100_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	2.6460180072191912
