Sample name	Simpson's evenness
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.65	0.0017028605722453718
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.90	0.0029896215901705873
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.60	0.0015538824227062174
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.35	0.05470678172141151
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.60	0.0871178627681475
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.30	0.048917215977891684
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.50	0.07991309468866571
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.55	0.08317516930179088
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.30	0.000802337591111239
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.80	0.09697371814819736
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.25	0.04498771093051097
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.20	0.0006188372347217982
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.95	0.11504547464074673
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.90	0.1041632185533651
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.10	0.02099623665971853
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.40	0.06309932505636427
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.15	0.0004577377087521074
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.85	0.0026911930234598844
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.75	0.0020907430683851855
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.10	0.0003236267446885529
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.75	0.09420648213510492
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.50	0.0012999671743286296
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.35	0.0009499319513793575
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.65	0.09028377189486653
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.85	0.09964800317599043
ani99_cLOW_stFalse_r3-kraken2_refseqV205-1.00	0.12823211677248145
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.70	0.09208699556062992
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.70	0.0018812237927730922
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.20	0.03781210055623143
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.80	0.0023040290576948974
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.45	0.072144031993473
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.05	0.011672573031515282
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.00	7.134537505009118e-05
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.25	0.0007061612686413521
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.40	0.0010730645753054763
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.45	0.0011932233019890529
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00	0.004700478387938247
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.05	8.870502238944986e-05
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.15	0.029699653014400435
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.55	0.0014321346098178467
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.15	0.05082130610606256
