Sample name	McIntosh's evenness
ani99_cLOW_stFalse_r2-kraken2_minikraken-1.00	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.75	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.90	nan
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.45	0.4036854125353959
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.40	0.45960391533091843
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.90	nan
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.65	0.7607840309042637
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.20	0.3927310153629279
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.50	0.5172326364667982
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.25	0.440475083844615
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.15	0.42349471786199017
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.60	0.5925141022569763
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.25	0.3982327329678981
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.05	0.3990770937080161
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.00	0.395055533928724
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.30	0.40345493183636627
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.85	nan
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.55	0.4206082873767242
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.60	0.6459000307873654
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.20	0.43584526239939414
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.80	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.55	0.5255685163834941
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.80	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.65	1.0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.85	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.45	0.5110713831604983
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.35	0.4508614925234196
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.10	0.4099869923701145
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.40	0.40599347191682755
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.30	0.4471433291391007
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.35	0.40538321352504697
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.10	0.3725991628075137
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.50	0.4134593983314309
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.70	1.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.00	0.3378358540135193
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.15	0.3842204112292181
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.95	nan
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.75	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.70	1.0
