Sample name	Number of taxa
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00	3160.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.05	1224.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.10	653.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.15	446.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.20	343.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.25	287.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.30	251.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.35	220.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.40	188.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.45	163.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.50	147.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.55	141.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.60	135.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.65	131.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.70	129.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.75	127.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.80	125.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.85	124.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.90	124.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.95	121.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205-1.00	119.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.00	18959.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.05	14057.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.10	3446.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.15	2356.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.20	1696.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.25	1469.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.30	1283.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.35	1076.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.40	949.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.45	852.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.50	781.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.55	708.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.60	652.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.65	595.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.70	540.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.75	488.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.80	446.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.85	389.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.90	362.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.95	310.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205-1.00	261.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.00	2896.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.05	1185.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.10	644.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.15	427.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.20	318.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.25	269.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.30	216.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.35	180.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.40	156.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.45	140.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.50	132.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.55	125.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.60	119.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.65	115.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.70	112.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.75	112.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.80	110.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.85	108.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.90	107.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.95	106.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205-1.00	106.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.00	6838.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.05	3489.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.10	2008.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.15	1439.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.20	1169.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.25	989.0
