Sample name	Faith's phylogenetic diversity
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.95	1514.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-1.00	1375.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.55	1013.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.85	1697.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.80	1780.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.75	1886.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.95	666.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.90	1627.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.50	1075.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.45	1134.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.85	744.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.25	1649.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.60	958.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.70	868.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.90	695.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.35	1342.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.10	2808.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.80	793.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.30	1471.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.00	16102.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-1.00	572.5
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.05	5271.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.20	1836.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.15	2203.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.65	912.0
ani97_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.40	1248.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.00	21264.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.20	1900.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.45	925.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.35	1109.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.60	720.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.50	855.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.55	779.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.30	1249.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.15	2765.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.05	9314.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.25	1539.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.40	983.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.10	4551.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.65	225.5
RL_S001__insert_270-kraken2_refseqV208_nt-0.20	1461.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.95	410.5
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.65	666.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.85	142.5
RL_S001__insert_270-kraken2_refseqV208_nt-0.10	6799.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.50	258.5
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.80	549.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.10	3110.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.40	323.5
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.75	598.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.30	517.0
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.85	471.5
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.70	614.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.05	16903.0
RL_S001__insert_270-kraken2_refseqV208_nt-1.00	97.5
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-0.90	439.5
RL_S001__insert_270-kraken2_refseqV208_nt-0.25	842.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.45	273.5
RL_S001__insert_270-kraken2_refseqV208_nt-0.15	3087.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.35	400.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.55	243.5
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.15	2260.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.70	196.5
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.50	1094.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.00	18486.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.25	1665.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.35	1360.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.30	1477.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.80	152.5
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.20	1894.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.40	1225.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.90	126.5
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.05	6507.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.45	1164.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.75	178.5
RL_S001__insert_270-kraken2_refseqV208_nt-0.95	112.5
ani100_cLOW_stFalse_r8-kraken2_refseqV208_nt-1.00	381.5
RL_S001__insert_270-kraken2_refseqV208_nt-0.00	70998.0
RL_S001__insert_270-kraken2_refseqV208_nt-0.60	229.5
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.65	933.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.80	786.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.90	710.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-1.00	621.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.70	890.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.75	825.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.95	664.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.60	979.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.55	1036.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.80	1412.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.70	1723.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.45	2845.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.40	1511.0
RH_S005__insert_270-kraken2_refseqV208_nt-1.00	837.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.90	1147.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.50	2594.0
ani97_cLOW_stFalse_r6-kraken2_refseqV208_nt-0.85	753.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.15	8477.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.85	1268.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.75	1582.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.00	16983.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.20	6187.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.25	2053.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.40	3171.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.05	21632.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.20	2305.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.95	1018.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.10	3416.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.10	12168.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.30	4154.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.60	2090.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.15	2705.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.65	1901.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.05	6035.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.25	5061.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.55	2318.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.35	3560.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.30	1782.0
RH_S005__insert_270-kraken2_refseqV208_nt-0.00	90055.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.35	1642.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.85	599.5
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.70	737.5
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.65	1020.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.45	1035.5
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.35	1221.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.95	713.5
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.90	763.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-1.00	634.5
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.25	1601.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.75	690.5
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.15	1846.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.80	649.5
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.50	958.5
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.15	2327.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.30	1412.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.05	6340.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.70	972.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.05	4098.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.75	911.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.85	804.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.60	1083.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.50	1286.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.10	3236.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.60	818.5
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.40	1116.5
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.55	1186.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.25	1431.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-1.00	456.5
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.20	1622.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.10	2348.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.55	889.5
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.00	13185.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.20	1823.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.30	1275.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.90	559.5
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.95	518.5
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.45	1371.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.00	18012.0
ani95_cLOW_stTrue_r0-kraken2_refseqV208_nt-0.80	860.0
ani95_cLOW_stFalse_r1-kraken2_refseqV208_nt-0.65	774.5
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.75	678.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-1.00	588.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.85	592.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.95	635.0
JGI_SRR033549-kraken2_refseqV208_nt-0.20	0.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.65	782.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.35	1490.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.15	2449.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.80	788.0
JGI_SRR033549-kraken2_refseqV208_nt-0.15	0.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.50	1233.0
JGI_SRR033549-kraken2_refseqV208_nt-0.05	0.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.55	1150.0
JGI_SRR033549-kraken2_refseqV208_nt-0.10	0.0
JGI_SRR033549-kraken2_refseqV208_nt-0.00	0.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.30	1658.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.60	1022.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.75	857.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.45	1287.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.70	891.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.20	2079.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.00	15395.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.40	1389.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.55	875.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-1.00	488.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.90	563.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.25	1848.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.80	632.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.60	824.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.40	1072.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.05	5392.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.95	524.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.85	737.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.65	956.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.35	1154.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.50	959.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.90	675.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.45	1009.0
ani95_cLOW_stTrue_r7-kraken2_refseqV208_nt-0.10	3134.0
ani99_cLOW_stTrue_r4-kraken2_refseqV208_nt-0.70	721.0
NegControl_MH1-kraken2_refseqV208_nt-0.25	0
NegControl_MH1-kraken2_refseqV208_nt-0.20	0
NegControl_MH1-kraken2_refseqV208_nt-0.30	0
NegControl_MH1-kraken2_refseqV208_nt-0.35	0
NegControl_MH1-kraken2_refseqV208_nt-0.65	0
NegControl_MH1-kraken2_refseqV208_nt-0.55	0
NegControl_MH1-kraken2_refseqV208_nt-0.75	0
NegControl_MH1-kraken2_refseqV208_nt-0.45	0
NegControl_MH1-kraken2_refseqV208_nt-0.80	0
NegControl_MH1-kraken2_refseqV208_nt-0.85	0
NegControl_MH1-kraken2_refseqV208_nt-0.40	0
NegControl_MH1-kraken2_refseqV208_nt-0.90	0
NegControl_MH1-kraken2_refseqV208_nt-0.50	0
NegControl_MH1-kraken2_refseqV208_nt-0.70	0
NegControl_MH1-kraken2_refseqV208_nt-0.95	0
NegControl_MH1-kraken2_refseqV208_nt-0.60	0
NegControl_MH1-kraken2_refseqV208_nt-1.00	0
NegControl_MH1-kraken2_refseqV208_nt-0.15	37.0
JGI_SRR033549-kraken2_refseqV208_nt-0.40	0.0
ani99_cHIGH_stFalse_r6-kraken2_refseqV208_nt-0.05	9421.0
JGI_SRR033549-kraken2_refseqV208_nt-0.35	0.0
JGI_SRR033549-kraken2_refseqV208_nt-0.65	0.0
NegControl_MH1-kraken2_refseqV208_nt-0.10	270.0
JGI_SRR033549-kraken2_refseqV208_nt-0.30	0.0
JGI_SRR033549-kraken2_refseqV208_nt-0.55	0.0
JGI_SRR033549-kraken2_refseqV208_nt-0.70	0.0
JGI_SRR033549-kraken2_refseqV208_nt-0.80	0.0
JGI_SRR033549-kraken2_refseqV208_nt-0.85	0.0
ani99_cHIGH_stFalse_r6-kraken2_refseqV208_nt-0.10	5379.0
JGI_SRR033549-kraken2_refseqV208_nt-0.75	0.0
JGI_SRR033549-kraken2_refseqV208_nt-0.45	0.0
JGI_SRR033549-kraken2_refseqV208_nt-0.25	0.0
NegControl_MH1-kraken2_refseqV208_nt-0.05	13264.0
JGI_SRR033549-kraken2_refseqV208_nt-0.60	0.0
JGI_SRR033549-kraken2_refseqV208_nt-0.95	0.0
JGI_SRR033549-kraken2_refseqV208_nt-1.00	0.0
JGI_SRR033549-kraken2_refseqV208_nt-0.90	0.0
JGI_SRR033549-kraken2_refseqV208_nt-0.50	0.0
NegControl_MH1-kraken2_refseqV208_nt-0.00	17423.0
ani99_cHIGH_stFalse_r6-kraken2_refseqV208_nt-0.00	20636.0
ani99_cHIGH_stFalse_r6-kraken2_refseqV208_nt-0.90	1314.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV208_nt-0.60	2463.0
ani99_cHIGH_stFalse_r6-kraken2_refseqV208_nt-0.85	1372.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV208_nt-0.20	4211.0
ani99_cHIGH_stFalse_r6-kraken2_refseqV208_nt-0.70	1591.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV208_nt-0.75	2179.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV208_nt-0.70	2255.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV208_nt-0.65	2368.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV208_nt-0.50	2767.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV208_nt-0.80	2073.0
ani99_cHIGH_stFalse_r6-kraken2_refseqV208_nt-0.65	1652.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV208_nt-0.55	2590.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV208_nt-0.85	1993.0
