Sample name	Weighted unifrac distance raw
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.40	7.663084498357875
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.80	12.3407258034301
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.95	21.35921511748243
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.30	9.888171681511064
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.10	9.36645414413557
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.80	16.93674260134057
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.50	9.237650754291316
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.75	11.67079102188164
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.70	14.064765823249337
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.25	9.636343488451347
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.00	9.40564412414055
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.20	9.464153876200164
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.65	12.902328747623628
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.55	10.485609935720667
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.05	9.387756028117817
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.55	10.342483715715245
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.90	15.384939112360323
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.15	2.7351350561349452
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.65	10.919957110897855
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.40	10.09112870142762
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.60	10.675912611836774
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.45	10.23350757115658
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.45	8.44231322448147
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.60	11.614916426590177
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.05	4.512833468703773
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.25	4.746148195536639
ani95_cLOW_stFalse_r2-kraken2_refseqV93-1.00	29.365015406320687
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.70	11.26553741630418
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.90	18.79130550790577
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.35	9.992955170014866
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.85	13.394168213057423
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.30	5.804977612650788
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.20	3.4570445379095367
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.85	17.83659724444946
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.15	9.324312845570303
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.00	6.712106460704664
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.75	15.326595106101877
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.50	10.344944554619065
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.35	6.67469240609511
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.10	2.9757421981768686
ani97_cHIGH_stTrue_r0-kraken2_refseqV93-0.90	74.46063780865293
ani97_cHIGH_stTrue_r0-kraken2_refseqV93-0.35	47.23486847217812
ani99_cLOW_stFalse_r1-kraken2_refseqV93-1.00	33.75051530133655
ani100_cHIGH_stFalse_r3-kraken2_refseqV93-0.50	2.828044082579673
ani100_cHIGH_stFalse_r3-kraken2_refseqV93-0.10	2.767612310783022
ani100_cHIGH_stFalse_r3-kraken2_refseqV93-0.30	2.760127981313206
ani100_cHIGH_stFalse_r3-kraken2_refseqV93-0.05	2.7681172972854444
ani100_cHIGH_stFalse_r3-kraken2_refseqV93-0.20	2.7730202300086946
