Sample name	Unweighted unifrac distance raw
ZymoMock-kraken2_refseqV205_minimizers-100000minimizer	0.9252411575562701
ani97_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.6458003169572107
ani99_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.7839041095890411
ani97_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.728099173553719
ani95_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.7086230876216968
ani97_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	0.6921216309606082
ani97_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	0.7845022624434389
RH_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	0.9216669160556636
ani100_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	0.5548780487804879
ani99_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.7591666666666667
ani95_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.7635542168674698
ani99_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	0.7227272727272728
ani99_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.8698954183266933
ani97_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.728328173374613
ani97_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	0.7003865979381443
ani100_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.9284816490698844
ani97_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.7554878048780488
ani99_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	0.744228432563791
UnAmbiguouslyMapped_ds.nycsm-kraken2_refseqV205_minimizers-100000minimizer	0.9288793103448276
ani95_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.7881662149954833
ani97_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	0.7468017057569296
ani95_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.724887556221889
ani100_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.7993039443155452
ani100_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	0.8348938826466916
NA12878_NegControl_SL126486_0-kraken2_refseqV205_minimizers-100000minimizer	0.9951612903225806
ani99_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	0.7635838150289017
UnAmbiguouslyMapped_ds.soil-kraken2_refseqV205_minimizers-100000minimizer	0.9066265060240963
ani95_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.8967123287671233
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.7546075085324232
HMP_even_illum_SRR172902-kraken2_refseqV205_minimizers-100000minimizer	0.9806715263971725
ani100_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.8152375077112893
ani99_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.7648450946643718
ani99_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	0.621259842519685
Huttenhower_LC5-kraken2_refseqV205_minimizers-100000minimizer	0.9373935264054515
ani97_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	0.7399866488651535
NA12878_NegControl_SL126487_0-kraken2_refseqV205_minimizers-100000minimizer	0.9955636743215032
RM1_S002__insert_5000-kraken2_refseqV205_minimizers-100000minimizer	0.9561052631578948
