Sample name	Unweighted unifrac distance raw
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.65	0.9808845577211395
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.90	0.9721311475409836
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.60	0.9824137931034482
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.35	0.3003003003003003
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.60	0.12296110414052698
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.30	0.35576036866359445
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.50	0.1588447653429603
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.55	0.14022140221402213
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.25	0.40643522438611346
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.80	0.10064516129032258
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.30	0.9908041831950956
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.20	0.9929343308395677
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.10	0.6917326297273527
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.10	0.9965762620837809
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.90	0.09831824062095731
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.95	0.09673202614379085
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.15	0.9950867052023121
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.40	0.24432432432432433
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.85	0.9737113402061855
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.75	0.9779602420051858
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.75	0.10526315789473684
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.65	0.10955414012738854
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.35	0.9891165172855314
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.80	0.9764107308048103
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.50	0.9850088183421517
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.00	0.9991555732167693
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.70	0.9794022617124394
ani99_cLOW_stFalse_r3-kraken2_refseqV205-1.00	0.0922266139657444
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.40	0.9876871076774505
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.70	0.10499359795134443
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.05	0.8488572660629582
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.85	0.09831824062095731
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.20	0.49055232558139533
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.15	0.5866745283018868
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.45	0.19377162629757785
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.25	0.9918347742555236
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.45	0.9861337683523654
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00	0.94311911716975
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.05	0.998914755075116
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.55	0.9835483870967742
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.15	0.5885357548240636
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.10	0.6914893617021277
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.80	0.12560975609756098
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.90	0.06028833551769332
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.50	0.17734553775743708
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.60	0.14404761904761904
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.75	0.12530413625304138
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.65	0.1316425120772947
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.30	0.3841567291311755
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.45	0.19754464285714285
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.25	0.44401840490797545
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.35	0.2953216374269006
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.40	0.25
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.70	0.12530413625304138
NA12878_NegControl_SL126487_0-kraken2_refseqV205-1.00	0.9645833333333333
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.95	0.06290956749672345
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.20	0.5006887052341598
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.55	0.15807962529274006
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.05	0.8337918386061439
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.00	0.9379705681040383
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.85	0.11916461916461916
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.70	0.30047289923608583
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.95	0.9692771084337349
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.40	0.3797184900831734
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.60	0.3066427289048474
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.80	0.29937477013607944
ani99_cLOW_stFalse_r8-kraken2_refseqV205-1.00	0.06290956749672345
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.00	0.9125360490266763
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.10	0.7073649260488983
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.20	0.5562929061784897
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.55	0.3162362928899894
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.65	0.3043006866642573
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.50	0.32765217391304347
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.45	0.3455956800539993
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.35	0.4152593486127865
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.75	0.2981366459627329
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.15	0.6233488733488733
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.25	0.5061130922058075
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.30	0.4637721238938053
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.05	0.8293776371308017
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.35	0.38857677902621723
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-1.00	0.2932929139825692
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.95	0.2963792459873087
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.45	0.265466816647919
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.15	0.6675126903553299
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.20	0.5849176172370089
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.40	0.3162303664921466
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.00	0.9404870070870435
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.00	0.9540552200172563
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.85	0.2017220172201722
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.80	0.20563035495716034
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.25	0.5842036553524804
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.20	0.6352739726027398
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.50	0.3426791277258567
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.85	0.299520472150498
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.05	0.8530731269627636
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.45	0.36689930209371885
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.30	0.44188034188034186
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.70	0.2550177095631641
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.90	0.30114687384387717
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.95	0.18773466833541927
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.35	0.4904
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.65	0.2613768961493582
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.60	0.22035928143712574
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.65	0.21712907117008443
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.40	0.4444444444444444
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.10	0.7472993827160493
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.55	0.2277580071174377
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.75	0.2095006090133983
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.10	0.7732434350603264
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.60	0.2974472807991121
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.25	0.5183823529411765
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.15	0.7019589552238806
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.50	0.2491349480968858
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.70	0.21333333333333335
ani95_cLOW_stTrue_r2-kraken2_refseqV205-0.90	0.19578686493184635
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.55	0.3127035830618892
ani95_cLOW_stTrue_r2-kraken2_refseqV205-1.00	0.19924337957124844
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.05	0.8750488854125928
ani95_cLOW_stTrue_r9-kraken2_refseqV205-0.30	0.5302359882005899
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.60	0.19022869022869024
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.15	0.5683664259927798
ani97_cHIGH_stFalse_r4-kraken2_refseqV205-0.00	0.9024849781036766
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.45	0.23665364583333334
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.35	0.31436077057793343
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.30	0.36684636118598385
ani99_cHIGH_stFalse_r0-kraken2_refseqV205-0.55	0.20211315610088615
