Sample name	Precision reads
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.40	0.5947314586362968
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.20	0.5780866428514896
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.15	0.5667979045265458
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.35	0.5911755402283211
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.25	0.5821925148345123
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.30	0.5868966662046626
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.45	0.5990762252442747
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.10	0.5557104177462108
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.05	0.5396437490423958
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.00	0.5170560256856259
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.90	0.605599947903898
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.50	0.6015895761952361
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.65	0.6121623743987842
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.75	0.6109691045420641
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.55	0.6061353476752409
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.70	0.6130249679629828
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.85	0.6112461327638314
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.80	0.6124944953376231
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.95	0.5903627603860152
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.60	0.6098873478098777
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.35	0.791050465912218
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.30	0.7904086590975199
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.40	0.79096423683716
ani95_cLOW_stFalse_r9-kraken2_standard_0521-1.00	0.5614542936392191
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.20	0.7857840862348234
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.25	0.7880390555936311
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.15	0.7829831733558174
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.10	0.7796095710469603
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.05	0.7712964899771434
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.00	0.7587454110123643
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.55	0.7806167577446752
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.85	0.7419923100304904
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.75	0.7566584780636699
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.70	0.7630497869591704
