Sample name	Unweighted unifrac distance relative abundance
ZymoMock-kraken2_refseqV205_minimizers-100000minimizer	0.3826086956521739
ani97_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.281786941580756
ani99_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.5887445887445888
ani97_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.2835249042145594
ani95_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.2047244094488189
ani95_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.19138755980861244
ani99_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.44776119402985076
ani100_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	0.3876651982378855
RH_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	0.9533678756476683
ani97_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.3735408560311284
ani97_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.3173431734317343
ani97_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	0.41379310344827586
ani95_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.2895927601809955
ani99_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	0.3875432525951557
ani97_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	0.19883040935672514
ani97_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	0.26382978723404255
ani99_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.5390070921985816
UnAmbiguouslyMapped_ds.nycsm-kraken2_refseqV205_minimizers-100000minimizer	0.7692307692307693
ani95_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.20689655172413793
ani100_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.2832618025751073
ani97_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	0.3546099290780142
ani100_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	0.041025641025641026
ani99_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	0.43946188340807174
ani100_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.072992700729927
ani99_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	0.304635761589404
UnAmbiguouslyMapped_ds.soil-kraken2_refseqV205_minimizers-100000minimizer	0.228287841191067
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.4835164835164835
NA12878_NegControl_SL126486_0-kraken2_refseqV205_minimizers-100000minimizer	0.16393442622950818
ani95_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.23529411764705882
HMP_even_illum_SRR172902-kraken2_refseqV205_minimizers-100000minimizer	0.5022421524663677
Huttenhower_LC5-kraken2_refseqV205_minimizers-100000minimizer	0.6996197718631179
ani97_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	0.24390243902439024
ani99_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	0.40816326530612246
NA12878_NegControl_SL126487_0-kraken2_refseqV205_minimizers-100000minimizer	0.16393442622950818
ani100_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.02030456852791878
RM1_S002__insert_5000-kraken2_refseqV205_minimizers-100000minimizer	0.728744939271255
ani99_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.22304832713754646
Huttenhower_LC4-kraken2_refseqV205_minimizers-100000minimizer	0.8745247148288974
ani99_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	0.5019305019305019
ani100_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	0.5463414634146342
ani99_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	0.2559241706161137
ani95_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	0.1935483870967742
ani99_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	0.4291497975708502
ani100_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	0.17254901960784313
ani95_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	0.0851063829787234
ani97_cHIGH_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	0.3961352657004831
BioPool-kraken2_refseqV205_minimizers-100000minimizer	0.6086956521739131
ani100_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	0.20512820512820512
ani97_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	0.38190954773869346
ani97_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	0.451063829787234
UnAmbiguouslyMapped_ds.7-kraken2_refseqV205_minimizers-100000minimizer	0.6348122866894198
ani95_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	0.14354066985645933
ani97_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	0.0881057268722467
ani99_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	0.5347985347985348
ani95_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	0.08163265306122448
ani97_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	0.10038610038610038
ani99_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.37037037037037035
ani99_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	0.5917602996254682
ani99_cHIGH_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	0.16597510373443983
Huttenhower_LC6-kraken2_refseqV205_minimizers-100000minimizer	0.8243727598566308
NA12878_NegControl_SL126488_0-kraken2_refseqV205_minimizers-100000minimizer	0.07272727272727272
ani95_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	0.29694323144104806
RH_S005__insert_270-kraken2_refseqV205_minimizers-100000minimizer	0.9312977099236641
ani100_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	0.14035087719298245
ani100_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.5022026431718062
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	0.4050632911392405
ani100_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	0.41245136186770426
