Sample name	Pielou evenness
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.35	0.7285129878778525
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.10	0.5774090334611509
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.45	0.7364988195933873
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.15	0.48818917369411186
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.25	0.6845037144201257
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.20	0.5189524912517598
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.55	0.7457311574066132
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.85	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.70	0.7280471257292871
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.50	0.7370207368564197
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.30	0.5690907520655742
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.90	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.60	0.740031677619558
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.65	0.7417578647187231
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.15	0.6274654301617894
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.40	0.7318591800287181
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.85	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.30	0.7112578775226782
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.60	0.6482378674917592
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.35	0.5907829130928741
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.50	0.6295943942437883
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.55	0.6403707646618945
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.00	0.31995805730619675
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.40	0.6083553526317896
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.10	0.4496599918076782
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.75	0.7224812243063933
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.05	0.39170495818547235
