Sample name	Weighted unifrac distance raw
ani100_cLOW_stTrue_r8-kraken2_chocophlan-1.00	31.170049096299728
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.90	496.6593947842344
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.30	244.68904049838073
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.80	429.7977500708558
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.80	27.246150431922636
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.60	342.0416264087537
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.35	261.63522063511465
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.20	208.00456803203326
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.75	400.01210225379407
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.40	277.52725684099687
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.15	185.98764013996475
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.40	27.046647274166496
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.50	27.127163615582052
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.65	361.8336825877399
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.95	28.147100823696945
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.90	27.400699040599683
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.25	225.0356320317584
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.50	305.8720599753965
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.85	27.20108440821635
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.65	27.214520595940865
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.70	27.476440463807293
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.60	27.157789445108687
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.75	27.44388954968778
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.70	380.605392753487
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.55	27.15354944075527
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.30	26.817395435364272
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.10	161.19981055214555
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.15	25.510593275267162
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.55	322.26649212898025
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.20	26.03082053045347
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.35	26.94896858367959
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.45	27.1020154335216
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.05	132.3507163655464
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.05	23.87062086906465
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.00	100.62336017259199
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.85	463.57103582250784
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.00	21.89366985213612
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.45	292.45645514111294
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.10	24.889425062141136
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.25	26.471276272874046
ABRF_MGRG_5ng-kraken2_chocophlan-0.95	30480710.864530392
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.75	28.100455649731774
ani99_cLOW_stTrue_r0-kraken2_chocophlan-1.00	637.3367578646029
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.35	26.70203330231189
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.95	545.2395901969915
ABRF_MGRG_5ng-kraken2_chocophlan-0.55	30481122.152835175
ABRF_MGRG_5ng-kraken2_chocophlan-0.10	30481313.9983351
ABRF_MGRG_5ng-kraken2_chocophlan-0.25	30481286.31863703
ABRF_MGRG_5ng-kraken2_chocophlan-1.00	30480618.322032608
ABRF_MGRG_5ng-kraken2_chocophlan-0.70	30480931.663563758
ABRF_MGRG_5ng-kraken2_chocophlan-0.50	30481167.209427565
ABRF_MGRG_5ng-kraken2_chocophlan-0.30	30481271.402989186
ABRF_MGRG_5ng-kraken2_chocophlan-0.80	30480771.923641875
ABRF_MGRG_5ng-kraken2_chocophlan-0.15	30481306.634828985
ABRF_MGRG_5ng-kraken2_chocophlan-0.20	30481297.809197046
ABRF_MGRG_5ng-kraken2_chocophlan-0.90	30480732.719263133
ABRF_MGRG_5ng-kraken2_chocophlan-0.45	30481201.3585394
