Sample name	Precision taxa
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.40	0.12302070645554203
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.20	0.07902973395931143
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.15	0.0630407911001236
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.35	0.1143827859569649
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.25	0.09050179211469533
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.30	0.10295616717635066
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.45	0.13324538258575197
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.10	0.04539385847797063
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.05	0.027481323372465314
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.00	0.016899577510562237
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.90	0.23798076923076922
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.50	0.14285714285714285
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.65	0.1718213058419244
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.75	0.18785578747628084
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.70	0.18065693430656934
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.55	0.1519756838905775
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.85	0.22448979591836735
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.80	0.20412371134020618
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.95	0.2532981530343008
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.60	0.16260162601626016
ani95_cLOW_stFalse_r9-kraken2_standard_0521-1.00	0.28152492668621704
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.40	0.10315186246418338
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.35	0.09436435124508519
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.30	0.08695652173913043
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.20	0.06805293005671077
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.25	0.07733619763694952
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.15	0.055598455598455596
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.10	0.04358208955223881
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.05	0.028393621159082068
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.00	0.013981995786247845
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.70	0.15157894736842106
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.55	0.125
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.85	0.1889763779527559
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.60	0.13358070500927643
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.75	0.15859030837004406
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.90	0.2033898305084746
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.45	0.11093990755007704
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.65	0.14285714285714285
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.80	0.17307692307692307
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.50	0.11707317073170732
ani95_cLOW_stTrue_r8-kraken2_standard_0521-1.00	0.23825503355704697
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.95	0.2175226586102719
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.30	0.0996309963099631
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.35	0.11297071129707113
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.25	0.08350515463917525
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.20	0.0678391959798995
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.15	0.05142857142857143
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.10	0.03426395939086294
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.05	0.02013923421183491
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.00	0.012902198152277795
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.40	0.12597200622083982
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.85	0.22832369942196531
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.50	0.1488970588235294
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.70	0.19656019656019655
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.55	0.16167664670658682
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.75	0.20565552699228792
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.60	0.1735357917570499
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.80	0.21447721179624665
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.45	0.13682432432432431
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.65	0.18306636155606407
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.90	0.24382716049382716
ani99_cLOW_stFalse_r4-kraken2_standard_0521-1.00	0.2947761194029851
ani99_cLOW_stFalse_r4-kraken2_standard_0521-0.95	0.2651006711409396
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.30	0.030390738060781478
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.10	0.00872669575565252
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.25	0.02491103202846975
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.20	0.01984877126654064
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.15	0.0137524557956778
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.05	0.005009107468123861
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.00	0.003482665822384043
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.65	0.06551724137931035
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.40	0.04085603112840467
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.50	0.0468384074941452
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.55	0.05333333333333334
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.45	0.042283298097251586
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.60	0.06060606060606061
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.70	0.07335907335907337
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.35	0.03559322033898305
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.80	0.08737864077669903
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.75	0.08035714285714286
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.95	0.11409395973154363
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.90	0.10559006211180125
ani100_cLOW_stFalse_r0-kraken2_standard_0521-1.00	0.1297709923664122
ani100_cLOW_stFalse_r0-kraken2_standard_0521-0.85	0.09550561797752809
Huttenhower_HC2-kraken2_standard_0521-0.20	0.14202898550724638
Huttenhower_HC2-kraken2_standard_0521-0.15	0.09617271835132483
Huttenhower_HC2-kraken2_standard_0521-0.10	0.0639269406392694
Huttenhower_HC2-kraken2_standard_0521-0.05	0.03969218307006885
Huttenhower_HC2-kraken2_standard_0521-0.25	0.19878296146044624
Huttenhower_HC2-kraken2_standard_0521-0.00	0.03294117647058824
Huttenhower_HC2-kraken2_standard_0521-0.35	0.3563636363636364
Huttenhower_HC2-kraken2_standard_0521-0.50	0.521505376344086
Huttenhower_HC2-kraken2_standard_0521-0.40	0.4049586776859504
Huttenhower_HC2-kraken2_standard_0521-0.65	0.7238805970149254
Huttenhower_HC2-kraken2_standard_0521-0.30	0.2808022922636103
Huttenhower_HC2-kraken2_standard_0521-0.60	0.6643835616438356
Huttenhower_HC2-kraken2_standard_0521-0.45	0.47115384615384615
Huttenhower_HC2-kraken2_standard_0521-0.70	0.776
Huttenhower_HC2-kraken2_standard_0521-0.55	0.6178343949044586
Huttenhower_HC2-kraken2_standard_0521-0.75	0.8220338983050848
Huttenhower_HC2-kraken2_standard_0521-1.00	0.9223300970873787
Huttenhower_HC2-kraken2_standard_0521-0.95	0.9230769230769231
Huttenhower_HC2-kraken2_standard_0521-0.90	0.8981481481481481
Huttenhower_HC2-kraken2_standard_0521-0.80	0.8738738738738738
Huttenhower_HC2-kraken2_standard_0521-0.85	0.8899082568807339
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.20	0.0684326710816777
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.10	0.030830432620586774
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.15	0.050365556458164096
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.05	0.01619221728910943
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.00	0.009830347233232915
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.35	0.10385259631490787
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.45	0.12156862745098039
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.25	0.08031088082901554
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.30	0.09131075110456553
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.55	0.1373873873873874
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.60	0.14805825242718446
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.40	0.11131059245960502
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.50	0.12681912681912683
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.65	0.16052631578947368
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.70	0.1685082872928177
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.95	0.24302788844621515
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.80	0.19805194805194806
ani100_cLOW_stTrue_r5-kraken2_standard_0521-1.00	0.26521739130434785
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.85	0.21631205673758866
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.75	0.18263473053892215
ani100_cLOW_stTrue_r5-kraken2_standard_0521-0.90	0.22592592592592592
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.10	0.0761121110825405
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.05	0.05392156862745098
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.15	0.1016832703538303
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.00	0.04369574812417243
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.50	0.23848019401778497
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.45	0.22047832585949179
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.55	0.255632582322357
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.30	0.1665725578769057
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.40	0.20401106500691563
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.25	0.14589515331355093
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.35	0.18659076533839342
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.65	0.2903543307086614
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.20	0.1260647359454855
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.60	0.272140221402214
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-1.00	0.42037302725968434
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.90	0.3783783783783784
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.70	0.30922431865828093
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.85	0.3619631901840491
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.80	0.3406466512702079
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.95	0.3991825613079019
ani100_cHIGH_stTrue_r0-kraken2_standard_0521-0.75	0.3213507625272331
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.10	0.09382226627023456
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.05	0.06230802983764809
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.00	0.04390018484288355
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.55	0.25572868927589365
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.40	0.21239606953892667
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.50	0.2390745501285347
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.60	0.2685274302213667
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.20	0.14731910463300366
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.30	0.18234912394548994
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.45	0.22857142857142856
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.25	0.16453488372093023
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.35	0.19609211444521982
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.15	0.12310359774599046
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.85	0.35058214747736094
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.80	0.3284848484848485
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.70	0.3
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-1.00	0.4118564742589704
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.95	0.3904208998548621
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.75	0.3096045197740113
ani97_cHIGH_stFalse_r5-kraken2_standard_0521-0.65	0.28338430173292556
