Sample name	McIntosh's evenness
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.20	0.25631165489231417
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.50	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.40	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.45	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.25	0.274724933424946
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.80	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.85	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.60	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.75	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.20	0.268609576415433
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.90	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.30	0.3155840149767835
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.55	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.35	0.38352666422248305
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.10	0.24547939927997367
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.80	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.55	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-1.00	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.05	0.243583716805043
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.30	0.29426339477496405
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.65	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.75	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.10	0.2765640127757986
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.05	0.2830437315628319
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.40	1.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.70	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.25	0.25876712599249185
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.65	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.85	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.00	0.28545714461948907
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.95	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.00	0.23780340023709573
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.70	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.60	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.45	nan
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.15	0.2704673215982782
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.15	0.24867130763419903
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.50	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.90	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.35	0.35656485593244036
