Sample name	L1 distance
ani99_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	8856693.0
ani97_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	10347835.0
ani97_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	9546664.0
ani95_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	7345873.0
ani99_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	8291760.0
ani100_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	4076612.0
ani95_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	17982714.0
ani97_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	7537147.0
ani99_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	4013329.0
ZymoMock-kraken2_refseqV205_minimizers-100000minimizer	11468018.0
UnAmbiguouslyMapped_ds.soil-kraken2_refseqV205_minimizers-100000minimizer	863054.0
Huttenhower_LC4-kraken2_refseqV205_minimizers-100000minimizer	386706.0
ani97_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	7420828.0
ani100_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	9623219.0
ani99_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	9439763.0
ani97_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	10567451.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	12556384.0
ani97_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	4318333.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	8586613.0
ani99_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	10127768.0
ani99_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	9659767.0
ani100_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	11488235.0
ani95_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	9237489.0
ani99_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	8395756.0
ani97_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	3052907.0
ani97_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	3894583.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	8735465.0
ani100_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	7103650.0
ani95_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	12489404.0
Huttenhower_LC5-kraken2_refseqV205_minimizers-100000minimizer	324606.0
ani99_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	7594125.0
ani95_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	3547162.0
HMP_even_illum_SRR172902-kraken2_refseqV205_minimizers-100000minimizer	7227854.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_refseqV205_minimizers-100000minimizer	485121.0
RM1_S002__insert_5000-kraken2_refseqV205_minimizers-100000minimizer	43536034.0
NA12878_NegControl_SL126486_0-kraken2_refseqV205_minimizers-100000minimizer	5449787.0
RH_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	143593976.0
ani100_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	15298363.0
ani100_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	4652112.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205_minimizers-100000minimizer	8758709.0
ani95_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	3744017.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	9567670.0
