Sample name	Number of taxa
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.00	3875.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.05	394.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.10	184.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.15	145.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.20	129.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.25	105.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.30	58.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.35	15.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.40	1.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.45	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.50	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.55	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.60	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.65	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.70	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.75	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.80	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.85	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.90	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.95	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-1.00	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.00	3175.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.05	265.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.10	125.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.15	97.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.20	85.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.25	76.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.30	53.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.35	14.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.40	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.45	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.50	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.55	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.60	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.65	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.70	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.75	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.80	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.85	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.90	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.95	0.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-1.00	0.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.00	13499.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.05	8013.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.10	427.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.15	230.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.20	72.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.25	30.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.30	17.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.35	5.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.40	3.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.45	0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.50	0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.55	0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.60	0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.65	0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.70	0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.75	0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.80	0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.85	0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.90	0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.95	0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-1.00	0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.00	4929.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.05	335.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.10	154.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.15	122.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.20	106.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.25	94.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.30	61.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.35	28.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.40	2.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.45	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.50	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.55	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.60	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.65	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.70	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.75	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.80	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.85	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.90	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.95	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-1.00	0.0
RH_S001__insert_270-kraken2_refseqV205_100GB-0.00	39558.0
RH_S001__insert_270-kraken2_refseqV205_100GB-0.05	6998.0
RH_S001__insert_270-kraken2_refseqV205_100GB-0.10	1001.0
RH_S001__insert_270-kraken2_refseqV205_100GB-0.15	537.0
RH_S001__insert_270-kraken2_refseqV205_100GB-0.20	455.0
RH_S001__insert_270-kraken2_refseqV205_100GB-0.25	391.0
