Sample name	Number of taxa
RH_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	2370.0
ani97_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	98.0
ani100_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	288.0
ani99_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	81.0
ani95_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	465.0
HMP_even_illum_SRR172902-kraken2_refseqV205_minimizers-100000minimizer	2077.0
ani95_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	131.0
ani97_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	148.0
ZymoMock-kraken2_refseqV205_minimizers-100000minimizer	128.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_refseqV205_minimizers-100000minimizer	17.0
ani99_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	1210.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	255.0
ani97_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	229.0
ani99_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	173.0
UnAmbiguouslyMapped_ds.soil-kraken2_refseqV205_minimizers-100000minimizer	549.0
Huttenhower_LC4-kraken2_refseqV205_minimizers-100000minimizer	591.0
ani100_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	1039.0
ani100_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	2555.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	213.0
ani99_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	88.0
ani99_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	175.0
ani95_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	97.0
RL_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	1260.0
ani100_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	434.0
ani100_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	2172.0
Huttenhower_LC6-kraken2_refseqV205_minimizers-100000minimizer	367.0
UnAmbiguouslyMapped_ds.7-kraken2_refseqV205_minimizers-100000minimizer	563.0
ani99_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	295.0
ani99_cHIGH_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	263.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_minimizers-100000minimizer	2009.0
ani97_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	294.0
ani95_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	130.0
ani99_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	886.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	322.0
ani99_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	306.0
ani100_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	107.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	125.0
ani100_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	461.0
ani100_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	2108.0
ani99_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	210.0
ani97_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	98.0
ani95_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	186.0
ani95_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	23.0
ani97_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	157.0
BioPool-kraken2_refseqV205_minimizers-100000minimizer	19.0
RH_S005__insert_270-kraken2_refseqV205_minimizers-100000minimizer	2478.0
ani99_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	255.0
ani95_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	205.0
ani95_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	91.0
ani97_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	128.0
ani100_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	797.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	186.0
ani100_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	1075.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	240.0
ani95_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	145.0
RH_S002__insert_270-kraken2_refseqV205_minimizers-100000minimizer	2741.0
ani97_cHIGH_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	274.0
ani99_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	117.0
Huttenhower_LC7-kraken2_refseqV205_minimizers-100000minimizer	286.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	2273.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	1630.0
ani97_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	233.0
ani99_cHIGH_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	142.0
ani99_cHIGH_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	670.0
UnAmbiguouslyMapped_ds.cityparks-kraken2_refseqV205_minimizers-100000minimizer	344.0
HMP_even_454_SRR072233-kraken2_refseqV205_minimizers-100000minimizer	69.0
ani100_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	2122.0
ani99_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	151.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	224.0
ani100_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	110.0
ani97_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	111.0
ani95_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	105.0
Carma_eval_carma-kraken2_refseqV205_minimizers-100000minimizer	0.0
BMI_bmi_reads-kraken2_refseqV205_minimizers-100000minimizer	4090.0
ani99_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	241.0
ani97_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	71.0
NegControl_MH1-kraken2_refseqV205_minimizers-100000minimizer	10942.0
ABRF_MGRG_1ng-kraken2_refseqV205_minimizers-100000minimizer	55.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	89.0
ani99_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	234.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	445.0
ani97_cHIGH_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	575.0
Huttenhower_LC8-kraken2_refseqV205_minimizers-100000minimizer	386.0
Huttenhower_LC3-kraken2_refseqV205_minimizers-100000minimizer	223.0
ani100_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	2629.0
ani100_cHIGH_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	435.0
ani99_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	82.0
ani97_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	334.0
ani97_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	321.0
Huttenhower_HC2-kraken2_refseqV205_minimizers-100000minimizer	783.0
ani95_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	506.0
RM1_S001__insert_5000-kraken2_refseqV205_minimizers-100000minimizer	2505.0
ani97_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	303.0
ani97_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	250.0
JGI_SRR033548-kraken2_refseqV205_minimizers-100000minimizer	16.0
ani99_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	214.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	151.0
RM2_S002__insert_270-kraken2_refseqV205_minimizers-100000minimizer	1870.0
ani97_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	278.0
ani97_cHIGH_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	239.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	1073.0
UnAmbiguouslyMapped_ds.hous2-kraken2_refseqV205_minimizers-100000minimizer	47.0
ani100_cHIGH_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	826.0
ani100_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	1484.0
Huttenhower_LC2-kraken2_refseqV205_minimizers-100000minimizer	284.0
UnAmbiguouslyMapped_ds.gut-kraken2_refseqV205_minimizers-100000minimizer	107.0
ani95_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	106.0
ani97_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	248.0
ani97_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	123.0
ani99_cHIGH_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	277.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	900.0
ani97_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	123.0
ani100_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	243.0
ani99_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	120.0
ani100_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	428.0
ABRF_MGRG_5ng-kraken2_refseqV205_minimizers-100000minimizer	83.0
ani99_cHIGH_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	355.0
NegControl_MH2-kraken2_refseqV205_minimizers-100000minimizer	11137.0
ani97_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	169.0
ani95_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	257.0
ABRF_MGRG_Half-kraken2_refseqV205_minimizers-100000minimizer	89.0
ani99_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	91.0
ani100_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	379.0
ani99_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	143.0
ani97_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	124.0
ABRF_MGRG_10ng-kraken2_refseqV205_minimizers-100000minimizer	58.0
ani100_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	2788.0
RH_S003__insert_270-kraken2_refseqV205_minimizers-100000minimizer	2552.0
Huttenhower_HC1-kraken2_refseqV205_minimizers-100000minimizer	713.0
ani95_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	101.0
ani99_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	119.0
ani97_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	271.0
ani100_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	1855.0
ani100_cHIGH_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	490.0
ani100_cHIGH_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	3160.0
ani99_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	278.0
RH_S004__insert_270-kraken2_refseqV205_minimizers-100000minimizer	2560.0
ani97_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	335.0
ani100_cHIGH_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	1726.0
ani100_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	1343.0
Huttenhower_LC1-kraken2_refseqV205_minimizers-100000minimizer	293.0
ani100_cHIGH_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	2725.0
UnAmbiguouslyMapped_ds.buccal-kraken2_refseqV205_minimizers-100000minimizer	25.0
ABRF_MGRG_Normal-kraken2_refseqV205_minimizers-100000minimizer	123.0
ani97_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	408.0
ani99_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	1122.0
UnAmbiguouslyMapped_ds.hous1-kraken2_refseqV205_minimizers-100000minimizer	75.0
Raiphy_eval_RAIphy-kraken2_refseqV205_minimizers-100000minimizer	95.0
ani95_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	109.0
ani97_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	305.0
NegControl_LM-kraken2_refseqV205_minimizers-100000minimizer	10818.0
ani99_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	1185.0
ani97_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	87.0
RM2_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	2531.0
ani100_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	100.0
ani99_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	93.0
ani99_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	176.0
ani100_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	1056.0
ani97_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	60.0
ani99_cHIGH_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	303.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	1048.0
ani99_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-5minimizer	1784.0
NA12878_NegControl_SL126487_0-kraken2_refseqV205_minimizers-5minimizer	12253.0
ani99_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-5minimizer	1685.0
ani97_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-5minimizer	4730.0
ani95_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-5minimizer	1776.0
ani95_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-5minimizer	2225.0
ani99_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-5minimizer	5597.0
ani97_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-5minimizer	4006.0
RM1_S002__insert_5000-kraken2_refseqV205_minimizers-5minimizer	23302.0
NA12878_NegControl_SL126486_0-kraken2_refseqV205_minimizers-5minimizer	9516.0
ani100_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-5minimizer	9396.0
ani100_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-5minimizer	7025.0
Huttenhower_LC5-kraken2_refseqV205_minimizers-5minimizer	1230.0
ani95_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-5minimizer	1922.0
ani99_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-5minimizer	4585.0
ani99_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-5minimizer	4319.0
ani97_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-5minimizer	2124.0
ani100_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-5minimizer	2845.0
ani99_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-5minimizer	1963.0
ani100_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-5minimizer	1980.0
ani97_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-5minimizer	2519.0
ani97_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-5minimizer	1917.0
ani100_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-5minimizer	5173.0
ani97_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-5minimizer	2128.0
RH_S001__insert_270-kraken2_refseqV205_minimizers-5minimizer	30815.0
ani97_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-5minimizer	2269.0
ani100_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-5minimizer	2988.0
ani99_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-5minimizer	2348.0
ani95_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-5minimizer	2127.0
HMP_even_illum_SRR172902-kraken2_refseqV205_minimizers-5minimizer	8895.0
ani95_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-5minimizer	2186.0
ani97_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-5minimizer	1416.0
ZymoMock-kraken2_refseqV205_minimizers-5minimizer	4358.0
UnAmbiguouslyMapped_ds.nycsm-kraken2_refseqV205_minimizers-5minimizer	171.0
ani99_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-5minimizer	5927.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-5minimizer	3631.0
ani97_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-5minimizer	3460.0
ani99_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-5minimizer	3088.0
UnAmbiguouslyMapped_ds.soil-kraken2_refseqV205_minimizers-5minimizer	1497.0
Huttenhower_LC4-kraken2_refseqV205_minimizers-5minimizer	1605.0
ani100_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-5minimizer	7341.0
ani100_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-5minimizer	11553.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_minimizers-5minimizer	3909.0
ani99_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-5minimizer	1512.0
ani99_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-5minimizer	2927.0
ani95_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-5minimizer	2209.0
RL_S001__insert_270-kraken2_refseqV205_minimizers-5minimizer	27689.0
ani100_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-5minimizer	4364.0
ani100_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-5minimizer	13143.0
Huttenhower_LC6-kraken2_refseqV205_minimizers-5minimizer	1014.0
UnAmbiguouslyMapped_ds.7-kraken2_refseqV205_minimizers-5minimizer	2754.0
ani99_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-5minimizer	3494.0
ani99_cHIGH_stFalse_r3-kraken2_refseqV205_minimizers-5minimizer	4382.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_minimizers-5minimizer	7478.0
ani97_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-5minimizer	4420.0
ani95_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-5minimizer	1800.0
ani99_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-5minimizer	2258.0
ani97_cHIGH_stTrue_r6-kraken2_refseqV205_minimizers-5minimizer	4770.0
ani99_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-5minimizer	2355.0
ani100_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-5minimizer	1897.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-5minimizer	2178.0
ani100_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-5minimizer	3299.0
ani100_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-5minimizer	6387.0
ani99_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-5minimizer	3347.0
ani97_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-5minimizer	1789.0
ani95_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-5minimizer	1895.0
ani95_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-5minimizer	345.0
ani97_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-5minimizer	2098.0
BioPool-kraken2_refseqV205_minimizers-5minimizer	730.0
RH_S005__insert_270-kraken2_refseqV205_minimizers-5minimizer	31105.0
ani99_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-5minimizer	4343.0
ani95_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-5minimizer	1927.0
ani95_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-5minimizer	1499.0
ani97_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-5minimizer	1966.0
ani100_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-5minimizer	2338.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-5minimizer	2644.0
ani100_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-5minimizer	5034.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-5minimizer	2216.0
ani95_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-5minimizer	2158.0
RH_S002__insert_270-kraken2_refseqV205_minimizers-5minimizer	31560.0
ani97_cHIGH_stTrue_r7-kraken2_refseqV205_minimizers-5minimizer	4135.0
ani99_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-5minimizer	2292.0
Huttenhower_LC7-kraken2_refseqV205_minimizers-5minimizer	929.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-5minimizer	10955.0
ani100_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-5minimizer	7938.0
ani97_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-5minimizer	4204.0
ani99_cHIGH_stFalse_r2-kraken2_refseqV205_minimizers-5minimizer	2778.0
ani99_cHIGH_stFalse_r9-kraken2_refseqV205_minimizers-5minimizer	5128.0
UnAmbiguouslyMapped_ds.cityparks-kraken2_refseqV205_minimizers-5minimizer	785.0
HMP_even_454_SRR072233-kraken2_refseqV205_minimizers-5minimizer	5185.0
ani100_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-5minimizer	7367.0
ani99_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-5minimizer	1954.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-5minimizer	2109.0
ani100_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-5minimizer	1289.0
ani97_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-5minimizer	2493.0
ani95_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-5minimizer	1688.0
Carma_eval_carma-kraken2_refseqV205_minimizers-5minimizer	219.0
BMI_bmi_reads-kraken2_refseqV205_minimizers-5minimizer	11215.0
ani99_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-5minimizer	4624.0
ani97_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-5minimizer	1639.0
NegControl_MH1-kraken2_refseqV205_minimizers-5minimizer	11958.0
ABRF_MGRG_1ng-kraken2_refseqV205_minimizers-5minimizer	2541.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-5minimizer	1752.0
ani99_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-5minimizer	3461.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_minimizers-5minimizer	3589.0
ani97_cHIGH_stFalse_r9-kraken2_refseqV205_minimizers-5minimizer	5227.0
Huttenhower_LC8-kraken2_refseqV205_minimizers-5minimizer	1131.0
Huttenhower_LC3-kraken2_refseqV205_minimizers-5minimizer	928.0
ani100_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-5minimizer	13628.0
ani100_cHIGH_stTrue_r7-kraken2_refseqV205_minimizers-5minimizer	4994.0
ani99_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-5minimizer	1643.0
JGI_SRR033549-kraken2_refseqV205_minimizers-5minimizer	2161.0
ani97_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-5minimizer	4914.0
ani97_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-5minimizer	4335.0
Huttenhower_HC2-kraken2_refseqV205_minimizers-5minimizer	4239.0
ani95_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-5minimizer	3189.0
RM1_S001__insert_5000-kraken2_refseqV205_minimizers-5minimizer	23819.0
ani97_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-5minimizer	4307.0
ani97_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-5minimizer	4614.0
JGI_SRR033548-kraken2_refseqV205_minimizers-5minimizer	69.0
ani99_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-5minimizer	2928.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-5minimizer	2564.0
RM2_S002__insert_270-kraken2_refseqV205_minimizers-5minimizer	27742.0
ani97_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-5minimizer	4345.0
ani97_cHIGH_stFalse_r3-kraken2_refseqV205_minimizers-5minimizer	3976.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-5minimizer	5993.0
UnAmbiguouslyMapped_ds.hous2-kraken2_refseqV205_minimizers-5minimizer	119.0
ani100_cHIGH_stTrue_r6-kraken2_refseqV205_minimizers-5minimizer	5876.0
ani100_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-5minimizer	10155.0
Huttenhower_LC2-kraken2_refseqV205_minimizers-5minimizer	996.0
UnAmbiguouslyMapped_ds.gut-kraken2_refseqV205_minimizers-5minimizer	337.0
ani95_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-5minimizer	812.0
ani97_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-5minimizer	1949.0
ani97_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-5minimizer	1698.0
ani99_cHIGH_stTrue_r4-kraken2_refseqV205_minimizers-5minimizer	5036.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-5minimizer	3922.0
