Sample name	Pielou evenness
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.45	0.5763374365217493
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.30	0.5654550412691346
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.40	0.5724208696800694
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.35	0.5701324154166296
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.05	0.5176179509992028
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.25	0.5599778983522085
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.15	0.545512718909485
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.10	0.5337365990769178
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.20	0.554847508548424
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.00	0.5159523294418278
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.90	0.6143965241462059
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.65	0.5879616813937787
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.50	0.5798791761678568
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.75	0.5940342713582416
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.70	0.5914553125765839
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.60	0.5846041213521038
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.80	0.600306656861155
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.55	0.5823429144684551
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.95	0.6221953523997873
ani95_cLOW_stFalse_r9-kraken2_standard_0521-0.85	0.608705041733217
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.40	0.5686300541133059
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.30	0.5598219250809673
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.25	0.5549921447233556
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.35	0.5634491882955347
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.15	0.539168432884344
ani95_cLOW_stFalse_r9-kraken2_standard_0521-1.00	0.6227960949075483
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.20	0.5489899410308439
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.10	0.5272225120114057
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.05	0.5077103621363711
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.00	0.4788142549729289
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.55	0.5799511021758327
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.75	0.5943835878082246
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.90	0.6030621145295018
ani95_cLOW_stTrue_r8-kraken2_standard_0521-0.85	0.6012154656932307
