Sample name	Faith's phylogenetic diversity
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.05	1963.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.90	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.80	65.5
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.00	6742.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.05	1584.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.75	174.5
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.80	29.5
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-1.00	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.70	253.5
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.95	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.25	497.5
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.45	413.5
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.65	319.5
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.20	472.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.35	384.5
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.20	512.5
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.45	369.5
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.50	356.5
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.65	148.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.70	200.5
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.30	409.5
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.65	278.5
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.55	309.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.60	205.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.80	56.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.35	828.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.40	375.5
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.05	16166.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.50	436.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.30	1084.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.75	117.5
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.60	308.5
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.55	333.5
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.95	0.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.10	991.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.10	3895.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.25	1274.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.75	82.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.05	2063.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.15	684.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.80	46.5
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.25	460.5
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.15	2556.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.45	555.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.00	7342.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.70	91.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.40	662.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.20	1617.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_500GB-0.00	22151.0
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-1.00	0.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.80	108.5
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.65	1067.5
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-1.00	0.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.95	0.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.30	1404.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.20	2085.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.60	904.5
RH_S001__insert_270-kraken2_refseqV205_500GB-0.45	1058.5
RH_S001__insert_270-kraken2_refseqV205_500GB-0.40	1155.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.35	1240.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.55	972.5
RH_S001__insert_270-kraken2_refseqV205_500GB-0.70	559.5
RH_S001__insert_270-kraken2_refseqV205_500GB-0.15	3529.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.85	14.5
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.90	0.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.15	1925.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.85	0.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.25	1661.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.50	1294.5
RH_S001__insert_270-kraken2_refseqV205_500GB-0.65	812.5
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-1.00	0.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.40	1345.5
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.70	792.5
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.35	1389.5
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.30	1431.5
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.55	1264.5
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.45	1323.5
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.90	0.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.25	1490.5
RH_S001__insert_270-kraken2_refseqV205_500GB-0.50	1015.5
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.60	1199.5
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.10	2444.0
ani95_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.95	0.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.05	5230.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.00	20219.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.20	1602.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.00	49565.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.05	24181.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.10	9006.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_500GB-0.75	445.5
Huttenhower_LC6-kraken2_refseqV205_500GB-0.25	517.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.65	115.5
Huttenhower_LC6-kraken2_refseqV205_500GB-0.45	125.5
Huttenhower_LC6-kraken2_refseqV205_500GB-0.90	42.5
Huttenhower_LC6-kraken2_refseqV205_500GB-0.80	65.5
Huttenhower_LC6-kraken2_refseqV205_500GB-0.70	115.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.30	1289.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.85	55.5
Huttenhower_LC6-kraken2_refseqV205_500GB-0.35	156.5
Huttenhower_LC6-kraken2_refseqV205_500GB-0.75	80.5
Huttenhower_LC6-kraken2_refseqV205_500GB-0.30	169.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.15	1709.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.55	119.5
Huttenhower_LC6-kraken2_refseqV205_500GB-0.10	2605.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.10	2187.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.40	127.5
RH_S001__insert_270-kraken2_refseqV205_500GB-1.00	0.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.95	24.5
Huttenhower_LC6-kraken2_refseqV205_500GB-0.20	871.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.00	6132.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.85	0.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.75	262.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.05	3809.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.15	1513.0
Huttenhower_LC6-kraken2_refseqV205_500GB-1.00	24.5
Huttenhower_LC6-kraken2_refseqV205_500GB-0.50	125.5
Huttenhower_LC6-kraken2_refseqV205_500GB-0.60	118.5
RH_S001__insert_270-kraken2_refseqV205_500GB-0.95	0.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.90	0.0
Huttenhower_LC6-kraken2_refseqV205_500GB-0.05	4975.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.00	13197.0
RH_S001__insert_270-kraken2_refseqV205_500GB-0.80	66.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.25	1370.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.20	1476.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.45	1144.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.35	1222.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.40	1174.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.50	1130.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.60	949.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.55	1058.5
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.55	601.5
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.00	9637.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.35	712.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.90	0.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.60	552.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.85	12.5
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.30	771.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.05	2682.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.65	471.5
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.70	349.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.65	746.5
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.85	12.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.80	73.5
BMI_bmi_reads-kraken2_refseqV205_500GB-0.35	116.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.50	645.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.95	0.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.70	491.5
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-1.00	0.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.40	692.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.20	877.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.15	1113.0
ani99_cHIGH_stFalse_r7-kraken2_refseqV205_500GB-0.75	233.5
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.45	684.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.25	812.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.10	1484.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.80	34.5
BMI_bmi_reads-kraken2_refseqV205_500GB-0.05	22022.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.75	179.5
BMI_bmi_reads-kraken2_refseqV205_500GB-0.15	1027.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.50	79.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.45	79.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.20	435.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.40	81.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.25	232.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.00	28636.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.30	164.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.90	0.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.10	2453.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-1.00	0.0
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_500GB-0.95	0.0
BMI_bmi_reads-kraken2_refseqV205_500GB-1.00	0.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.80	12.5
BMI_bmi_reads-kraken2_refseqV205_500GB-0.60	78.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.10	746.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.00	6559.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.20	442.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.70	210.5
BMI_bmi_reads-kraken2_refseqV205_500GB-0.65	46.5
BMI_bmi_reads-kraken2_refseqV205_500GB-0.70	29.5
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.35	366.5
BMI_bmi_reads-kraken2_refseqV205_500GB-0.90	0.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.05	1537.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.15	588.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.95	0.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.85	0.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.55	78.0
BMI_bmi_reads-kraken2_refseqV205_500GB-0.75	26.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.15	538.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.25	407.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.65	316.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.75	125.5
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.05	1662.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.10	875.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-1.00	0.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.30	392.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.85	13.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.55	375.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.95	0.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.40	357.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.40	384.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.60	357.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.35	385.5
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.30	382.5
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.00	8896.0
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.90	0.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.25	411.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.80	30.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.50	378.5
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.20	450.5
ani97_cLOW_stFalse_r3-kraken2_refseqV205_500GB-0.45	378.5
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.10	859.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.45	341.5
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.70	410.5
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.65	259.5
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.30	1071.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.70	197.5
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.60	841.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.65	653.5
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-1.00	0.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.60	305.5
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.40	996.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.85	12.5
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.20	465.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.50	337.5
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.55	327.5
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.25	1145.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.30	402.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.05	1718.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.75	196.5
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.80	40.5
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.90	0.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.20	1263.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.55	931.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.00	6495.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.00	9599.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.45	973.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.05	3380.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.50	958.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.85	0.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.95	0.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.95	0.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.80	57.5
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.35	1045.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.15	1499.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.25	434.0
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_500GB-0.10	1937.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.75	133.5
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-0.90	0.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.15	617.0
ani95_cLOW_stFalse_r4-kraken2_refseqV205_500GB-1.00	0.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.55	287.5
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.70	196.5
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.50	327.5
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.65	250.5
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.15	587.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-1.00	0.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.85	0.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.30	329.5
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.70	210.5
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.80	57.5
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.35	314.5
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.90	0.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.75	110.5
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.35	359.5
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.80	21.5
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.20	455.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.00	8046.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.25	365.5
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.55	323.5
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.85	0.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.90	0.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.60	303.5
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.95	0.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.10	953.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.45	335.5
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.65	265.5
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.45	306.5
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.05	1936.0
ani97_cLOW_stTrue_r0-kraken2_refseqV205_500GB-0.40	346.5
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.00	7341.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.75	127.5
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.95	0.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.60	273.5
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.40	309.5
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.10	568.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.15	465.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.05	1250.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-1.00	0.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.20	413.0
ani99_cLOW_stTrue_r5-kraken2_refseqV205_500GB-0.50	295.5
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.45	919.5
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.10	1770.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.20	1149.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.25	373.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.35	962.5
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.05	2961.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.95	0.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.00	9618.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.25	1084.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.30	995.5
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.50	307.5
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.30	330.5
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.60	298.5
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-1.00	0.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.40	320.5
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.65	282.5
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.85	0.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.90	0.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.55	303.5
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.45	310.5
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.75	162.5
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.35	326.5
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.80	48.5
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.50	902.5
ani100_cLOW_stTrue_r7-kraken2_refseqV205_500GB-0.10	624.0
ani100_cLOW_stFalse_r8-kraken2_refseqV205_500GB-0.70	235.5
ani100_cLOW_stTrue_r7-kraken2_refseqV205_500GB-0.00	6535.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.40	936.5
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.55	867.5
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.70	407.5
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.60	772.5
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.85	0.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.95	0.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-1.00	0.0
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.65	631.5
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.75	220.5
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_500GB-0.90	0.0
