Sample name	Precision reads
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.00	0.8562769493968573
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.05	0.8879203421578503
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.10	0.9350762553347569
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.15	0.9516304640479705
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.20	0.9653244042732508
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.25	0.9719135504943859
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.30	0.9775168327199713
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.35	0.9839990577542982
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.40	0.9875533595416405
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.45	0.9900232288051958
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.50	0.9915121423241412
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.55	0.9924817222458072
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.60	0.9924256945792472
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.65	0.9915590917724366
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.70	0.9897816675218342
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.75	0.9877164482257199
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.80	0.9851981097048871
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.85	0.9770864540041011
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.90	0.965309917687369
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.95	0.9419214919178346
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-1.00	0.8998268384365836
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.00	0.10520961284150297
