Sample name	Recall reads
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.50	0.899620986
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.80	0.839168691
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.60	0.891733842
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.35	0.897438414
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.85	0.816340974
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.75	0.857295337
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.60	0.877629195
ani99_cLOW_stFalse_r3-kraken2_refseqV205-1.00	0.603174586
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.15	0.944072076
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.90	0.781946255
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.40	0.935667269
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.35	0.942797288
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.30	0.948840509
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.20	0.950824067
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.40	0.900586486
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.30	0.891523699
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.70	0.870059839
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00	0.793286328
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.25	0.951132279
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.65	0.884329126
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.95	0.721763675
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.25	0.872159553
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.20	0.874095696
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.10	0.932264796
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.15	0.863735481
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.05	0.821784832
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.45	0.901379486
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.10	0.848645836
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.55	0.896841985
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.50	0.913937927
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.55	0.895153823
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.45	0.925567633
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.85	0.688638585
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.80	0.739173259
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.75	0.781805623
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.90	0.650535933
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.65	0.85680006
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.70	0.820586447
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.05	0.885664242
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.00	0.853238523
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.50	0.681172026
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.55	0.672358382
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.95	0.599115315
