Sample name,Proportion classified,Precision taxa,Recall taxa,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Weighted unifrac distance relative abundance,Unweighted unifrac distance relative abundance,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Faith's phylogenetic diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.30,1.0000000000000009,0.02958579881656805,1.0,0.057471264367816084,71.78774409555217,33.14680742358533,1.5894909879989507,422.5,0.0,0.3589387204777613,0.6634777894586101,2.099936316389482,32.5,169.0,0.8380085734903319,0.2837414572779989,0.017583266655101924
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.35,1.0000000000000022,0.04098360655737705,1.0,0.07874015748031496,74.34458431330397,29.491341270878763,1.7055841970821726,437.0,0.0,0.3717229215665196,0.6492519673072429,2.0451237873827144,32.5,122.0,2.4982130008027807,0.2950802617058719,0.023369258121129503
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.40,1.0,0.052083333333333336,1.0,0.099009900990099,73.61846599075719,26.56989344904513,1.7212977551453623,427.5,0.0,0.3680923299537859,0.6437487814915094,1.9818078369249976,32.5,96.0,5.448632997585196,0.30095962379557345,0.02923966607125697
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.45,0.9999999999999992,0.061728395061728385,1.0,0.11627906976744184,72.14345692473046,25.544334001313793,1.7358683045629908,420.0,0.0,0.3607172846236521,0.6500790474089814,1.9978332832402743,32.5,81.0,2.700003675117169,0.3151231152679105,0.03528133688746295
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.50,1.0,0.07246376811594203,1.0,0.13513513513513511,67.70492930187876,23.34493070383296,1.6414264026505088,384.5,0.0,0.33852464650939385,0.6676544317890412,2.0400463910117947,32.5,69.0,1.7445508259576277,0.3339671315792326,0.04360748272108452
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.55,0.9999999999999996,0.08196721311475409,1.0,0.1515151515151515,64.13007732992789,22.055203940961615,1.6538504695468923,372.0,0.0,0.3206503866496395,0.6789624063949402,2.0591411404327946,32.5,61.0,1.3906694097661731,0.34719816832740663,0.05106393440986859
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.60,1.0000000000000004,0.09615384615384616,1.0,0.17543859649122806,62.96734242759162,20.09252854278097,1.7620546429969446,361.0,0.0,0.31483671213795805,0.6847464220036644,2.0520908916007534,32.5,52.0,1.1338870080965926,0.35998817513501186,0.06100095470127467
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.65,1.0000000000000004,0.10638297872340426,1.0,0.1923076923076923,63.944998292103385,19.84237069341105,1.8223305806994317,354.5,0.0,0.3197249914605168,0.6945767873958381,2.069060086296896,32.5,47.0,1.015449881845171,0.3724956322684411,0.06966266762525344
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.70,1.0000000000000002,0.13513513513513514,1.0,0.2380952380952381,64.46919449632878,17.286322333358108,1.883196296898551,366.0,0.0,0.3223459724816438,0.6950293993820554,2.032565396361058,32.5,37.0,0.8591101125151595,0.39016865181509536,0.08862174574291326
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.75,0.9999999999999996,0.15625,1.0,0.2702702702702703,65.78812107367216,15.679457072588384,1.939695741424155,366.0,0.0,0.3289406053683606,0.6972055953004808,2.0374995014945982,32.5,32.0,0.7949055296863109,0.4074999002989196,0.10320534169385072
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.80,1.0000000000000004,0.1851851851851852,1.0,0.3125,67.24671701043869,15.164896289942158,2.008536835317676,373.5,0.0,0.33623358505219336,0.6959043321801869,2.0186613686402164,32.5,27.0,0.7434381159956638,0.4245445066201309,0.12179403048577042
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.85,1.0,0.2272727272727273,1.0,0.3703703703703704,67.26652490170648,14.571870042136323,1.9854713841971117,373.5,0.0,0.33633262450853235,0.6997855346550351,2.0248701760535446,32.5,22.0,0.6924035333951383,0.4540646318223621,0.15140691306235154
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.90,1.0,0.2631578947368421,1.0,0.4166666666666667,67.88963673479847,13.682898005897428,2.038371406170878,365.5,0.0,0.3394481836739924,0.6992694352539164,1.9997905330414047,32.5,19.0,0.6678738060916667,0.4707685163441674,0.17501240351743744
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-0.95,1.0,0.3125,1.0,0.4761904761904762,71.27511608684549,11.7667737169471,3.1860483143144886,374.5,0.0,0.35637558043422746,0.6862426004863753,1.9027886793168065,32.5,16.0,0.6583058361535665,0.4756971698292016,0.19919848933247547
ABRF_MGRG_1ng-kraken2_refseqV205_proportions-1.00,1.0,0.38461538461538464,1.0,0.5555555555555556,72.03627944654035,8.623532199811079,3.3604144222163703,369.5,0.0,0.3601813972327019,0.698579366466142,1.9060957664803595,32.5,13.0,0.6234011354460487,0.5150998020953798,0.25520176247136817
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.00,0.9999999999998636,0.0006417661404184315,1.0,0.0012827090815802976,97.9181918299137,124.66401111500365,2.080880716613727,456.0,0.1095890410958904,0.4895909591496202,0.8133983427799243,3.500705211417101,36.5,7791.0,0.005616979068339501,0.27079327650076473,0.0006878461316788202
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.05,1.0000000000000309,0.0018768768768768766,1.0,0.003746721618583739,77.57061713720366,78.69256115465541,1.5309264282235513,372.5,0.02985074626865672,0.3878530856860145,0.8063503837763971,2.8915058883957943,33.5,2664.0,0.017166102542095094,0.2541005136768281,0.001938425609591386
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.10,1.0000000000000075,0.004170141784820685,1.0,0.008305647840531559,56.83102514733614,63.41945721126593,1.232098794278814,309.5,0.02985074626865672,0.2841551257366793,0.7849677611014747,2.722761777857688,33.5,1199.0,0.04221179086224654,0.2662166621157622,0.0038786200675598173
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.15,1.0000000000000038,0.008051529790660225,1.0,0.01597444089456869,59.29685401734485,52.52385739100835,1.2663484085145955,333.0,0.02985074626865672,0.29648427008672984,0.7572775724336198,2.559725162530171,33.5,621.0,0.09463554401840994,0.2758785478173097,0.006634351733696532
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.20,0.9999999999999966,0.013623978201634877,1.0,0.026881720430107524,64.03463804070465,44.874806925479625,1.3586001532923335,370.5,0.02985074626865672,0.32017319020352364,0.7268341435376862,2.3955933511063088,33.5,367.0,0.19597976255139973,0.28118493325426186,0.009974876346608458
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.25,1.000000000000002,0.02212389380530973,1.0,0.043290043290043295,65.08894224043462,37.99265126022868,1.4096802688695833,381.0,0.02985074626865672,0.3254447112021727,0.6953252236393572,2.2053894821409696,33.5,226.0,0.4384333856653946,0.2820126614416834,0.014522957278958819
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.30,1.0000000000000009,0.04032258064516129,1.0,0.07751937984496124,65.91364978473001,29.70997784720705,1.4247069835732948,389.5,0.0,0.3295682489236502,0.6866811656604324,2.140123083788622,32.5,124.0,2.1921458879748754,0.3077455666001414,0.025739008464113342
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.35,0.9999999999999996,0.054945054945054944,1.0,0.10416666666666666,64.3063524974947,25.552100320995397,1.3953641190356525,380.5,0.0,0.3215317624874734,0.6816213209054319,2.07004782362486,32.5,91.0,4.093503705131418,0.3180874532884241,0.0345155367195519
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.40,1.0,0.07246376811594203,1.0,0.13513513513513511,62.18424174500882,22.96490978643293,1.3476275003176983,369.5,0.0,0.31092120872504403,0.6887885187301123,2.0795152975113496,32.5,69.0,1.6881711967839599,0.34042841478744795,0.04656882697274285
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.45,1.0000000000000002,0.09615384615384616,1.0,0.17543859649122806,57.976380504374724,20.795835772877158,1.27014797972174,337.5,0.0,0.2898819025218736,0.7041023042859561,2.1190124249620657,32.5,52.0,1.0985265523006156,0.37172788937992207,0.06499127742229491
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.50,1.0000000000000009,0.1111111111111111,1.0,0.2,52.01550623289752,19.84816863117505,1.1843208173300437,299.5,0.0,0.2600775311644877,0.7223262421800092,2.1606720372698778,32.5,45.0,0.9344452459469884,0.39343223487057616,0.08002996897037835
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.55,1.0000000000000002,0.1388888888888889,1.0,0.2439024390243903,61.890404007257565,18.08657136109907,1.7564073595961271,373.0,0.0,0.3094520200362877,0.6822152166563442,2.0224023572931884,32.5,36.0,0.8636976726961746,0.39118601463831215,0.08741066040200735
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.60,1.0,0.14705882352941174,1.0,0.25641025641025644,58.055964309409205,18.225747887059512,1.6640059480317204,336.5,0.0,0.2902798215470461,0.6985075782144912,2.069790768583312,32.5,34.0,0.8165314579467795,0.40684145185316417,0.09755391041572116
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.65,1.0,0.16666666666666666,1.0,0.2857142857142857,57.456284740810396,17.907710963218733,1.595337636071415,339.5,0.0,0.2872814237040521,0.7136083725631106,2.1162179200450666,32.5,30.0,0.7515816687536279,0.4312747306693574,0.11639073960246556
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.70,0.9999999999999996,0.1851851851851852,1.0,0.3125,57.44244658776171,16.798082267017524,1.5346028648166217,328.0,0.0,0.2872122329388086,0.722619064434376,2.152087974644774,32.5,27.0,0.7100321457972691,0.4526054451689081,0.13352409011640476
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.75,1.0,0.2380952380952381,1.0,0.3846153846153846,60.496180259813,15.04432452764675,1.7943794418184629,346.0,0.0,0.302480901299065,0.7135554659317729,2.076281988181393,32.5,21.0,0.6679635369618869,0.4727076366142619,0.1662417744292004
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.80,1.0000000000000002,0.29411764705882354,1.0,0.4545454545454545,62.225197744787906,13.957561250443478,1.8197412758160236,357.5,0.02985074626865672,0.3111259887239396,0.7138865939538276,2.081433357519626,33.5,17.0,0.6360598430447149,0.5092237993001358,0.20559515272161652
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.85,1.0,0.3333333333333333,1.0,0.5,63.16279433267327,11.702808213995485,1.9466266347997718,353.5,0.0,0.31581397166336633,0.7067854636843031,2.0102300736439718,32.5,15.0,0.6290477951882274,0.514534519063201,0.2273648077081972
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.90,1.0000000000000002,0.38461538461538464,1.0,0.5555555555555556,64.58935097199232,10.968281890316039,2.034139239472536,358.5,0.0,0.3229467548599616,0.7065159398418729,2.00307741236462,32.5,13.0,0.6151391371203615,0.5413079430924661,0.2621030828101237
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-0.95,1.0000000000000002,0.38461538461538464,1.0,0.5555555555555556,63.06402934786851,10.641767305304768,2.1586714583274147,341.0,0.0,0.3153201467393425,0.7095009169133737,2.0023900810947355,32.5,13.0,0.6120029038030079,0.5411221999586123,0.26479628130233585
ABRF_MGRG_5ng-kraken2_refseqV205_proportions-1.00,1.0,0.4545454545454545,1.0,0.625,63.303768209428604,8.65915139988769,2.38481565174886,318.0,0.0,0.316518841047143,0.7174312773734195,2.0042401788339066,32.5,11.0,0.5902712313362865,0.5793553391939557,0.3217238272660093
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.00,1.0000000000000544,0.0007916402786573781,1.0,0.0015820281601012498,106.30762128810781,127.23090813103066,2.9157314229298623,494.0,0.15584415584415584,0.5315381064405182,0.8088187817332179,3.5955297328668148,38.5,6316.0,0.007034706471834164,0.2847990484628267,0.0008281569558288836
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.05,1.0000000000000209,0.002053388090349076,1.0,0.004098360655737704,80.41511218717808,82.79573133060363,2.3551601891677847,690.0,0.08450704225352113,0.40207556093589547,0.7910427110627452,2.939944846546432,35.5,2435.0,0.019580821563754947,0.26133525904216864,0.001965366320354264
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.10,1.0000000000000102,0.0040192926045016075,1.0,0.008006405124099279,73.77022912994775,65.40098651963027,2.230529063127725,371.5,0.08450704225352113,0.3688511456497357,0.7395908521618622,2.591930262698801,35.5,1244.0,0.044624707733045936,0.25211439109500483,0.0030869058463336885
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.15,0.9999999999999902,0.0069637883008356535,1.0,0.013831258644536654,79.41248700429054,54.251104561544544,2.349227458711419,412.5,0.02985074626865672,0.3970624350214559,0.6819137639632366,2.28413902477782,33.5,718.0,0.09132268633681846,0.24074383807432764,0.00437855368254966
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.20,0.9999999999999929,0.01059322033898305,1.0,0.02096436058700209,86.09396579392383,46.32662495662902,2.5608038321633875,450.5,0.02985074626865672,0.4304698289696213,0.6383970110837699,2.0639018203290767,33.5,472.0,0.16180811502554204,0.2323522186875847,0.005859033616249839
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.25,0.999999999999998,0.01567398119122257,1.0,0.0308641975308642,90.29268202611402,41.53287948919999,2.7606316905570414,468.0,0.02985074626865672,0.4514634101305711,0.6041890258866244,1.9248032586785195,33.5,319.0,0.28763335845668664,0.23141851295113985,0.007919932602340092
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.30,0.9999999999999984,0.02525252525252525,1.0,0.04926108374384236,91.13259882674187,33.737730669840076,2.8998378992327822,489.0,0.02985074626865672,0.4556629941337101,0.5658515712704321,1.749363161468554,33.5,198.0,0.6722763378416543,0.2292936676815482,0.011633129861333712
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.35,1.0000000000000009,0.03333333333333333,1.0,0.06451612903225806,93.30711991772709,30.914467005401892,3.1467861117269904,508.5,0.0,0.4665355995886348,0.5468097210453493,1.6757218249615635,32.5,150.0,1.3331229426479452,0.23181129541466106,0.014710524422642741
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.40,1.0000000000000002,0.03759398496240601,1.0,0.07246376811594203,93.64045509766544,29.562085406970464,3.1907677447394134,515.5,0.0,0.468202275488327,0.5401110566145503,1.6501828121265407,32.5,133.0,1.9945621216115463,0.2338932320870746,0.016349157988300285
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.45,0.9999999999999996,0.05319148936170213,1.0,0.10101010101010102,93.40380434639505,26.53199681517757,3.18498145761966,514.0,0.0,0.4670190217319751,0.5435779969134464,1.6696491826652589,32.5,94.0,5.669426301096095,0.2547298115026566,0.023308030288634072
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.50,1.000000000000001,0.06329113924050632,1.0,0.11904761904761907,91.56570632246977,24.324216577377072,3.11244411942071,499.5,0.02985074626865672,0.4578285316123486,0.5565376237505402,1.7074483613274245,33.5,79.0,2.80905493235353,0.2708610006496778,0.028544085194232263
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.55,0.9999999999999996,0.07575757575757576,1.0,0.14084507042253522,88.23350534881924,22.969419842115695,2.9700940616658342,485.5,0.0,0.44116752674409626,0.5687516831441553,1.7262743913683674,32.5,66.0,1.8283900590915607,0.2855992440730507,0.03513408530375764
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.60,1.0000000000000004,0.08928571428571429,1.0,0.1639344262295082,85.11576240515278,21.699147997670497,2.9895331490087727,454.0,0.05797101449275361,0.4255788120257642,0.5887898243525775,1.768258996272724,34.5,56.0,1.406048362719048,0.3044861249234982,0.04342582921015513
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.65,1.0000000000000002,0.10638297872340426,1.0,0.1923076923076923,80.04209693264394,19.73704803703342,2.7744522046449953,423.5,0.0,0.4002104846632197,0.6072069002821896,1.7698277203701789,32.5,47.0,1.151567495437844,0.3186244324520333,0.054167437666207324
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.70,0.9999999999999996,0.12195121951219512,1.0,0.21739130434782605,77.26446951650482,18.928348470711967,2.740780601101237,410.0,0.0,0.3863223475825239,0.6244817922985846,1.8209164214289455,32.5,41.0,1.0156984925415322,0.3398784407243007,0.06495089559500762
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.75,1.0000000000000002,0.14285714285714285,1.0,0.25,74.9531983977456,17.488776333764875,2.8224621971838117,400.5,0.0,0.3747659919887281,0.6261350258275835,1.785518620442219,32.5,35.0,0.922837278593452,0.3481029638145577,0.07642178472234255
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.80,1.0000000000000002,0.16129032258064516,1.0,0.2777777777777777,73.96711719664944,16.77363921620419,2.907130384917592,390.0,0.0,0.3698355859832471,0.6259677831631569,1.7771673840926692,32.5,31.0,0.8710258539266249,0.35871961318260503,0.08624408022638425
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.85,1.0,0.2,1.0,0.33333333333333337,73.26569481097245,14.874292375383149,3.027624923268672,382.5,0.0,0.3663284740548623,0.6300430626927562,1.7705656201237696,32.5,25.0,0.7986593694816116,0.3812705535589939,0.10812069180576167
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.90,1.0000000000000002,0.2380952380952381,1.0,0.3846153846153846,71.88666886415307,13.175956770656883,3.054684288930829,360.5,0.0,0.3594333443207652,0.6386240205372998,1.7795590635401863,32.5,21.0,0.750260577228021,0.40515265456711097,0.13177147991365784
ABRF_MGRG_Half-kraken2_refseqV205_proportions-0.95,1.0000000000000002,0.29411764705882354,1.0,0.4545454545454545,72.35142299411763,11.872081633317995,3.7677686736634537,339.5,0.12307692307692307,0.36175711497058827,0.6525007661714359,1.7665295436516102,28.5,17.0,0.7009802786112665,0.4321824105222288,0.1692767168539566
ABRF_MGRG_Half-kraken2_refseqV205_proportions-1.00,1.0000000000000002,0.3333333333333333,0.8,0.4705882352941176,78.332630278966,8.852627970119837,2.28835919872738,345.0,0.12307692307692307,0.3916631513948299,0.6505696825162202,1.675509169264645,28.5,12.0,0.6637261652560579,0.4673714631401577,0.23848340903391005
ABRF_MGRG_Normal-kraken2_refseqV205_proportions-0.00,0.9999999999998777,0.0007612667478684532,1.0,0.0015213753232922562,126.9507627614184,97.39419470171612,4.961558068063756,724.0,0.059701492537313425,0.6347538138071465,0.5278767506512791,2.182543628153241,32.5,6568.0,0.010624065473995926,0.17210808260857122,0.00032248644773100947
ABRF_MGRG_Normal-kraken2_refseqV205_proportions-0.05,0.9999999999999468,0.0017111567419575632,1.0,0.0034164673727365893,118.81358763247542,69.81240117344254,4.072886905513887,757.0,0.02985074626865672,0.5940679381623966,0.4398235652433368,1.6541887186486717,33.5,2922.0,0.02652648110904306,0.1436833153664141,0.0006109349254225156
