Sample name	Recall reads
plant_sample_20-kraken2_refseqV205-0.25	0.75852800656476
plant_sample_20-kraken2_refseqV205-0.20	0.7998558243445392
plant_sample_20-kraken2_refseqV205-0.15	0.8415515562578341
plant_sample_20-kraken2_refseqV205-0.10	0.8741051438492824
plant_sample_20-kraken2_refseqV205-0.05	0.8991553406206261
plant_sample_20-kraken2_refseqV205-0.00	0.9033320729619659
plant_sample_20-kraken2_refseqV205-0.45	0.5062091789327271
plant_sample_20-kraken2_refseqV205-0.40	0.5743968641719737
plant_sample_20-kraken2_refseqV205-0.35	0.6402387245643372
plant_sample_20-kraken2_refseqV205-0.30	0.7021778856262617
plant_sample_20-kraken2_refseqV205-0.55	0.3804173182846797
plant_sample_20-kraken2_refseqV205-0.50	0.44879351778071164
plant_sample_20-kraken2_refseqV205-0.80	0.10138306957280029
plant_sample_20-kraken2_refseqV205-0.75	0.14876397876680333
plant_sample_20-kraken2_refseqV205-0.65	0.25126745531622535
plant_sample_20-kraken2_refseqV205-0.60	0.31394647542712
plant_sample_20-kraken2_refseqV205-0.70	0.1933569404800902
plant_sample_20-kraken2_refseqV205-0.85	0.0664370925789394
plant_sample_20-kraken2_refseqV205-0.95	0.023941160209444243
plant_sample_20-kraken2_refseqV205-0.90	0.042083890197890335
plant_sample_20-kraken2_refseqV205-1.00	0.012209058009268994
strain_sample_23-kraken2_refseqV205-0.10	0.7928175691683246
strain_sample_23-kraken2_refseqV205-0.05	0.8143756631696727
strain_sample_23-kraken2_refseqV205-0.00	0.8137856365204488
strain_sample_23-kraken2_refseqV205-0.35	0.6679013033767552
strain_sample_23-kraken2_refseqV205-0.30	0.7132027307530002
strain_sample_23-kraken2_refseqV205-0.25	0.7484184206094543
strain_sample_23-kraken2_refseqV205-0.40	0.6191350562361874
strain_sample_23-kraken2_refseqV205-0.20	0.7582389278175444
strain_sample_23-kraken2_refseqV205-0.15	0.775464701383419
strain_sample_23-kraken2_refseqV205-0.50	0.5175794139814758
strain_sample_23-kraken2_refseqV205-0.55	0.46227292236631407
strain_sample_23-kraken2_refseqV205-0.45	0.5638227807824527
strain_sample_23-kraken2_refseqV205-0.60	0.40658529832363327
strain_sample_23-kraken2_refseqV205-0.70	0.2987434498028162
strain_sample_23-kraken2_refseqV205-0.65	0.35456800810158046
strain_sample_23-kraken2_refseqV205-0.85	0.10995309982950446
strain_sample_23-kraken2_refseqV205-0.80	0.1644144749799406
strain_sample_23-kraken2_refseqV205-0.75	0.2355428447982785
strain_sample_23-kraken2_refseqV205-0.90	0.0726812929177723
strain_sample_23-kraken2_refseqV205-0.95	0.044301198877063984
strain_sample_23-kraken2_refseqV205-1.00	0.025164354908954117
strain_sample_51-kraken2_refseqV205-0.15	0.776119391769498
strain_sample_51-kraken2_refseqV205-0.10	0.7960643590433761
strain_sample_51-kraken2_refseqV205-0.25	0.7416345912950665
strain_sample_51-kraken2_refseqV205-0.20	0.7498757487947971
strain_sample_51-kraken2_refseqV205-0.05	0.8194527416345913
strain_sample_51-kraken2_refseqV205-0.00	0.8252566668455102
strain_sample_51-kraken2_refseqV205-0.50	0.5572798431707074
strain_sample_51-kraken2_refseqV205-0.45	0.593694125469145
strain_sample_51-kraken2_refseqV205-0.55	0.5147130409586377
strain_sample_51-kraken2_refseqV205-0.40	0.6378712713930368
strain_sample_51-kraken2_refseqV205-0.35	0.6800703922340404
strain_sample_51-kraken2_refseqV205-0.30	0.71978163348517
strain_sample_51-kraken2_refseqV205-0.65	0.38098199856654613
strain_sample_51-kraken2_refseqV205-0.75	0.23919615669643737
strain_sample_51-kraken2_refseqV205-0.85	0.11217144817766653
strain_sample_51-kraken2_refseqV205-0.60	0.4615817678132344
strain_sample_51-kraken2_refseqV205-0.80	0.16725978112851506
strain_sample_51-kraken2_refseqV205-0.70	0.30297981968057935
strain_sample_51-kraken2_refseqV205-0.90	0.07429883921495782
strain_sample_51-kraken2_refseqV205-1.00	0.025798412620405692
strain_sample_51-kraken2_refseqV205-0.95	0.04530363507853112
mouse_sample_8-kraken2_refseqV205-0.10	0.5959602324293676
mouse_sample_8-kraken2_refseqV205-0.05	0.6069392774352338
mouse_sample_8-kraken2_refseqV205-0.00	0.6112705780481898
mouse_sample_8-kraken2_refseqV205-0.35	0.45627381763968133
mouse_sample_8-kraken2_refseqV205-0.40	0.41265191812196683
mouse_sample_8-kraken2_refseqV205-0.30	0.496207021067308
mouse_sample_8-kraken2_refseqV205-0.25	0.5315288939557616
mouse_sample_8-kraken2_refseqV205-0.20	0.5561140420742322
mouse_sample_8-kraken2_refseqV205-0.15	0.5791603691383169
mouse_sample_8-kraken2_refseqV205-0.50	0.3268305201521914
mouse_sample_8-kraken2_refseqV205-0.60	0.23087542034680839
mouse_sample_8-kraken2_refseqV205-0.45	0.3666374610297976
mouse_sample_8-kraken2_refseqV205-0.65	0.18534644909976794
mouse_sample_8-kraken2_refseqV205-0.70	0.14252587295366811
mouse_sample_8-kraken2_refseqV205-0.55	0.2785101562551892
mouse_sample_8-kraken2_refseqV205-0.75	0.10889924538350665
mouse_sample_8-kraken2_refseqV205-0.80	0.07376586056290997
mouse_sample_8-kraken2_refseqV205-0.85	0.048334252173666256
mouse_sample_8-kraken2_refseqV205-0.90	0.03107459634931552
mouse_sample_8-kraken2_refseqV205-0.95	0.01797315094201765
mouse_sample_8-kraken2_refseqV205-1.00	0.008534919656319497
strain_sample_0-kraken2_refseqV205-0.20	0.7835443243396755
strain_sample_0-kraken2_refseqV205-0.10	0.8171035622266068
strain_sample_0-kraken2_refseqV205-0.15	0.799630444552934
strain_sample_0-kraken2_refseqV205-0.05	0.8403930384613246
strain_sample_0-kraken2_refseqV205-0.25	0.7745861284025615
strain_sample_0-kraken2_refseqV205-0.00	0.8516449154270391
strain_sample_0-kraken2_refseqV205-0.30	0.7672331109899996
strain_sample_0-kraken2_refseqV205-0.50	0.6297026321321504
strain_sample_0-kraken2_refseqV205-0.35	0.744608846580996
strain_sample_0-kraken2_refseqV205-0.45	0.6914264608852592
strain_sample_0-kraken2_refseqV205-0.40	0.7198419900276829
strain_sample_0-kraken2_refseqV205-0.55	0.5506380669157718
strain_sample_0-kraken2_refseqV205-0.85	0.11593235665752019
strain_sample_0-kraken2_refseqV205-0.60	0.4690920677509304
strain_sample_0-kraken2_refseqV205-0.80	0.17196011193349744
strain_sample_0-kraken2_refseqV205-0.75	0.24494235406849835
strain_sample_0-kraken2_refseqV205-0.65	0.3880648496631792
strain_sample_0-kraken2_refseqV205-0.70	0.309480598339029
strain_sample_0-kraken2_refseqV205-0.95	0.0471716626674318
strain_sample_0-kraken2_refseqV205-0.90	0.0770051433330884
strain_sample_0-kraken2_refseqV205-1.00	0.02689314522278886
plant_sample_17-kraken2_refseqV205-0.10	0.8644048410889654
plant_sample_17-kraken2_refseqV205-0.05	0.8893226387796697
plant_sample_17-kraken2_refseqV205-0.00	0.8947404533380912
plant_sample_17-kraken2_refseqV205-0.35	0.6317022942320405
plant_sample_17-kraken2_refseqV205-0.30	0.6933369931168288
plant_sample_17-kraken2_refseqV205-0.40	0.5663533600943726
plant_sample_17-kraken2_refseqV205-0.20	0.7903997612902306
plant_sample_17-kraken2_refseqV205-0.25	0.7491762630748111
plant_sample_17-kraken2_refseqV205-0.15	0.8320623914309832
plant_sample_17-kraken2_refseqV205-0.50	0.4419338906956289
plant_sample_17-kraken2_refseqV205-0.55	0.37397133233738633
plant_sample_17-kraken2_refseqV205-0.45	0.49887109570225596
plant_sample_17-kraken2_refseqV205-0.65	0.24663570222832468
plant_sample_17-kraken2_refseqV205-0.60	0.3084025465983467
plant_sample_17-kraken2_refseqV205-0.70	0.18984068516246438
plant_sample_17-kraken2_refseqV205-0.90	0.04164326684325753
plant_sample_17-kraken2_refseqV205-1.00	0.012158106255072718
plant_sample_17-kraken2_refseqV205-0.80	0.0997048660628084
plant_sample_17-kraken2_refseqV205-0.95	0.02376294537162768
plant_sample_17-kraken2_refseqV205-0.85	0.06567116466445962
plant_sample_17-kraken2_refseqV205-0.75	0.14612755999179525
strain_sample_14-kraken2_refseqV205-0.25	0.7662738903801919
strain_sample_14-kraken2_refseqV205-0.20	0.7658780685396924
strain_sample_14-kraken2_refseqV205-0.15	0.7915551695850137
strain_sample_14-kraken2_refseqV205-0.10	0.8128053474719171
strain_sample_14-kraken2_refseqV205-0.05	0.8473343412714597
strain_sample_14-kraken2_refseqV205-0.00	0.8584809187274373
strain_sample_14-kraken2_refseqV205-0.30	0.7570766678653527
strain_sample_14-kraken2_refseqV205-0.55	0.5372297189770124
strain_sample_14-kraken2_refseqV205-0.50	0.6111961829189801
strain_sample_14-kraken2_refseqV205-0.40	0.6884498165078746
strain_sample_14-kraken2_refseqV205-0.45	0.6474934514327052
strain_sample_14-kraken2_refseqV205-0.35	0.7242804089678142
strain_sample_14-kraken2_refseqV205-0.60	0.4565513398509191
strain_sample_14-kraken2_refseqV205-0.70	0.2989535366170517
strain_sample_14-kraken2_refseqV205-0.75	0.23594122421353703
strain_sample_14-kraken2_refseqV205-0.65	0.3764774380799545
strain_sample_14-kraken2_refseqV205-0.80	0.1650142031515774
strain_sample_14-kraken2_refseqV205-0.85	0.11067375519365892
strain_sample_14-kraken2_refseqV205-1.00	0.025343793208484653
strain_sample_14-kraken2_refseqV205-0.95	0.044629663886546704
strain_sample_14-kraken2_refseqV205-0.90	0.07324109111581335
strain_sample_66-kraken2_refseqV205-0.10	0.8243687350571434
strain_sample_66-kraken2_refseqV205-0.05	0.8540447425590159
strain_sample_66-kraken2_refseqV205-0.00	0.8685946264460713
strain_sample_66-kraken2_refseqV205-0.25	0.7805193062497904
strain_sample_66-kraken2_refseqV205-0.35	0.7573037877777004
strain_sample_66-kraken2_refseqV205-0.30	0.7771979359771412
strain_sample_66-kraken2_refseqV205-0.40	0.7280022119903294
strain_sample_66-kraken2_refseqV205-0.20	0.7861590993300094
strain_sample_66-kraken2_refseqV205-0.15	0.8022838830238618
strain_sample_66-kraken2_refseqV205-0.45	0.6817478604815381
strain_sample_66-kraken2_refseqV205-0.70	0.30296888696600044
strain_sample_66-kraken2_refseqV205-0.55	0.5417481583420423
strain_sample_66-kraken2_refseqV205-0.50	0.6200040858036826
strain_sample_66-kraken2_refseqV205-0.60	0.46086865149072415
strain_sample_66-kraken2_refseqV205-0.65	0.3806560212124818
