Sample name	Simpson's diversity
mouse_sample_56-kraken2_refseqV205_500GB-0.25	0.40527523426743006
mouse_sample_56-kraken2_refseqV205_500GB-0.15	0.38002740053973305
mouse_sample_56-kraken2_refseqV205_500GB-0.10	0.3667551706911035
mouse_sample_56-kraken2_refseqV205_500GB-0.20	0.39391312434885384
mouse_sample_56-kraken2_refseqV205_500GB-0.05	0.3585052849339917
mouse_sample_56-kraken2_refseqV205_500GB-0.00	0.37271587369667836
mouse_sample_56-kraken2_refseqV205_500GB-0.40	0.44811003755963663
mouse_sample_56-kraken2_refseqV205_500GB-0.55	0.48015365321404
mouse_sample_56-kraken2_refseqV205_500GB-0.45	0.4632531562629211
mouse_sample_56-kraken2_refseqV205_500GB-0.30	0.4189986247667604
mouse_sample_56-kraken2_refseqV205_500GB-0.35	0.43248205090183145
mouse_sample_56-kraken2_refseqV205_500GB-0.50	0.47216205145106527
mouse_sample_56-kraken2_refseqV205_500GB-0.75	0.20070860863736473
mouse_sample_56-kraken2_refseqV205_500GB-0.80	0.4444444444444444
mouse_sample_56-kraken2_refseqV205_500GB-0.85	nan
mouse_sample_56-kraken2_refseqV205_500GB-0.70	0.40265648151407574
mouse_sample_56-kraken2_refseqV205_500GB-0.65	0.5104746513896314
mouse_sample_56-kraken2_refseqV205_500GB-0.60	0.49034654622356455
strain_sample_71-kraken2_refseqV205_500GB-0.10	0.7369992647481962
mouse_sample_56-kraken2_refseqV205_500GB-0.95	nan
mouse_sample_56-kraken2_refseqV205_500GB-1.00	nan
strain_sample_71-kraken2_refseqV205_500GB-0.05	0.7430120730030408
mouse_sample_56-kraken2_refseqV205_500GB-0.90	nan
strain_sample_71-kraken2_refseqV205_500GB-0.00	0.7806239081168563
strain_sample_71-kraken2_refseqV205_500GB-0.40	0.6376727019851
strain_sample_71-kraken2_refseqV205_500GB-0.25	0.6630917638416097
strain_sample_71-kraken2_refseqV205_500GB-0.15	0.73346357351571
strain_sample_71-kraken2_refseqV205_500GB-0.30	0.6550753910684617
strain_sample_71-kraken2_refseqV205_500GB-0.35	0.6488301590557117
strain_sample_71-kraken2_refseqV205_500GB-0.20	0.6749088003422667
strain_sample_71-kraken2_refseqV205_500GB-0.55	0.6071597469469747
strain_sample_71-kraken2_refseqV205_500GB-0.65	0.6026494199355562
strain_sample_71-kraken2_refseqV205_500GB-0.50	0.622410636270956
strain_sample_71-kraken2_refseqV205_500GB-0.60	0.6213634572676927
strain_sample_71-kraken2_refseqV205_500GB-0.45	0.6251034442581543
strain_sample_71-kraken2_refseqV205_500GB-0.70	0.10031721998444765
strain_sample_71-kraken2_refseqV205_500GB-0.75	0.10373345935727796
strain_sample_71-kraken2_refseqV205_500GB-0.85	nan
strain_sample_71-kraken2_refseqV205_500GB-0.95	nan
strain_sample_71-kraken2_refseqV205_500GB-0.90	nan
strain_sample_71-kraken2_refseqV205_500GB-1.00	nan
strain_sample_71-kraken2_refseqV205_500GB-0.80	nan
strain_sample_47-kraken2_refseqV205_500GB-0.25	0.5172002965559981
strain_sample_47-kraken2_refseqV205_500GB-0.20	0.5384482073883274
strain_sample_47-kraken2_refseqV205_500GB-0.15	0.6288765510823269
strain_sample_47-kraken2_refseqV205_500GB-0.10	0.6454387096638572
strain_sample_47-kraken2_refseqV205_500GB-0.05	0.6751750546610402
strain_sample_47-kraken2_refseqV205_500GB-0.00	0.7522599165430987
strain_sample_47-kraken2_refseqV205_500GB-0.35	0.4729122212984268
strain_sample_47-kraken2_refseqV205_500GB-0.30	0.4976106124310915
strain_sample_47-kraken2_refseqV205_500GB-0.40	0.46165077728380777
strain_sample_47-kraken2_refseqV205_500GB-0.50	0.41659974615476647
strain_sample_47-kraken2_refseqV205_500GB-0.55	0.4153550343898914
strain_sample_47-kraken2_refseqV205_500GB-0.45	0.4451810337911525
strain_sample_47-kraken2_refseqV205_500GB-0.65	0.41298757474757386
strain_sample_47-kraken2_refseqV205_500GB-0.60	0.3998899837257902
strain_sample_47-kraken2_refseqV205_500GB-0.70	0.013456446311176262
strain_sample_47-kraken2_refseqV205_500GB-0.75	0.021274135738235556
strain_sample_47-kraken2_refseqV205_500GB-0.85	nan
strain_sample_47-kraken2_refseqV205_500GB-0.80	0.2777777777777777
strain_sample_47-kraken2_refseqV205_500GB-0.90	nan
strain_sample_47-kraken2_refseqV205_500GB-0.95	nan
strain_sample_47-kraken2_refseqV205_500GB-1.00	nan
mouse_sample_60-kraken2_refseqV205_500GB-0.10	0.7249095846173019
mouse_sample_60-kraken2_refseqV205_500GB-0.05	0.7262176079012634
mouse_sample_60-kraken2_refseqV205_500GB-0.00	0.7332804362573603
mouse_sample_60-kraken2_refseqV205_500GB-0.25	0.7278420817381732
mouse_sample_60-kraken2_refseqV205_500GB-0.20	0.7262332058526053
mouse_sample_60-kraken2_refseqV205_500GB-0.30	0.7302711216741324
mouse_sample_60-kraken2_refseqV205_500GB-0.15	0.725035278514675
mouse_sample_60-kraken2_refseqV205_500GB-0.35	0.733266875274889
mouse_sample_60-kraken2_refseqV205_500GB-0.40	0.7366505710582477
mouse_sample_60-kraken2_refseqV205_500GB-0.50	0.7452783797237088
mouse_sample_60-kraken2_refseqV205_500GB-0.70	0.7458210059171597
mouse_sample_60-kraken2_refseqV205_500GB-0.45	0.7404710513246966
mouse_sample_60-kraken2_refseqV205_500GB-0.55	0.7482959122326491
mouse_sample_60-kraken2_refseqV205_500GB-0.65	0.7570021690974619
mouse_sample_60-kraken2_refseqV205_500GB-0.60	0.7580324277079049
mouse_sample_60-kraken2_refseqV205_500GB-0.80	0.7755102040816326
mouse_sample_60-kraken2_refseqV205_500GB-0.85	0.0
mouse_sample_60-kraken2_refseqV205_500GB-0.95	nan
mouse_sample_60-kraken2_refseqV205_500GB-0.90	nan
mouse_sample_60-kraken2_refseqV205_500GB-0.75	0.729973622101902
mouse_sample_60-kraken2_refseqV205_500GB-1.00	nan
