Sample name	F1 score reads
plant_sample_12-kraken2_refseqV208_nt-0.20	0.7394668256648328
plant_sample_12-kraken2_refseqV208_nt-0.25	0.6992977436201501
plant_sample_12-kraken2_refseqV208_nt-0.05	0.8496306921974699
plant_sample_12-kraken2_refseqV208_nt-0.10	0.8184093531248894
plant_sample_12-kraken2_refseqV208_nt-0.00	0.8386436445928647
plant_sample_12-kraken2_refseqV208_nt-0.15	0.780666059181696
plant_sample_12-kraken2_refseqV208_nt-0.55	0.3347103081955087
plant_sample_12-kraken2_refseqV208_nt-0.45	0.4527968564708903
plant_sample_12-kraken2_refseqV208_nt-0.30	0.6419013754155388
plant_sample_12-kraken2_refseqV208_nt-0.50	0.39867710167405634
plant_sample_12-kraken2_refseqV208_nt-0.40	0.5176751667049138
plant_sample_12-kraken2_refseqV208_nt-0.35	0.5811360374344956
plant_sample_12-kraken2_refseqV208_nt-0.85	0.05434364302516595
plant_sample_12-kraken2_refseqV208_nt-0.80	0.08452291163418377
plant_sample_12-kraken2_refseqV208_nt-0.75	0.12518544789529185
plant_sample_12-kraken2_refseqV208_nt-0.70	0.16427982021263518
plant_sample_12-kraken2_refseqV208_nt-0.65	0.2161972285818701
plant_sample_12-kraken2_refseqV208_nt-0.60	0.2734104674939837
plant_sample_12-kraken2_refseqV208_nt-0.90	0.03430603747233703
plant_sample_12-kraken2_refseqV208_nt-0.95	0.01962682111435449
plant_sample_12-kraken2_refseqV208_nt-1.00	0.010276876116903083
strain_sample_10-kraken2_refseqV208_nt-0.10	0.8606405822961432
strain_sample_10-kraken2_refseqV208_nt-0.05	0.8843385053163585
strain_sample_10-kraken2_refseqV208_nt-0.00	0.8964661656975975
strain_sample_10-kraken2_refseqV208_nt-0.35	0.7202978595453191
strain_sample_10-kraken2_refseqV208_nt-0.40	0.6912801157823711
strain_sample_10-kraken2_refseqV208_nt-0.25	0.7795520066336057
strain_sample_10-kraken2_refseqV208_nt-0.30	0.749153883973808
strain_sample_10-kraken2_refseqV208_nt-0.20	0.8055631726332607
strain_sample_10-kraken2_refseqV208_nt-0.15	0.8344084884281097
strain_sample_10-kraken2_refseqV208_nt-0.45	0.6615063511439204
strain_sample_10-kraken2_refseqV208_nt-0.55	0.6068143615485508
strain_sample_10-kraken2_refseqV208_nt-0.60	0.5764624458739007
strain_sample_10-kraken2_refseqV208_nt-0.65	0.4968068520010198
strain_sample_10-kraken2_refseqV208_nt-0.50	0.636861563266483
strain_sample_10-kraken2_refseqV208_nt-0.70	0.41232382973782405
strain_sample_10-kraken2_refseqV208_nt-0.80	0.2449216606071265
strain_sample_10-kraken2_refseqV208_nt-0.90	0.11502041019810255
strain_sample_10-kraken2_refseqV208_nt-0.85	0.16979625681281105
strain_sample_10-kraken2_refseqV208_nt-0.95	0.07106061552522348
strain_sample_10-kraken2_refseqV208_nt-0.75	0.3367644061089816
strain_sample_10-kraken2_refseqV208_nt-1.00	0.04071548777124318
mouse_sample_1-kraken2_refseqV208_nt-0.15	0.48104234641758087
mouse_sample_1-kraken2_refseqV208_nt-0.25	0.45464257821316123
mouse_sample_1-kraken2_refseqV208_nt-0.20	0.46817180023400423
mouse_sample_1-kraken2_refseqV208_nt-0.10	0.4839623535000454
mouse_sample_1-kraken2_refseqV208_nt-0.05	0.48120762966873654
mouse_sample_1-kraken2_refseqV208_nt-0.00	0.4584514961364246
mouse_sample_1-kraken2_refseqV208_nt-0.45	0.3521360449885138
mouse_sample_1-kraken2_refseqV208_nt-0.35	0.4108192943206307
mouse_sample_1-kraken2_refseqV208_nt-0.40	0.38319928975923506
mouse_sample_1-kraken2_refseqV208_nt-0.30	0.434697833594524
mouse_sample_1-kraken2_refseqV208_nt-0.55	0.2868558554082423
mouse_sample_1-kraken2_refseqV208_nt-0.50	0.3237477361821141
mouse_sample_1-kraken2_refseqV208_nt-0.70	0.16708487407525494
mouse_sample_1-kraken2_refseqV208_nt-0.60	0.24763832011240292
mouse_sample_1-kraken2_refseqV208_nt-0.65	0.20792606183741874
mouse_sample_1-kraken2_refseqV208_nt-0.80	0.09303417687906691
mouse_sample_1-kraken2_refseqV208_nt-0.75	0.13268056544249565
mouse_sample_1-kraken2_refseqV208_nt-0.85	0.06264149470227251
mouse_sample_1-kraken2_refseqV208_nt-0.95	0.025335914334979295
mouse_sample_1-kraken2_refseqV208_nt-0.90	0.0415822313739457
mouse_sample_1-kraken2_refseqV208_nt-1.00	0.01425625286050181
mouse_sample_23-kraken2_refseqV208_nt-0.10	0.21143407679954515
mouse_sample_23-kraken2_refseqV208_nt-0.05	0.2203584350570223
mouse_sample_23-kraken2_refseqV208_nt-0.00	0.21257156929318874
mouse_sample_23-kraken2_refseqV208_nt-0.15	0.20296431926041303
mouse_sample_23-kraken2_refseqV208_nt-0.30	0.17761675922879522
mouse_sample_23-kraken2_refseqV208_nt-0.40	0.15358707475094618
mouse_sample_23-kraken2_refseqV208_nt-0.35	0.16627745567365682
mouse_sample_23-kraken2_refseqV208_nt-0.25	0.1875936960087115
mouse_sample_23-kraken2_refseqV208_nt-0.20	0.19488049244315792
mouse_sample_23-kraken2_refseqV208_nt-0.65	0.07794927482918289
mouse_sample_23-kraken2_refseqV208_nt-0.50	0.12714653587068947
mouse_sample_23-kraken2_refseqV208_nt-0.45	0.13966017367006425
mouse_sample_23-kraken2_refseqV208_nt-0.60	0.09466308002425278
mouse_sample_23-kraken2_refseqV208_nt-0.70	0.061464883651749944
mouse_sample_23-kraken2_refseqV208_nt-0.55	0.11124291299098397
mouse_sample_23-kraken2_refseqV208_nt-0.80	0.03308991204210142
mouse_sample_23-kraken2_refseqV208_nt-0.95	0.008345706353548603
mouse_sample_23-kraken2_refseqV208_nt-0.75	0.04800485002047645
mouse_sample_23-kraken2_refseqV208_nt-0.85	0.022023762558748303
mouse_sample_23-kraken2_refseqV208_nt-0.90	0.01431406825256546
mouse_sample_23-kraken2_refseqV208_nt-1.00	0.004107279002820389
strain_sample_95-kraken2_refseqV208_nt-0.25	0.830230256644452
strain_sample_95-kraken2_refseqV208_nt-0.20	0.8463656085671781
strain_sample_95-kraken2_refseqV208_nt-0.10	0.8815420350025451
strain_sample_95-kraken2_refseqV208_nt-0.15	0.8648280368050724
strain_sample_95-kraken2_refseqV208_nt-0.05	0.8969037930694034
strain_sample_95-kraken2_refseqV208_nt-0.00	0.9057819472105895
strain_sample_95-kraken2_refseqV208_nt-0.50	0.7211970285879229
strain_sample_95-kraken2_refseqV208_nt-0.45	0.7497802849868651
strain_sample_95-kraken2_refseqV208_nt-0.30	0.8106447725638789
strain_sample_95-kraken2_refseqV208_nt-0.35	0.7910590310195859
strain_sample_95-kraken2_refseqV208_nt-0.40	0.7706433800887774
strain_sample_95-kraken2_refseqV208_nt-0.55	0.6549397001690405
strain_sample_95-kraken2_refseqV208_nt-0.60	0.5811359660517607
strain_sample_95-kraken2_refseqV208_nt-0.65	0.5009347568219461
strain_sample_95-kraken2_refseqV208_nt-0.85	0.1707981662496595
strain_sample_95-kraken2_refseqV208_nt-0.75	0.33974419614135976
strain_sample_95-kraken2_refseqV208_nt-0.80	0.2467862609581325
strain_sample_95-kraken2_refseqV208_nt-0.70	0.41564399875094965
strain_sample_95-kraken2_refseqV208_nt-0.95	0.07150334677647242
strain_sample_95-kraken2_refseqV208_nt-0.90	0.11570905783966236
strain_sample_95-kraken2_refseqV208_nt-1.00	0.040924468752424434
strain_sample_47-kraken2_refseqV208_nt-0.10	0.8966871602876623
