Sample name	L1 distance
strain_sample_0-kraken2_refseqV205_100GB-0.50	13310046.0
strain_sample_0-kraken2_refseqV205_100GB-0.30	13309549.0
strain_sample_0-kraken2_refseqV205_100GB-0.55	13310046.0
strain_sample_0-kraken2_refseqV205_100GB-0.10	11786978.0
strain_sample_0-kraken2_refseqV205_100GB-0.20	13263783.0
strain_sample_0-kraken2_refseqV205_100GB-0.05	8773352.0
strain_sample_0-kraken2_refseqV205_100GB-0.15	12980126.0
strain_sample_0-kraken2_refseqV205_100GB-0.35	13310046.0
strain_sample_0-kraken2_refseqV205_100GB-0.45	13310046.0
strain_sample_0-kraken2_refseqV205_100GB-0.25	13303034.0
strain_sample_0-kraken2_refseqV205_100GB-0.40	13310046.0
strain_sample_0-kraken2_refseqV205_100GB-0.00	5192005.0
strain_sample_0-kraken2_refseqV205_100GB-0.60	13310046.0
strain_sample_0-kraken2_refseqV205_100GB-0.95	13310046.0
strain_sample_0-kraken2_refseqV205_100GB-0.75	13310046.0
strain_sample_0-kraken2_refseqV205_100GB-0.70	13310046.0
strain_sample_0-kraken2_refseqV205_100GB-0.80	13310046.0
strain_sample_0-kraken2_refseqV205_100GB-0.90	13310046.0
strain_sample_0-kraken2_refseqV205_100GB-1.00	13310046.0
strain_sample_0-kraken2_refseqV205_100GB-0.65	13310046.0
plant_sample_9-kraken2_refseqV205_100GB-0.10	30407107.0
strain_sample_0-kraken2_refseqV205_100GB-0.85	13310046.0
plant_sample_9-kraken2_refseqV205_100GB-0.05	23706932.0
plant_sample_9-kraken2_refseqV205_100GB-0.00	28466888.0
plant_sample_9-kraken2_refseqV205_100GB-0.70	33206028.0
plant_sample_9-kraken2_refseqV205_100GB-0.45	33206028.0
plant_sample_9-kraken2_refseqV205_100GB-0.50	33206028.0
plant_sample_9-kraken2_refseqV205_100GB-0.15	32631955.0
plant_sample_9-kraken2_refseqV205_100GB-0.40	33206028.0
plant_sample_9-kraken2_refseqV205_100GB-0.65	33206028.0
plant_sample_9-kraken2_refseqV205_100GB-0.60	33206028.0
plant_sample_9-kraken2_refseqV205_100GB-0.30	33204995.0
plant_sample_9-kraken2_refseqV205_100GB-0.55	33206028.0
plant_sample_9-kraken2_refseqV205_100GB-0.35	33205988.0
plant_sample_9-kraken2_refseqV205_100GB-0.25	33194195.0
plant_sample_9-kraken2_refseqV205_100GB-0.20	33126794.0
plant_sample_9-kraken2_refseqV205_100GB-0.75	33206028.0
plant_sample_9-kraken2_refseqV205_100GB-0.80	33206028.0
plant_sample_9-kraken2_refseqV205_100GB-0.95	33206028.0
strain_sample_29-kraken2_refseqV205_100GB-0.10	11817402.0
plant_sample_9-kraken2_refseqV205_100GB-0.85	33206028.0
plant_sample_9-kraken2_refseqV205_100GB-0.90	33206028.0
plant_sample_9-kraken2_refseqV205_100GB-1.00	33206028.0
strain_sample_29-kraken2_refseqV205_100GB-0.25	13284920.0
strain_sample_29-kraken2_refseqV205_100GB-0.05	8648045.0
strain_sample_29-kraken2_refseqV205_100GB-0.15	12958152.0
strain_sample_29-kraken2_refseqV205_100GB-0.20	13243450.0
strain_sample_29-kraken2_refseqV205_100GB-0.00	3707004.0
strain_sample_29-kraken2_refseqV205_100GB-0.45	13292508.0
strain_sample_29-kraken2_refseqV205_100GB-0.75	13292508.0
strain_sample_29-kraken2_refseqV205_100GB-0.50	13292508.0
strain_sample_29-kraken2_refseqV205_100GB-0.55	13292508.0
strain_sample_29-kraken2_refseqV205_100GB-0.65	13292508.0
strain_sample_29-kraken2_refseqV205_100GB-0.60	13292508.0
strain_sample_29-kraken2_refseqV205_100GB-0.70	13292508.0
strain_sample_29-kraken2_refseqV205_100GB-0.80	13292508.0
strain_sample_29-kraken2_refseqV205_100GB-0.40	13292508.0
strain_sample_29-kraken2_refseqV205_100GB-0.85	13292508.0
strain_sample_29-kraken2_refseqV205_100GB-0.30	13291899.0
strain_sample_29-kraken2_refseqV205_100GB-0.35	13292508.0
plant_sample_20-kraken2_refseqV205_100GB-0.40	33244170.0
plant_sample_20-kraken2_refseqV205_100GB-0.15	32712997.0
strain_sample_29-kraken2_refseqV205_100GB-1.00	13292508.0
strain_sample_29-kraken2_refseqV205_100GB-0.90	13292508.0
plant_sample_20-kraken2_refseqV205_100GB-0.35	33244128.0
