Sample name	Bray-Curtis dissimilarity relative abundance
strain_sample_29-kraken2_minikraken-0.25	0.12079396919571017
strain_sample_29-kraken2_minikraken-0.05	0.09111581846969949
strain_sample_29-kraken2_minikraken-0.20	0.11412698799900911
strain_sample_29-kraken2_minikraken-0.10	0.10109516016558599
strain_sample_29-kraken2_minikraken-0.15	0.10806318678776071
strain_sample_29-kraken2_minikraken-0.00	0.083040944847114
strain_sample_29-kraken2_minikraken-0.30	0.12744545318873768
strain_sample_29-kraken2_minikraken-0.40	0.1468012519041051
strain_sample_29-kraken2_minikraken-0.45	0.15196375926615954
strain_sample_29-kraken2_minikraken-0.35	0.14083221998813664
strain_sample_29-kraken2_minikraken-0.50	0.1770392946614367
strain_sample_29-kraken2_minikraken-0.55	0.16251233196378537
strain_sample_29-kraken2_minikraken-0.65	0.0
strain_sample_29-kraken2_minikraken-0.60	0.762940296895063
strain_sample_29-kraken2_minikraken-0.80	0.0
strain_sample_29-kraken2_minikraken-0.75	0.0
strain_sample_29-kraken2_minikraken-0.70	0.0
strain_sample_29-kraken2_minikraken-0.85	0.0
strain_sample_29-kraken2_minikraken-0.90	0.0
strain_sample_29-kraken2_minikraken-0.95	0.0
strain_sample_29-kraken2_minikraken-1.00	0.0
mouse_sample_27-kraken2_minikraken-0.10	0.5903812489055227
mouse_sample_27-kraken2_minikraken-0.05	0.5546926222391315
mouse_sample_27-kraken2_minikraken-0.00	0.5210281601651726
mouse_sample_27-kraken2_minikraken-0.40	0.6525702330731268
mouse_sample_27-kraken2_minikraken-0.35	0.6480251584697179
mouse_sample_27-kraken2_minikraken-0.30	0.6435399736590932
mouse_sample_27-kraken2_minikraken-0.20	0.6279300263940253
mouse_sample_27-kraken2_minikraken-0.25	0.6365417061506332
mouse_sample_27-kraken2_minikraken-0.15	0.6133371785302082
mouse_sample_27-kraken2_minikraken-0.55	0.6825027668770881
mouse_sample_27-kraken2_minikraken-0.70	1.0
mouse_sample_27-kraken2_minikraken-0.45	0.6555867563632475
mouse_sample_27-kraken2_minikraken-0.50	0.6452614495976127
mouse_sample_27-kraken2_minikraken-0.60	0.7499962262796113
mouse_sample_27-kraken2_minikraken-0.65	0.7499962262796114
mouse_sample_27-kraken2_minikraken-0.85	0.0
mouse_sample_27-kraken2_minikraken-1.00	0.0
mouse_sample_27-kraken2_minikraken-0.75	1.0
mouse_sample_27-kraken2_minikraken-0.95	0.0
mouse_sample_27-kraken2_minikraken-0.80	1.0
mouse_sample_27-kraken2_minikraken-0.90	0.0
mouse_sample_2-kraken2_minikraken-0.25	0.18520686442187173
mouse_sample_2-kraken2_minikraken-0.15	0.17264084660414036
mouse_sample_2-kraken2_minikraken-0.20	0.1810291793871965
mouse_sample_2-kraken2_minikraken-0.10	0.15865988131479644
mouse_sample_2-kraken2_minikraken-0.05	0.13623197875341425
mouse_sample_2-kraken2_minikraken-0.00	0.11132966827947532
mouse_sample_2-kraken2_minikraken-0.55	0.21047503932348882
mouse_sample_2-kraken2_minikraken-0.50	0.19766657067183793
mouse_sample_2-kraken2_minikraken-0.45	0.1973477273381908
mouse_sample_2-kraken2_minikraken-0.40	0.19202652823308827
mouse_sample_2-kraken2_minikraken-0.35	0.19054184707769892
mouse_sample_2-kraken2_minikraken-0.30	0.18844195390719728
mouse_sample_2-kraken2_minikraken-0.85	0.0
mouse_sample_2-kraken2_minikraken-0.60	0.23628695087319723
mouse_sample_2-kraken2_minikraken-0.70	0.0
mouse_sample_2-kraken2_minikraken-0.80	0.0
mouse_sample_2-kraken2_minikraken-0.65	0.0
mouse_sample_2-kraken2_minikraken-0.75	0.0
mouse_sample_2-kraken2_minikraken-1.00	0.0
mouse_sample_2-kraken2_minikraken-0.95	0.0
mouse_sample_55-kraken2_minikraken-0.10	0.9073245809498941
mouse_sample_2-kraken2_minikraken-0.90	0.0
mouse_sample_55-kraken2_minikraken-0.05	0.9064810802613887
mouse_sample_55-kraken2_minikraken-0.00	0.9064810802613891
mouse_sample_55-kraken2_minikraken-0.35	0.9081179503162222
mouse_sample_55-kraken2_minikraken-0.30	0.9079343225663967
mouse_sample_55-kraken2_minikraken-0.20	0.9077855648524186
mouse_sample_55-kraken2_minikraken-0.25	0.9078505090258342
mouse_sample_55-kraken2_minikraken-0.15	0.9075972437026105
mouse_sample_55-kraken2_minikraken-0.40	0.908117950316222
mouse_sample_55-kraken2_minikraken-0.55	1.0
mouse_sample_55-kraken2_minikraken-0.60	0.0
mouse_sample_55-kraken2_minikraken-0.65	0.0
mouse_sample_55-kraken2_minikraken-0.50	0.9844539231763778
mouse_sample_55-kraken2_minikraken-0.70	0.0
mouse_sample_55-kraken2_minikraken-0.45	0.9151731393677833
mouse_sample_55-kraken2_minikraken-0.80	0.0
mouse_sample_55-kraken2_minikraken-0.95	0.0
mouse_sample_55-kraken2_minikraken-0.75	0.0
mouse_sample_55-kraken2_minikraken-0.90	0.0
mouse_sample_55-kraken2_minikraken-1.00	0.0
mouse_sample_55-kraken2_minikraken-0.85	0.0
mouse_sample_10-kraken2_minikraken-0.25	0.20773296391107177
mouse_sample_10-kraken2_minikraken-0.20	0.20644694557405613
mouse_sample_10-kraken2_minikraken-0.10	0.20042236139352776
mouse_sample_10-kraken2_minikraken-0.05	0.19468084475652894
mouse_sample_10-kraken2_minikraken-0.15	0.20405862308175252
mouse_sample_10-kraken2_minikraken-0.00	0.1886714396528845
mouse_sample_10-kraken2_minikraken-0.55	0.21743639221788286
mouse_sample_10-kraken2_minikraken-0.40	0.20584087253711975
mouse_sample_10-kraken2_minikraken-0.50	0.204199226721162
mouse_sample_10-kraken2_minikraken-0.30	0.2086985791520975
mouse_sample_10-kraken2_minikraken-0.35	0.20560565727974606
mouse_sample_10-kraken2_minikraken-0.45	0.20619985584981884
mouse_sample_10-kraken2_minikraken-0.60	0.22239297660525675
mouse_sample_10-kraken2_minikraken-0.80	0.0
mouse_sample_10-kraken2_minikraken-0.85	0.0
mouse_sample_10-kraken2_minikraken-0.65	0.25000000000000006
mouse_sample_10-kraken2_minikraken-0.75	0.0
mouse_sample_10-kraken2_minikraken-0.70	1.0
mouse_sample_10-kraken2_minikraken-0.95	0.0
mouse_sample_62-kraken2_minikraken-0.10	0.3565149239025783
mouse_sample_10-kraken2_minikraken-0.90	0.0
mouse_sample_10-kraken2_minikraken-1.00	0.0
mouse_sample_62-kraken2_minikraken-0.05	0.3030724178890504
mouse_sample_62-kraken2_minikraken-0.00	0.2924796686137817
mouse_sample_62-kraken2_minikraken-0.40	0.4442272355548919
mouse_sample_62-kraken2_minikraken-0.35	0.44431743572658916
mouse_sample_62-kraken2_minikraken-0.30	0.43724881424794315
mouse_sample_62-kraken2_minikraken-0.15	0.39345512845424635
mouse_sample_62-kraken2_minikraken-0.20	0.41619614711033126
mouse_sample_62-kraken2_minikraken-0.25	0.42846940248790283
mouse_sample_62-kraken2_minikraken-0.50	0.4383725219411528
mouse_sample_62-kraken2_minikraken-0.70	0.0
mouse_sample_62-kraken2_minikraken-0.55	0.4544791189991044
mouse_sample_62-kraken2_minikraken-0.45	0.44434040959533516
mouse_sample_62-kraken2_minikraken-0.60	0.5406723081394736
mouse_sample_62-kraken2_minikraken-0.65	0.0
mouse_sample_62-kraken2_minikraken-0.95	0.0
mouse_sample_62-kraken2_minikraken-0.80	0.0
mouse_sample_62-kraken2_minikraken-0.90	0.0
mouse_sample_62-kraken2_minikraken-0.75	0.0
mouse_sample_62-kraken2_minikraken-0.85	0.0
mouse_sample_62-kraken2_minikraken-1.00	0.0
strain_sample_88-kraken2_minikraken-0.15	0.10327425036132981
strain_sample_88-kraken2_minikraken-0.20	0.11480922140533449
strain_sample_88-kraken2_minikraken-0.10	0.09413398652925313
strain_sample_88-kraken2_minikraken-0.25	0.12463390842134875
strain_sample_88-kraken2_minikraken-0.05	0.07678908222986622
strain_sample_88-kraken2_minikraken-0.00	0.06715664529036894
strain_sample_88-kraken2_minikraken-0.50	0.24143819613967835
strain_sample_88-kraken2_minikraken-0.30	0.13466727101816484
strain_sample_88-kraken2_minikraken-0.45	0.10776058084563966
strain_sample_88-kraken2_minikraken-0.35	0.1461481707425165
strain_sample_88-kraken2_minikraken-0.40	0.15500363861899993
strain_sample_88-kraken2_minikraken-0.55	0.6565737077377901
strain_sample_88-kraken2_minikraken-0.80	0.0
strain_sample_88-kraken2_minikraken-0.60	0.7136643999647123
strain_sample_88-kraken2_minikraken-0.65	0.0
strain_sample_88-kraken2_minikraken-0.70	0.0
strain_sample_88-kraken2_minikraken-0.85	0.0
strain_sample_88-kraken2_minikraken-0.75	0.0
strain_sample_88-kraken2_minikraken-1.00	0.0
strain_sample_88-kraken2_minikraken-0.95	0.0
strain_sample_88-kraken2_minikraken-0.90	0.0
strain_sample_47-kraken2_minikraken-0.10	0.11856336037488058
strain_sample_47-kraken2_minikraken-0.05	0.10442290590448261
strain_sample_47-kraken2_minikraken-0.00	0.09556287054537832
strain_sample_47-kraken2_minikraken-0.40	0.17303710269192987
strain_sample_47-kraken2_minikraken-0.35	0.16934149841251384
strain_sample_47-kraken2_minikraken-0.15	0.12976519041505072
strain_sample_47-kraken2_minikraken-0.20	0.13993422518276505
strain_sample_47-kraken2_minikraken-0.30	0.15835373814326897
strain_sample_47-kraken2_minikraken-0.25	0.1489822157852716
strain_sample_47-kraken2_minikraken-0.50	0.11353115333283556
strain_sample_47-kraken2_minikraken-0.45	0.15759082146055467
strain_sample_47-kraken2_minikraken-0.65	0.0
strain_sample_47-kraken2_minikraken-0.55	0.3261291673464539
strain_sample_47-kraken2_minikraken-0.60	0.7406749855083142
strain_sample_47-kraken2_minikraken-0.70	0.0
strain_sample_47-kraken2_minikraken-0.75	0.0
strain_sample_47-kraken2_minikraken-0.85	0.0
strain_sample_47-kraken2_minikraken-0.80	0.0
strain_sample_47-kraken2_minikraken-1.00	0.0
strain_sample_47-kraken2_minikraken-0.95	0.0
strain_sample_47-kraken2_minikraken-0.90	0.0
strain_sample_35-kraken2_minikraken-0.10	0.11058248409387868
strain_sample_35-kraken2_minikraken-0.20	0.13292282818087325
strain_sample_35-kraken2_minikraken-0.25	0.14274322570247536
strain_sample_35-kraken2_minikraken-0.15	0.12186487588351244
strain_sample_35-kraken2_minikraken-0.05	0.09832766565468533
strain_sample_35-kraken2_minikraken-0.00	0.08971304283255109
strain_sample_35-kraken2_minikraken-0.50	0.17530785035978666
strain_sample_35-kraken2_minikraken-0.55	0.2663004974186102
strain_sample_35-kraken2_minikraken-0.45	0.11528633678940496
strain_sample_35-kraken2_minikraken-0.30	0.15198701994723451
strain_sample_35-kraken2_minikraken-0.40	0.15280581699335272
strain_sample_35-kraken2_minikraken-0.35	0.1558426750758017
strain_sample_35-kraken2_minikraken-0.75	0.0
strain_sample_35-kraken2_minikraken-0.65	0.0
strain_sample_35-kraken2_minikraken-0.70	0.0
strain_sample_35-kraken2_minikraken-0.85	0.0
strain_sample_35-kraken2_minikraken-0.80	0.0
strain_sample_35-kraken2_minikraken-0.60	0.564370462990811
strain_sample_35-kraken2_minikraken-0.90	0.0
strain_sample_35-kraken2_minikraken-0.95	0.0
plant_sample_9-kraken2_minikraken-0.10	0.2592583273198218
strain_sample_35-kraken2_minikraken-1.00	0.0
plant_sample_9-kraken2_minikraken-0.05	0.19812312661478976
plant_sample_9-kraken2_minikraken-0.00	0.16741745983089448
plant_sample_9-kraken2_minikraken-0.35	0.42146194735112347
plant_sample_9-kraken2_minikraken-0.20	0.3535387329221722
plant_sample_9-kraken2_minikraken-0.30	0.40324324050419924
plant_sample_9-kraken2_minikraken-0.25	0.3798714993987023
plant_sample_9-kraken2_minikraken-0.40	0.44180389878293047
plant_sample_9-kraken2_minikraken-0.15	0.3123864360585544
plant_sample_9-kraken2_minikraken-0.60	0.6094594632034885
plant_sample_9-kraken2_minikraken-0.70	1.0
plant_sample_9-kraken2_minikraken-0.65	1.0
plant_sample_9-kraken2_minikraken-0.55	0.5482651425721767
plant_sample_9-kraken2_minikraken-0.50	0.5246582960468963
plant_sample_9-kraken2_minikraken-0.45	0.4750201759252777
plant_sample_9-kraken2_minikraken-0.75	0.0
plant_sample_9-kraken2_minikraken-1.00	0.0
plant_sample_9-kraken2_minikraken-0.85	0.0
plant_sample_9-kraken2_minikraken-0.90	0.0
plant_sample_9-kraken2_minikraken-0.80	0.0
plant_sample_9-kraken2_minikraken-0.95	0.0
strain_sample_70-kraken2_minikraken-0.20	0.13328311497703074
strain_sample_70-kraken2_minikraken-0.15	0.12418391435734831
strain_sample_70-kraken2_minikraken-0.25	0.13973563849449724
strain_sample_70-kraken2_minikraken-0.10	0.11353329669388706
strain_sample_70-kraken2_minikraken-0.05	0.10024917797896177
strain_sample_70-kraken2_minikraken-0.00	0.09163897104176971
strain_sample_70-kraken2_minikraken-0.35	0.16004846412865129
strain_sample_70-kraken2_minikraken-0.30	0.1484861730821609
strain_sample_70-kraken2_minikraken-0.40	0.1707693998616644
strain_sample_70-kraken2_minikraken-0.50	0.15642613574301475
strain_sample_70-kraken2_minikraken-0.55	0.6777513051893479
strain_sample_70-kraken2_minikraken-0.45	0.19187925909116896
strain_sample_70-kraken2_minikraken-0.70	0.0
strain_sample_70-kraken2_minikraken-0.75	0.0
strain_sample_70-kraken2_minikraken-0.85	0.0
strain_sample_70-kraken2_minikraken-0.80	0.0
strain_sample_70-kraken2_minikraken-0.65	0.0
strain_sample_70-kraken2_minikraken-0.60	0.7168157840845697
strain_sample_70-kraken2_minikraken-0.90	0.0
strain_sample_70-kraken2_minikraken-1.00	0.0
strain_sample_94-kraken2_minikraken-0.10	0.19764327588283812
strain_sample_94-kraken2_minikraken-0.05	0.17910055017543294
strain_sample_70-kraken2_minikraken-0.95	0.0
strain_sample_94-kraken2_minikraken-0.00	0.16691983674875815
strain_sample_94-kraken2_minikraken-0.20	0.2245079982973357
strain_sample_94-kraken2_minikraken-0.35	0.2555529559269241
strain_sample_94-kraken2_minikraken-0.25	0.23334809529683045
strain_sample_94-kraken2_minikraken-0.40	0.2808500405578791
strain_sample_94-kraken2_minikraken-0.15	0.21255627140741393
strain_sample_94-kraken2_minikraken-0.30	0.24487259637858041
strain_sample_94-kraken2_minikraken-0.45	0.28691842143855106
strain_sample_94-kraken2_minikraken-0.55	0.7907129398546815
strain_sample_94-kraken2_minikraken-0.50	0.2941735953990562
strain_sample_94-kraken2_minikraken-0.70	0.0
strain_sample_94-kraken2_minikraken-0.60	0.0
strain_sample_94-kraken2_minikraken-0.65	0.0
strain_sample_94-kraken2_minikraken-0.80	0.0
strain_sample_94-kraken2_minikraken-0.75	0.0
strain_sample_94-kraken2_minikraken-0.85	0.0
strain_sample_94-kraken2_minikraken-0.90	0.0
strain_sample_94-kraken2_minikraken-1.00	0.0
strain_sample_94-kraken2_minikraken-0.95	0.0
marine_sample_3-kraken2_minikraken-0.15	0.15024073236099728
marine_sample_3-kraken2_minikraken-0.25	0.15864302750270534
marine_sample_3-kraken2_minikraken-0.10	0.14310389602137685
marine_sample_3-kraken2_minikraken-0.05	0.13273068087394244
marine_sample_3-kraken2_minikraken-0.20	0.15542045912697272
marine_sample_3-kraken2_minikraken-0.00	0.12172837847942308
marine_sample_3-kraken2_minikraken-0.55	0.5636393468059799
marine_sample_3-kraken2_minikraken-0.50	0.2615925119376367
marine_sample_3-kraken2_minikraken-0.45	0.19984046390935498
marine_sample_3-kraken2_minikraken-0.30	0.16288252022303448
marine_sample_3-kraken2_minikraken-0.35	0.16509493703115255
marine_sample_3-kraken2_minikraken-0.40	0.17035610431756174
marine_sample_3-kraken2_minikraken-0.70	0.0
marine_sample_3-kraken2_minikraken-0.65	0.9664387971624143
marine_sample_3-kraken2_minikraken-0.60	0.8695425658295243
marine_sample_3-kraken2_minikraken-0.75	0.0
marine_sample_3-kraken2_minikraken-0.85	0.0
marine_sample_3-kraken2_minikraken-0.80	0.0
strain_sample_55-kraken2_minikraken-0.10	0.12004861400560782
marine_sample_3-kraken2_minikraken-1.00	0.0
strain_sample_55-kraken2_minikraken-0.05	0.10141693089147268
marine_sample_3-kraken2_minikraken-0.95	0.0
marine_sample_3-kraken2_minikraken-0.90	0.0
strain_sample_55-kraken2_minikraken-0.00	0.09205983226985208
strain_sample_55-kraken2_minikraken-0.20	0.1541252490022886
strain_sample_55-kraken2_minikraken-0.30	0.18380727183512835
strain_sample_55-kraken2_minikraken-0.40	0.2073845481368252
strain_sample_55-kraken2_minikraken-0.25	0.16839555543087265
strain_sample_55-kraken2_minikraken-0.15	0.13612816367981295
strain_sample_55-kraken2_minikraken-0.35	0.20328516381864536
strain_sample_55-kraken2_minikraken-0.65	0.6600120863062032
strain_sample_55-kraken2_minikraken-0.55	0.3376406099888423
strain_sample_55-kraken2_minikraken-0.50	0.12001522507965635
strain_sample_55-kraken2_minikraken-0.60	0.6600120863062032
strain_sample_55-kraken2_minikraken-0.45	0.2207970313811773
strain_sample_55-kraken2_minikraken-0.70	0.0
strain_sample_55-kraken2_minikraken-0.95	0.0
strain_sample_55-kraken2_minikraken-0.85	0.0
strain_sample_55-kraken2_minikraken-1.00	0.0
strain_sample_55-kraken2_minikraken-0.90	0.0
strain_sample_55-kraken2_minikraken-0.75	0.0
strain_sample_55-kraken2_minikraken-0.80	0.0
strain_sample_27-kraken2_minikraken-0.15	0.16831812579292274
strain_sample_27-kraken2_minikraken-0.10	0.14796924600217362
strain_sample_27-kraken2_minikraken-0.05	0.12948966153287633
