Sample name	Robust Aitchisons distance
strain_sample_71-kraken2_chocophlan-0.15	3.439645803457013
strain_sample_71-kraken2_chocophlan-0.25	4.4088242498173065
strain_sample_71-kraken2_chocophlan-0.20	4.021032534535324
strain_sample_71-kraken2_chocophlan-0.05	1.735120547819969
strain_sample_71-kraken2_chocophlan-0.00	1.8111314869723794
strain_sample_71-kraken2_chocophlan-0.10	2.688312981600254
strain_sample_71-kraken2_chocophlan-0.35	5.061517887122146
strain_sample_71-kraken2_chocophlan-0.45	5.834730939891441
strain_sample_71-kraken2_chocophlan-0.40	5.408429609410469
strain_sample_71-kraken2_chocophlan-0.30	4.757509446389012
strain_sample_71-kraken2_chocophlan-0.50	6.272713853163554
strain_sample_71-kraken2_chocophlan-0.55	6.797550681067298
strain_sample_71-kraken2_chocophlan-0.65	8.073602014574089
strain_sample_71-kraken2_chocophlan-0.80	11.629546590753135
strain_sample_71-kraken2_chocophlan-0.75	9.823714809192419
strain_sample_71-kraken2_chocophlan-0.85	12.940624367900115
strain_sample_71-kraken2_chocophlan-0.60	7.139060105865836
strain_sample_71-kraken2_chocophlan-0.70	8.979017018158107
strain_sample_71-kraken2_chocophlan-0.95	16.019836652441057
strain_sample_71-kraken2_chocophlan-1.00	17.629990821735902
strain_sample_71-kraken2_chocophlan-0.90	14.543468068241353
marine_sample_2-kraken2_chocophlan-0.10	24.481683450939062
marine_sample_2-kraken2_chocophlan-0.05	20.037608656991196
marine_sample_2-kraken2_chocophlan-0.00	15.357241500416933
marine_sample_2-kraken2_chocophlan-0.30	34.63467668520775
marine_sample_2-kraken2_chocophlan-0.40	37.064179157484006
marine_sample_2-kraken2_chocophlan-0.35	35.6651457833709
marine_sample_2-kraken2_chocophlan-0.25	31.750824905060064
marine_sample_2-kraken2_chocophlan-0.20	30.115885530633488
marine_sample_2-kraken2_chocophlan-0.15	28.202004244890343
marine_sample_2-kraken2_chocophlan-0.50	34.98889442949717
marine_sample_2-kraken2_chocophlan-0.60	38.31110078012043
marine_sample_2-kraken2_chocophlan-0.70	44.191609463702335
marine_sample_2-kraken2_chocophlan-0.65	41.42048740676408
marine_sample_2-kraken2_chocophlan-0.45	34.896311589045474
marine_sample_2-kraken2_chocophlan-0.55	37.644127294684765
marine_sample_2-kraken2_chocophlan-0.90	49.46903096475812
marine_sample_2-kraken2_chocophlan-1.00	55.76840992982479
marine_sample_2-kraken2_chocophlan-0.95	52.60815402792168
marine_sample_2-kraken2_chocophlan-0.75	47.450855088883586
marine_sample_2-kraken2_chocophlan-0.85	51.0913643192131
marine_sample_2-kraken2_chocophlan-0.80	50.1820706840665
strain_sample_95-kraken2_chocophlan-0.25	4.57330466065528
strain_sample_95-kraken2_chocophlan-0.20	4.184787067849549
strain_sample_95-kraken2_chocophlan-0.15	3.536492530959513
strain_sample_95-kraken2_chocophlan-0.10	2.5976400896198704
strain_sample_95-kraken2_chocophlan-0.05	1.2754151735554484
strain_sample_95-kraken2_chocophlan-0.00	1.1509242185582667
strain_sample_95-kraken2_chocophlan-0.40	5.808483340576482
strain_sample_95-kraken2_chocophlan-0.55	7.041358064195326
strain_sample_95-kraken2_chocophlan-0.30	4.961319690978193
strain_sample_95-kraken2_chocophlan-0.50	6.59863623945177
strain_sample_95-kraken2_chocophlan-0.35	5.341910237051162
strain_sample_95-kraken2_chocophlan-0.45	6.2292474344769415
strain_sample_95-kraken2_chocophlan-0.70	9.006678509043018
strain_sample_95-kraken2_chocophlan-0.75	9.721567201460896
strain_sample_95-kraken2_chocophlan-0.60	7.385419649773399
strain_sample_95-kraken2_chocophlan-0.65	8.106008549874728
strain_sample_95-kraken2_chocophlan-0.80	10.676073568935681
strain_sample_95-kraken2_chocophlan-0.85	11.644574014693838
strain_sample_95-kraken2_chocophlan-0.90	13.606047238643585
strain_sample_95-kraken2_chocophlan-0.95	13.048701343589753
strain_sample_95-kraken2_chocophlan-1.00	16.114800347344225
strain_sample_46-kraken2_chocophlan-0.10	1.4826637307887323
strain_sample_46-kraken2_chocophlan-0.05	0.3500142909089455
strain_sample_46-kraken2_chocophlan-0.00	1.4964108993337892
strain_sample_46-kraken2_chocophlan-0.40	4.176140159869726
strain_sample_46-kraken2_chocophlan-0.20	3.01901581755154
strain_sample_46-kraken2_chocophlan-0.35	3.8775685974454155
strain_sample_46-kraken2_chocophlan-0.25	3.447069629423099
strain_sample_46-kraken2_chocophlan-0.15	2.4396306564529873
strain_sample_46-kraken2_chocophlan-0.30	3.755247334931269
strain_sample_46-kraken2_chocophlan-0.60	5.731971928876104
strain_sample_46-kraken2_chocophlan-0.50	4.806086836598628
strain_sample_46-kraken2_chocophlan-0.45	4.4764166049386915
strain_sample_46-kraken2_chocophlan-0.65	5.96951158427336
