Sample name	Proportion classified
plant_sample_16-kraken2_standard_0521-0.25	0.4970969880898315
plant_sample_16-kraken2_standard_0521-0.10	0.6604899652280493
plant_sample_16-kraken2_standard_0521-0.20	0.5456270058544684
plant_sample_16-kraken2_standard_0521-0.15	0.6032138870463364
plant_sample_16-kraken2_standard_0521-0.05	0.7204362986661256
plant_sample_16-kraken2_standard_0521-0.00	0.7841489623350748
plant_sample_16-kraken2_standard_0521-0.30	0.4389493572009529
plant_sample_16-kraken2_standard_0521-0.40	0.32704248246195894
plant_sample_16-kraken2_standard_0521-0.35	0.3819434510421848
plant_sample_16-kraken2_standard_0521-0.45	0.27500215175938186
plant_sample_16-kraken2_standard_0521-0.50	0.23435361388589232
plant_sample_16-kraken2_standard_0521-0.55	0.18936179778414464
plant_sample_16-kraken2_standard_0521-0.70	0.08341135965467988
plant_sample_16-kraken2_standard_0521-0.85	0.025181054323629902
plant_sample_16-kraken2_standard_0521-0.80	0.04019516577803412
plant_sample_16-kraken2_standard_0521-0.60	0.14896134334218
plant_sample_16-kraken2_standard_0521-0.65	0.11363143775753494
plant_sample_16-kraken2_standard_0521-0.75	0.06173391656030083
plant_sample_16-kraken2_standard_0521-1.00	0.004466703867661268
plant_sample_16-kraken2_standard_0521-0.90	0.015473043263346257
plant_sample_16-kraken2_standard_0521-0.95	0.008612777555923505
mouse_sample_19-kraken2_standard_0521-0.10	0.41840107228843654
mouse_sample_19-kraken2_standard_0521-0.05	0.4423185291196515
mouse_sample_19-kraken2_standard_0521-0.00	0.4887991026102157
mouse_sample_19-kraken2_standard_0521-0.30	0.33185011002717396
mouse_sample_19-kraken2_standard_0521-0.25	0.3579145969303988
mouse_sample_19-kraken2_standard_0521-0.40	0.27320260188201245
mouse_sample_19-kraken2_standard_0521-0.35	0.3034019014456196
mouse_sample_19-kraken2_standard_0521-0.15	0.39854173558772693
mouse_sample_19-kraken2_standard_0521-0.20	0.3775228114429223
mouse_sample_19-kraken2_standard_0521-0.45	0.2417872552227583
mouse_sample_19-kraken2_standard_0521-0.55	0.18298966902618705
mouse_sample_19-kraken2_standard_0521-0.65	0.12167854604191386
mouse_sample_19-kraken2_standard_0521-0.60	0.15155132362708346
mouse_sample_19-kraken2_standard_0521-0.50	0.2151125050251495
mouse_sample_19-kraken2_standard_0521-0.70	0.09397748083648792
mouse_sample_19-kraken2_standard_0521-0.90	0.020956902706491705
mouse_sample_19-kraken2_standard_0521-0.80	0.048855606756061716
mouse_sample_19-kraken2_standard_0521-0.75	0.07225061639629168
mouse_sample_19-kraken2_standard_0521-1.00	0.007049188923133462
mouse_sample_19-kraken2_standard_0521-0.85	0.03202101020566826
mouse_sample_19-kraken2_standard_0521-0.95	0.012562903808266631
strain_sample_14-kraken2_standard_0521-0.05	0.9836815909333055
strain_sample_14-kraken2_standard_0521-0.15	0.9450483123548259
strain_sample_14-kraken2_standard_0521-0.25	0.8746368815490368
strain_sample_14-kraken2_standard_0521-0.20	0.9110114660600804
strain_sample_14-kraken2_standard_0521-0.10	0.9688348907485135
strain_sample_14-kraken2_standard_0521-0.00	0.9908416233263792
strain_sample_14-kraken2_standard_0521-0.35	0.7611394770072443
strain_sample_14-kraken2_standard_0521-0.50	0.5578951805460027
strain_sample_14-kraken2_standard_0521-0.45	0.6209752665448345
strain_sample_14-kraken2_standard_0521-0.30	0.8220417163760693
strain_sample_14-kraken2_standard_0521-0.40	0.693540650407115
strain_sample_14-kraken2_standard_0521-0.55	0.4800593101609751
strain_sample_14-kraken2_standard_0521-0.60	0.40221427305906415
strain_sample_14-kraken2_standard_0521-0.80	0.13617616265903315
strain_sample_14-kraken2_standard_0521-0.65	0.32696815046760025
strain_sample_14-kraken2_standard_0521-0.70	0.2556796451849415
strain_sample_14-kraken2_standard_0521-0.85	0.09018516617830107
strain_sample_14-kraken2_standard_0521-0.75	0.19857287742792143
strain_sample_14-kraken2_standard_0521-0.95	0.03582518259423798
strain_sample_14-kraken2_standard_0521-0.90	0.059290925897012084
strain_sample_14-kraken2_standard_0521-1.00	0.020179099615012918
mouse_sample_5-kraken2_standard_0521-0.10	0.15426300814199007
mouse_sample_5-kraken2_standard_0521-0.05	0.18063779971367816
mouse_sample_5-kraken2_standard_0521-0.00	0.247435578189277
mouse_sample_5-kraken2_standard_0521-0.25	0.11863853307143253
mouse_sample_5-kraken2_standard_0521-0.20	0.1277214012871167
mouse_sample_5-kraken2_standard_0521-0.15	0.13933594564291313
mouse_sample_5-kraken2_standard_0521-0.35	0.09686120944227768
mouse_sample_5-kraken2_standard_0521-0.30	0.10779599362470241
mouse_sample_5-kraken2_standard_0521-0.40	0.08583169887444475
mouse_sample_5-kraken2_standard_0521-0.45	0.07487833258318914
mouse_sample_5-kraken2_standard_0521-0.60	0.045305602451337273
mouse_sample_5-kraken2_standard_0521-0.50	0.06586461765525503
mouse_sample_5-kraken2_standard_0521-0.55	0.05532359864872357
mouse_sample_5-kraken2_standard_0521-0.65	0.03602992215851713
mouse_sample_5-kraken2_standard_0521-0.70	0.02754219591377611
mouse_sample_5-kraken2_standard_0521-0.95	0.0035641937410615214
