Sample name	Shannon diversity
strain_sample_40-kraken2_minikraken-0.30	2.204311100826153
strain_sample_40-kraken2_minikraken-0.20	2.182843249851575
strain_sample_40-kraken2_minikraken-0.10	2.2172418819246174
strain_sample_40-kraken2_minikraken-0.00	2.465016057302531
strain_sample_40-kraken2_minikraken-0.55	-0.0
strain_sample_40-kraken2_minikraken-0.15	2.197765481782376
strain_sample_40-kraken2_minikraken-0.50	1.9668993208299106
strain_sample_40-kraken2_minikraken-0.25	2.1850208798290556
strain_sample_40-kraken2_minikraken-0.45	2.0696238698926153
strain_sample_40-kraken2_minikraken-0.40	1.9969586470095724
strain_sample_40-kraken2_minikraken-0.35	2.1226043271096873
strain_sample_40-kraken2_minikraken-0.05	2.277474785585691
strain_sample_40-kraken2_minikraken-1.00	nan
strain_sample_40-kraken2_minikraken-0.90	nan
strain_sample_40-kraken2_minikraken-0.70	nan
strain_sample_39-kraken2_minikraken-0.10	1.901768994487781
strain_sample_40-kraken2_minikraken-0.60	nan
strain_sample_40-kraken2_minikraken-0.75	nan
strain_sample_39-kraken2_minikraken-0.05	1.9725919248406045
strain_sample_40-kraken2_minikraken-0.95	nan
strain_sample_39-kraken2_minikraken-0.00	2.2053316165294605
strain_sample_40-kraken2_minikraken-0.65	nan
strain_sample_40-kraken2_minikraken-0.85	nan
strain_sample_40-kraken2_minikraken-0.80	nan
strain_sample_39-kraken2_minikraken-0.25	1.8398663061069473
strain_sample_39-kraken2_minikraken-0.70	nan
strain_sample_39-kraken2_minikraken-0.15	1.8725019500537912
strain_sample_39-kraken2_minikraken-0.35	1.7049185525645258
strain_sample_39-kraken2_minikraken-0.20	1.8434963155095325
strain_sample_39-kraken2_minikraken-0.55	1.1096153217888278
strain_sample_39-kraken2_minikraken-0.60	nan
strain_sample_39-kraken2_minikraken-0.65	nan
strain_sample_39-kraken2_minikraken-0.40	1.6495307460158062
strain_sample_39-kraken2_minikraken-0.50	1.5763330657497518
strain_sample_39-kraken2_minikraken-0.30	1.8227532503977355
strain_sample_39-kraken2_minikraken-0.45	1.6458033109710044
strain_sample_39-kraken2_minikraken-0.85	nan
strain_sample_32-kraken2_minikraken-0.20	2.006460834109945
strain_sample_32-kraken2_minikraken-0.25	1.986254057545728
strain_sample_32-kraken2_minikraken-0.05	2.1423201750249903
strain_sample_32-kraken2_minikraken-0.15	2.0248577482142167
strain_sample_39-kraken2_minikraken-1.00	nan
strain_sample_32-kraken2_minikraken-0.10	2.081377499071558
strain_sample_39-kraken2_minikraken-0.75	nan
strain_sample_39-kraken2_minikraken-0.80	nan
strain_sample_39-kraken2_minikraken-0.95	nan
strain_sample_39-kraken2_minikraken-0.90	nan
strain_sample_32-kraken2_minikraken-0.00	2.3191992618263524
strain_sample_32-kraken2_minikraken-0.50	1.839360811536561
strain_sample_32-kraken2_minikraken-0.45	1.8848937410502475
strain_sample_32-kraken2_minikraken-0.55	1.5441336750596384
strain_sample_32-kraken2_minikraken-0.85	nan
strain_sample_32-kraken2_minikraken-0.70	nan
strain_sample_32-kraken2_minikraken-0.60	nan
strain_sample_32-kraken2_minikraken-0.35	1.9315510771787434
strain_sample_32-kraken2_minikraken-0.65	nan
strain_sample_32-kraken2_minikraken-0.75	nan
strain_sample_32-kraken2_minikraken-0.80	nan
strain_sample_32-kraken2_minikraken-0.30	1.9730963474515752
strain_sample_32-kraken2_minikraken-0.40	1.8914533641996312
strain_sample_32-kraken2_minikraken-0.95	nan
strain_sample_32-kraken2_minikraken-1.00	nan
strain_sample_32-kraken2_minikraken-0.90	nan
mouse_sample_14-kraken2_minikraken-0.15	3.7368146192487073
mouse_sample_14-kraken2_minikraken-0.10	3.572731797501397
mouse_sample_14-kraken2_minikraken-0.20	3.8821929286544683
mouse_sample_14-kraken2_minikraken-0.05	3.443334030118677
mouse_sample_14-kraken2_minikraken-0.30	4.076046441560371
mouse_sample_14-kraken2_minikraken-0.35	4.102101252615249
mouse_sample_14-kraken2_minikraken-0.25	3.983374461783469
mouse_sample_14-kraken2_minikraken-0.40	4.027432014885261
mouse_sample_14-kraken2_minikraken-0.00	3.656683910949847
mouse_sample_14-kraken2_minikraken-0.45	3.9291420763009657
mouse_sample_14-kraken2_minikraken-0.55	2.3921530325775926
mouse_sample_14-kraken2_minikraken-0.65	nan
mouse_sample_14-kraken2_minikraken-0.60	nan
mouse_sample_14-kraken2_minikraken-0.70	nan
mouse_sample_14-kraken2_minikraken-0.95	nan
mouse_sample_14-kraken2_minikraken-0.90	nan
mouse_sample_14-kraken2_minikraken-0.85	nan
mouse_sample_14-kraken2_minikraken-0.75	nan
mouse_sample_14-kraken2_minikraken-1.00	nan
mouse_sample_14-kraken2_minikraken-0.50	3.633823231320118
mouse_sample_14-kraken2_minikraken-0.80	nan
plant_sample_20-kraken2_minikraken-0.30	2.608260691632703
plant_sample_20-kraken2_minikraken-0.20	2.9169316751621777
plant_sample_20-kraken2_minikraken-0.15	3.190499780239707
plant_sample_20-kraken2_minikraken-0.10	3.6441996501679506
plant_sample_20-kraken2_minikraken-0.25	2.7541849880875735
plant_sample_20-kraken2_minikraken-0.45	2.0959416667023434
plant_sample_20-kraken2_minikraken-0.40	2.3004598522276862
plant_sample_20-kraken2_minikraken-0.55	1.3082646846873642
plant_sample_20-kraken2_minikraken-0.50	1.8280043808729118
plant_sample_20-kraken2_minikraken-0.35	2.450999379938037
plant_sample_20-kraken2_minikraken-0.00	5.576027329116883
plant_sample_20-kraken2_minikraken-0.05	4.402297231360858
plant_sample_20-kraken2_minikraken-0.70	-0.0
plant_sample_20-kraken2_minikraken-0.65	-0.0
plant_sample_20-kraken2_minikraken-0.80	-0.0
plant_sample_20-kraken2_minikraken-0.90	-0.0
plant_sample_20-kraken2_minikraken-0.85	-0.0
plant_sample_20-kraken2_minikraken-0.95	-0.0
plant_sample_20-kraken2_minikraken-0.75	-0.0
