Sample name	Proportion classified
plant_sample_12-kraken2_refseqV208_nt-0.25	0.5449282076426835
plant_sample_12-kraken2_refseqV208_nt-0.20	0.5992412942971802
plant_sample_12-kraken2_refseqV208_nt-0.05	0.7952555857451715
plant_sample_12-kraken2_refseqV208_nt-0.15	0.6637480499325468
plant_sample_12-kraken2_refseqV208_nt-0.10	0.7276210881209582
plant_sample_12-kraken2_refseqV208_nt-0.00	0.8763374263335402
plant_sample_12-kraken2_refseqV208_nt-0.55	0.2068713124692571
plant_sample_12-kraken2_refseqV208_nt-0.45	0.2996266582223103
plant_sample_12-kraken2_refseqV208_nt-0.30	0.48002553263673403
plant_sample_12-kraken2_refseqV208_nt-0.50	0.2555521733247423
plant_sample_12-kraken2_refseqV208_nt-0.40	0.3564586853192689
plant_sample_12-kraken2_refseqV208_nt-0.35	0.416946467120659
plant_sample_12-kraken2_refseqV208_nt-0.85	0.028628850641228283
plant_sample_12-kraken2_refseqV208_nt-0.80	0.045284874701873284
plant_sample_12-kraken2_refseqV208_nt-0.75	0.06896709255725082
plant_sample_12-kraken2_refseqV208_nt-0.70	0.09258775701773321
plant_sample_12-kraken2_refseqV208_nt-0.65	0.125222086632436
plant_sample_12-kraken2_refseqV208_nt-0.60	0.1633666773603668
plant_sample_12-kraken2_refseqV208_nt-0.90	0.01781808483223965
plant_sample_12-kraken2_refseqV208_nt-0.95	0.010088264803185724
plant_sample_12-kraken2_refseqV208_nt-1.00	0.005324278492324129
strain_sample_10-kraken2_refseqV208_nt-0.10	0.9615411086895138
strain_sample_10-kraken2_refseqV208_nt-0.05	0.9776387868062801
strain_sample_10-kraken2_refseqV208_nt-0.00	0.9887912919873847
strain_sample_10-kraken2_refseqV208_nt-0.35	0.7604586481656163
strain_sample_10-kraken2_refseqV208_nt-0.40	0.6946534727263738
strain_sample_10-kraken2_refseqV208_nt-0.25	0.8702799577246509
strain_sample_10-kraken2_refseqV208_nt-0.30	0.8195250439967486
strain_sample_10-kraken2_refseqV208_nt-0.20	0.9051884530531287
strain_sample_10-kraken2_refseqV208_nt-0.15	0.9380808596448492
strain_sample_10-kraken2_refseqV208_nt-0.45	0.6236176770828746
strain_sample_10-kraken2_refseqV208_nt-0.55	0.48440574296762073
strain_sample_10-kraken2_refseqV208_nt-0.60	0.4072113041626612
strain_sample_10-kraken2_refseqV208_nt-0.65	0.3320341562940634
strain_sample_10-kraken2_refseqV208_nt-0.50	0.5613549330532609
strain_sample_10-kraken2_refseqV208_nt-0.70	0.26055647715843294
strain_sample_10-kraken2_refseqV208_nt-0.80	0.13983685249717145
strain_sample_10-kraken2_refseqV208_nt-0.90	0.06104423959297128
strain_sample_10-kraken2_refseqV208_nt-0.85	0.09282123036413574
strain_sample_10-kraken2_refseqV208_nt-0.95	0.03685222667653873
strain_sample_10-kraken2_refseqV208_nt-0.75	0.20310846740739194
strain_sample_10-kraken2_refseqV208_nt-1.00	0.020790764822858143
mouse_sample_1-kraken2_refseqV208_nt-0.15	0.5105890720826602
mouse_sample_1-kraken2_refseqV208_nt-0.25	0.46228352980731563
mouse_sample_1-kraken2_refseqV208_nt-0.20	0.48569079569272716
mouse_sample_1-kraken2_refseqV208_nt-0.10	0.5347467725781269
mouse_sample_1-kraken2_refseqV208_nt-0.05	0.5744673873988903
mouse_sample_1-kraken2_refseqV208_nt-0.00	0.6979826362770556
mouse_sample_1-kraken2_refseqV208_nt-0.45	0.3187327558891248
mouse_sample_1-kraken2_refseqV208_nt-0.35	0.39574976343591145
mouse_sample_1-kraken2_refseqV208_nt-0.40	0.35815240937090154
mouse_sample_1-kraken2_refseqV208_nt-0.30	0.43065776208238193
mouse_sample_1-kraken2_refseqV208_nt-0.55	0.2437796464051426
mouse_sample_1-kraken2_refseqV208_nt-0.50	0.28489662204936606
mouse_sample_1-kraken2_refseqV208_nt-0.70	0.12749110656688445
mouse_sample_1-kraken2_refseqV208_nt-0.60	0.20310715456007375
mouse_sample_1-kraken2_refseqV208_nt-0.65	0.1640607195888531
mouse_sample_1-kraken2_refseqV208_nt-0.80	0.06696123787475668
mouse_sample_1-kraken2_refseqV208_nt-0.85	0.04401742179318374
mouse_sample_1-kraken2_refseqV208_nt-0.75	0.09848117469241258
mouse_sample_1-kraken2_refseqV208_nt-0.95	0.01736657836503662
mouse_sample_1-kraken2_refseqV208_nt-0.90	0.028848976319665726
mouse_sample_1-kraken2_refseqV208_nt-1.00	0.00978207008621026
mouse_sample_23-kraken2_refseqV208_nt-0.10	0.4494010314051036
mouse_sample_23-kraken2_refseqV208_nt-0.05	0.49864909518650713
mouse_sample_23-kraken2_refseqV208_nt-0.00	0.6465654624451714
mouse_sample_23-kraken2_refseqV208_nt-0.15	0.4228585345826934
mouse_sample_23-kraken2_refseqV208_nt-0.30	0.3506173516941062
mouse_sample_23-kraken2_refseqV208_nt-0.40	0.2899009023258716
mouse_sample_23-kraken2_refseqV208_nt-0.35	0.3211697590067248
mouse_sample_23-kraken2_refseqV208_nt-0.25	0.3778595145729429
mouse_sample_23-kraken2_refseqV208_nt-0.20	0.3988673854546799
mouse_sample_23-kraken2_refseqV208_nt-0.65	0.13142349878082468
mouse_sample_23-kraken2_refseqV208_nt-0.50	0.22960066270711255
mouse_sample_23-kraken2_refseqV208_nt-0.70	0.10189922953612308
mouse_sample_23-kraken2_refseqV208_nt-0.45	0.25735866065027746
mouse_sample_23-kraken2_refseqV208_nt-0.55	0.19600985555774939
mouse_sample_23-kraken2_refseqV208_nt-0.60	0.1629965921396229
mouse_sample_23-kraken2_refseqV208_nt-0.80	0.05350620272992637
mouse_sample_23-kraken2_refseqV208_nt-0.95	0.01382003090432681
mouse_sample_23-kraken2_refseqV208_nt-0.75	0.07867460504947354
mouse_sample_23-kraken2_refseqV208_nt-0.85	0.03516532682464005
mouse_sample_23-kraken2_refseqV208_nt-0.90	0.023012845401388225
mouse_sample_23-kraken2_refseqV208_nt-1.00	0.007759330296226899
strain_sample_95-kraken2_refseqV208_nt-0.25	0.8767055644705436
strain_sample_95-kraken2_refseqV208_nt-0.20	0.9115027243191607
strain_sample_95-kraken2_refseqV208_nt-0.10	0.9664003893237169
strain_sample_95-kraken2_refseqV208_nt-0.15	0.9437629826549251
strain_sample_95-kraken2_refseqV208_nt-0.05	0.9812422288181611
strain_sample_95-kraken2_refseqV208_nt-0.00	0.9906500085893493
strain_sample_95-kraken2_refseqV208_nt-0.50	0.5662079518287048
strain_sample_95-kraken2_refseqV208_nt-0.45	0.6288807439112936
strain_sample_95-kraken2_refseqV208_nt-0.30	0.8259721933530911
strain_sample_95-kraken2_refseqV208_nt-0.35	0.7667242446144479
strain_sample_95-kraken2_refseqV208_nt-0.40	0.7003732121115386
strain_sample_95-kraken2_refseqV208_nt-0.55	0.48880776976155277
strain_sample_95-kraken2_refseqV208_nt-0.60	0.41095865704960133
strain_sample_95-kraken2_refseqV208_nt-0.65	0.3350778053769176
strain_sample_95-kraken2_refseqV208_nt-0.85	0.09361338670002009
strain_sample_95-kraken2_refseqV208_nt-0.75	0.20508427857506678
strain_sample_95-kraken2_refseqV208_nt-0.80	0.14109294998533875
strain_sample_95-kraken2_refseqV208_nt-0.70	0.2629550758244911
strain_sample_95-kraken2_refseqV208_nt-0.95	0.037134995864637865
strain_sample_95-kraken2_refseqV208_nt-0.90	0.06150627879179192
strain_sample_95-kraken2_refseqV208_nt-1.00	0.02092735214032607
strain_sample_47-kraken2_refseqV208_nt-0.10	0.9706132670913551
strain_sample_47-kraken2_refseqV208_nt-0.05	0.9841535765330174
strain_sample_47-kraken2_refseqV208_nt-0.00	0.9922606503552812
strain_sample_47-kraken2_refseqV208_nt-0.30	0.8339077629573716
strain_sample_47-kraken2_refseqV208_nt-0.35	0.7750711427117158
strain_sample_47-kraken2_refseqV208_nt-0.40	0.7091443101243315
strain_sample_47-kraken2_refseqV208_nt-0.25	0.8838143470320802
strain_sample_47-kraken2_refseqV208_nt-0.20	0.9178215030302848
strain_sample_47-kraken2_refseqV208_nt-0.15	0.9491042220990878
strain_sample_47-kraken2_refseqV208_nt-0.70	0.2685371404426674
strain_sample_47-kraken2_refseqV208_nt-0.55	0.49692663485387645
strain_sample_47-kraken2_refseqV208_nt-0.60	0.4183853066711376
strain_sample_47-kraken2_refseqV208_nt-0.45	0.6375898164987936
strain_sample_47-kraken2_refseqV208_nt-0.65	0.3415483962158468
strain_sample_47-kraken2_refseqV208_nt-0.50	0.5747831885919044
strain_sample_47-kraken2_refseqV208_nt-0.90	0.06318600558014485
strain_sample_47-kraken2_refseqV208_nt-0.85	0.09590345793050456
strain_sample_47-kraken2_refseqV208_nt-0.75	0.20963563654025005
strain_sample_47-kraken2_refseqV208_nt-0.80	0.14449763283669392
strain_sample_47-kraken2_refseqV208_nt-0.95	0.038192941289688614
strain_sample_47-kraken2_refseqV208_nt-1.00	0.021593100529068706
marine_sample_7-kraken2_refseqV208_nt-0.15	0.8700004884158631
marine_sample_7-kraken2_refseqV208_nt-0.25	0.7911373967891072
marine_sample_7-kraken2_refseqV208_nt-0.20	0.8304652368357357
marine_sample_7-kraken2_refseqV208_nt-0.10	0.9018299434488924
marine_sample_7-kraken2_refseqV208_nt-0.05	0.9294190416463736
marine_sample_7-kraken2_refseqV208_nt-0.00	0.9593073590212843
marine_sample_7-kraken2_refseqV208_nt-0.45	0.5426128722751666
marine_sample_7-kraken2_refseqV208_nt-0.35	0.6754042242024658
marine_sample_7-kraken2_refseqV208_nt-0.30	0.7369411685971309
marine_sample_7-kraken2_refseqV208_nt-0.40	0.6105796042461782
marine_sample_7-kraken2_refseqV208_nt-0.55	0.4140058565447515
marine_sample_7-kraken2_refseqV208_nt-0.50	0.48445726153936547
marine_sample_7-kraken2_refseqV208_nt-0.70	0.2156839945761208
marine_sample_7-kraken2_refseqV208_nt-0.65	0.27795782814381964
marine_sample_7-kraken2_refseqV208_nt-0.75	0.16661904662064583
marine_sample_7-kraken2_refseqV208_nt-0.60	0.3445615614553014
marine_sample_7-kraken2_refseqV208_nt-0.80	0.11342971806870154
marine_sample_7-kraken2_refseqV208_nt-0.85	0.07456256892566113
marine_sample_7-kraken2_refseqV208_nt-0.95	0.029258813608431414
marine_sample_7-kraken2_refseqV208_nt-1.00	0.016390467395958258
marine_sample_7-kraken2_refseqV208_nt-0.90	0.048765139915525085
strain_sample_79-kraken2_refseqV208_nt-0.10	0.9741971829970002
strain_sample_79-kraken2_refseqV208_nt-0.05	0.987831311016444
strain_sample_79-kraken2_refseqV208_nt-0.00	0.9948649525497993
strain_sample_79-kraken2_refseqV208_nt-0.25	0.8845056870665539
strain_sample_79-kraken2_refseqV208_nt-0.30	0.8332314749015765
strain_sample_79-kraken2_refseqV208_nt-0.20	0.9196255075953531
strain_sample_79-kraken2_refseqV208_nt-0.15	0.9519737369041038
strain_sample_79-kraken2_refseqV208_nt-0.35	0.7732589233320826
strain_sample_79-kraken2_refseqV208_nt-0.40	0.7060492638167444
strain_sample_79-kraken2_refseqV208_nt-0.65	0.3362558212957805
strain_sample_79-kraken2_refseqV208_nt-0.50	0.5700231762369262
strain_sample_79-kraken2_refseqV208_nt-0.45	0.6334654763030002
strain_sample_79-kraken2_refseqV208_nt-0.60	0.4128844429490849
strain_sample_79-kraken2_refseqV208_nt-0.70	0.263662266192072
strain_sample_79-kraken2_refseqV208_nt-0.55	0.49162188727570044
strain_sample_79-kraken2_refseqV208_nt-0.90	0.06140027268105768
strain_sample_79-kraken2_refseqV208_nt-1.00	0.020881905178941496
strain_sample_79-kraken2_refseqV208_nt-0.95	0.03707439041598062
strain_sample_79-kraken2_refseqV208_nt-0.85	0.09343338451049572
strain_sample_79-kraken2_refseqV208_nt-0.80	0.14105737317047404
strain_sample_79-kraken2_refseqV208_nt-0.75	0.2053329989311251
mouse_sample_36-kraken2_refseqV208_nt-0.25	0.29134583514815104
mouse_sample_36-kraken2_refseqV208_nt-0.20	0.3094606111324234
mouse_sample_36-kraken2_refseqV208_nt-0.15	0.3304468364706888
mouse_sample_36-kraken2_refseqV208_nt-0.10	0.3542242043524608
mouse_sample_36-kraken2_refseqV208_nt-0.05	0.403276157208516
mouse_sample_36-kraken2_refseqV208_nt-0.00	0.5749939078628422
mouse_sample_36-kraken2_refseqV208_nt-0.30	0.26823950400205626
mouse_sample_36-kraken2_refseqV208_nt-0.35	0.24379440542845185
mouse_sample_36-kraken2_refseqV208_nt-0.55	0.14454702931523175
mouse_sample_36-kraken2_refseqV208_nt-0.40	0.21831992502133
mouse_sample_36-kraken2_refseqV208_nt-0.45	0.19230069875340508
mouse_sample_36-kraken2_refseqV208_nt-0.50	0.17046262613609192
mouse_sample_36-kraken2_refseqV208_nt-0.65	0.09563089475131277
mouse_sample_36-kraken2_refseqV208_nt-0.70	0.07368717900568388
mouse_sample_36-kraken2_refseqV208_nt-0.60	0.11939176246880447
mouse_sample_36-kraken2_refseqV208_nt-0.75	0.05662165117294228
mouse_sample_36-kraken2_refseqV208_nt-0.80	0.03831545525005173
mouse_sample_36-kraken2_refseqV208_nt-0.85	0.025072645805249493
mouse_sample_36-kraken2_refseqV208_nt-0.95	0.009754031540139159
mouse_sample_36-kraken2_refseqV208_nt-1.00	0.005458488772494773
mouse_sample_36-kraken2_refseqV208_nt-0.90	0.01632921175860013
strain_sample_80-kraken2_refseqV208_nt-0.10	0.9797930417279349
strain_sample_80-kraken2_refseqV208_nt-0.05	0.9917987672118378
strain_sample_80-kraken2_refseqV208_nt-0.00	0.9970594236831042
strain_sample_80-kraken2_refseqV208_nt-0.20	0.9285593219574952
strain_sample_80-kraken2_refseqV208_nt-0.40	0.7192948687318919
strain_sample_80-kraken2_refseqV208_nt-0.30	0.8447600342471208
strain_sample_80-kraken2_refseqV208_nt-0.35	0.7856813467088234
strain_sample_80-kraken2_refseqV208_nt-0.25	0.8947604249215421
strain_sample_80-kraken2_refseqV208_nt-0.15	0.9592387588694363
strain_sample_80-kraken2_refseqV208_nt-0.55	0.5046476732783804
strain_sample_80-kraken2_refseqV208_nt-0.65	0.34728341535993584
strain_sample_80-kraken2_refseqV208_nt-0.50	0.5835392638311517
strain_sample_80-kraken2_refseqV208_nt-0.60	0.4249907365084345
strain_sample_80-kraken2_refseqV208_nt-0.45	0.6470889947316052
strain_sample_80-kraken2_refseqV208_nt-0.70	0.27300403686884667
strain_sample_80-kraken2_refseqV208_nt-0.95	0.03883852194042576
strain_sample_80-kraken2_refseqV208_nt-0.75	0.2130470080499967
strain_sample_80-kraken2_refseqV208_nt-0.80	0.14678178940304648
strain_sample_80-kraken2_refseqV208_nt-0.85	0.09747289245424376
