Sample name	Pielou evenness
plant_sample_12-kraken2_refseqV208_nt-0.20	0.35872019477898903
plant_sample_12-kraken2_refseqV208_nt-0.15	0.3291081604183863
plant_sample_12-kraken2_refseqV208_nt-0.25	0.3769815246850857
plant_sample_12-kraken2_refseqV208_nt-0.10	0.30373238365236527
plant_sample_12-kraken2_refseqV208_nt-0.05	0.2847706355460176
plant_sample_12-kraken2_refseqV208_nt-0.00	0.303713811681168
plant_sample_12-kraken2_refseqV208_nt-0.45	0.4312961234651937
plant_sample_12-kraken2_refseqV208_nt-0.50	0.4404147484740676
plant_sample_12-kraken2_refseqV208_nt-0.40	0.42047915682074954
plant_sample_12-kraken2_refseqV208_nt-0.35	0.40746606392625145
plant_sample_12-kraken2_refseqV208_nt-0.30	0.393640714813939
plant_sample_12-kraken2_refseqV208_nt-0.55	0.4559164804519426
plant_sample_12-kraken2_refseqV208_nt-0.80	0.5034680965115791
plant_sample_12-kraken2_refseqV208_nt-0.70	0.47832863476292325
plant_sample_12-kraken2_refseqV208_nt-0.75	0.49483008251546867
plant_sample_12-kraken2_refseqV208_nt-0.65	0.47286414516684533
plant_sample_12-kraken2_refseqV208_nt-0.60	0.46487185195479924
plant_sample_12-kraken2_refseqV208_nt-0.85	0.5258994467993919
plant_sample_12-kraken2_refseqV208_nt-0.90	0.5453830809728542
plant_sample_12-kraken2_refseqV208_nt-0.95	0.5610687092420756
plant_sample_12-kraken2_refseqV208_nt-1.00	0.589299223452267
strain_sample_10-kraken2_refseqV208_nt-0.10	0.27030780397772103
strain_sample_10-kraken2_refseqV208_nt-0.05	0.23684519930067946
strain_sample_10-kraken2_refseqV208_nt-0.00	0.22676858459289173
strain_sample_10-kraken2_refseqV208_nt-0.40	0.41561626159372295
strain_sample_10-kraken2_refseqV208_nt-0.35	0.3986261931209096
strain_sample_10-kraken2_refseqV208_nt-0.25	0.35361828466791445
strain_sample_10-kraken2_refseqV208_nt-0.30	0.39260007971342453
strain_sample_10-kraken2_refseqV208_nt-0.20	0.3269048239866019
strain_sample_10-kraken2_refseqV208_nt-0.15	0.2929617837174288
strain_sample_10-kraken2_refseqV208_nt-0.50	0.4404571470453785
strain_sample_10-kraken2_refseqV208_nt-0.45	0.435350730422618
strain_sample_10-kraken2_refseqV208_nt-0.60	0.42695978539639584
strain_sample_10-kraken2_refseqV208_nt-0.65	0.41944981673278664
strain_sample_10-kraken2_refseqV208_nt-0.55	0.4335878638682088
strain_sample_10-kraken2_refseqV208_nt-0.70	0.42791439899194345
strain_sample_10-kraken2_refseqV208_nt-0.80	0.4283939862022114
strain_sample_10-kraken2_refseqV208_nt-0.95	0.43285767311907314
strain_sample_10-kraken2_refseqV208_nt-0.90	0.43615187373001596
strain_sample_10-kraken2_refseqV208_nt-0.85	0.43594880058587077
strain_sample_10-kraken2_refseqV208_nt-0.75	0.4287739863447435
strain_sample_10-kraken2_refseqV208_nt-1.00	0.39691645508552736
mouse_sample_1-kraken2_refseqV208_nt-0.15	0.261525296913004
mouse_sample_1-kraken2_refseqV208_nt-0.20	0.27153046341155723
mouse_sample_1-kraken2_refseqV208_nt-0.10	0.2422616691956437
mouse_sample_1-kraken2_refseqV208_nt-0.25	0.28007623714885915
mouse_sample_1-kraken2_refseqV208_nt-0.05	0.23102222854516216
mouse_sample_1-kraken2_refseqV208_nt-0.00	0.3393012811294889
mouse_sample_1-kraken2_refseqV208_nt-0.55	0.29076958102377487
mouse_sample_1-kraken2_refseqV208_nt-0.40	0.28880706936206874
mouse_sample_1-kraken2_refseqV208_nt-0.30	0.2858577254046986
mouse_sample_1-kraken2_refseqV208_nt-0.35	0.28665392095909215
mouse_sample_1-kraken2_refseqV208_nt-0.45	0.2874755420708517
mouse_sample_1-kraken2_refseqV208_nt-0.50	0.28866407291469
mouse_sample_1-kraken2_refseqV208_nt-0.85	0.3043765795593993
mouse_sample_1-kraken2_refseqV208_nt-0.75	0.2986293419282511
mouse_sample_1-kraken2_refseqV208_nt-0.60	0.29152009044714156
mouse_sample_1-kraken2_refseqV208_nt-0.80	0.30220491242377334
mouse_sample_1-kraken2_refseqV208_nt-0.70	0.2968536101288297
mouse_sample_1-kraken2_refseqV208_nt-0.65	0.2958746251769705
mouse_sample_1-kraken2_refseqV208_nt-0.95	0.3108579167576796
mouse_sample_1-kraken2_refseqV208_nt-0.90	0.3116980512455329
mouse_sample_1-kraken2_refseqV208_nt-1.00	0.3169769597308664
mouse_sample_23-kraken2_refseqV208_nt-0.10	0.3726273092385024
mouse_sample_23-kraken2_refseqV208_nt-0.05	0.3461123296808309
mouse_sample_23-kraken2_refseqV208_nt-0.00	0.45234559293639254
mouse_sample_23-kraken2_refseqV208_nt-0.40	0.45830969561724394
mouse_sample_23-kraken2_refseqV208_nt-0.30	0.4488422938693788
mouse_sample_23-kraken2_refseqV208_nt-0.25	0.4378335333182552
mouse_sample_23-kraken2_refseqV208_nt-0.20	0.430974308161339
mouse_sample_23-kraken2_refseqV208_nt-0.15	0.4083795499699742
mouse_sample_23-kraken2_refseqV208_nt-0.35	0.453127072428871
mouse_sample_23-kraken2_refseqV208_nt-0.70	0.49200164615729197
mouse_sample_23-kraken2_refseqV208_nt-0.45	0.4633651121490977
mouse_sample_23-kraken2_refseqV208_nt-0.65	0.49079633486674723
mouse_sample_23-kraken2_refseqV208_nt-0.50	0.47216262357393973
mouse_sample_23-kraken2_refseqV208_nt-0.60	0.485521077493415
mouse_sample_23-kraken2_refseqV208_nt-0.55	0.4798461585114456
mouse_sample_23-kraken2_refseqV208_nt-0.95	0.530975024011413
mouse_sample_23-kraken2_refseqV208_nt-0.80	0.5039584314491314
mouse_sample_23-kraken2_refseqV208_nt-0.85	0.5135796486174734
mouse_sample_23-kraken2_refseqV208_nt-0.90	0.5150799511554957
mouse_sample_23-kraken2_refseqV208_nt-1.00	0.5431562398601937
mouse_sample_23-kraken2_refseqV208_nt-0.75	0.4996229471109829
strain_sample_95-kraken2_refseqV208_nt-0.25	0.309200321250836
strain_sample_95-kraken2_refseqV208_nt-0.20	0.2812906232110405
strain_sample_95-kraken2_refseqV208_nt-0.15	0.2654894020356145
strain_sample_95-kraken2_refseqV208_nt-0.10	0.2463275944874647
strain_sample_95-kraken2_refseqV208_nt-0.05	0.21826486577349347
strain_sample_95-kraken2_refseqV208_nt-0.00	0.21415527397019105
strain_sample_95-kraken2_refseqV208_nt-0.50	0.37683126518282645
strain_sample_95-kraken2_refseqV208_nt-0.45	0.3694932428231093
strain_sample_95-kraken2_refseqV208_nt-0.40	0.3615920250215273
strain_sample_95-kraken2_refseqV208_nt-0.35	0.35566111825980723
strain_sample_95-kraken2_refseqV208_nt-0.30	0.3533737657916738
strain_sample_95-kraken2_refseqV208_nt-0.55	0.3798709589058928
strain_sample_95-kraken2_refseqV208_nt-0.85	0.36145173356503346
strain_sample_95-kraken2_refseqV208_nt-0.75	0.36445634936765703
strain_sample_95-kraken2_refseqV208_nt-0.80	0.3643555432922304
strain_sample_95-kraken2_refseqV208_nt-0.70	0.37008746632210104
strain_sample_95-kraken2_refseqV208_nt-0.65	0.37154140902337884
strain_sample_95-kraken2_refseqV208_nt-0.60	0.37830542510333426
strain_sample_95-kraken2_refseqV208_nt-0.95	0.36864545011590505
strain_sample_95-kraken2_refseqV208_nt-1.00	0.3444332974843223
strain_sample_95-kraken2_refseqV208_nt-0.90	0.35942954914884734
strain_sample_47-kraken2_refseqV208_nt-0.10	0.23469493344591663
strain_sample_47-kraken2_refseqV208_nt-0.05	0.2099826776477445
strain_sample_47-kraken2_refseqV208_nt-0.00	0.2107647439319737
strain_sample_47-kraken2_refseqV208_nt-0.35	0.31563674409352754
strain_sample_47-kraken2_refseqV208_nt-0.30	0.32148489657334517
strain_sample_47-kraken2_refseqV208_nt-0.40	0.31997442367298506
strain_sample_47-kraken2_refseqV208_nt-0.25	0.2899234842857113
strain_sample_47-kraken2_refseqV208_nt-0.15	0.2499008311570917
strain_sample_47-kraken2_refseqV208_nt-0.20	0.26793134935224466
strain_sample_47-kraken2_refseqV208_nt-0.45	0.3290321802209482
strain_sample_47-kraken2_refseqV208_nt-0.70	0.3289478567004659
strain_sample_47-kraken2_refseqV208_nt-0.60	0.32329245008705626
strain_sample_47-kraken2_refseqV208_nt-0.65	0.331858387549372
strain_sample_47-kraken2_refseqV208_nt-0.55	0.3298438589498128
strain_sample_47-kraken2_refseqV208_nt-0.50	0.3328738448035998
strain_sample_47-kraken2_refseqV208_nt-0.85	0.3241407517059722
strain_sample_47-kraken2_refseqV208_nt-0.90	0.32146107498482934
strain_sample_47-kraken2_refseqV208_nt-0.95	0.3271055446697279
strain_sample_47-kraken2_refseqV208_nt-0.75	0.32763660878791134
strain_sample_47-kraken2_refseqV208_nt-0.80	0.3249883361363083
strain_sample_47-kraken2_refseqV208_nt-1.00	0.29881818532386706
marine_sample_7-kraken2_refseqV208_nt-0.15	0.6471360697912518
marine_sample_7-kraken2_refseqV208_nt-0.25	0.7020623190939158
marine_sample_7-kraken2_refseqV208_nt-0.20	0.6813809246245962
marine_sample_7-kraken2_refseqV208_nt-0.10	0.6004495133434825
