Sample name	F1 score reads
strain_sample_0-kraken2_refseqV205_100GB-0.25	0.0010802392655634501
strain_sample_0-kraken2_refseqV205_100GB-0.45	0
strain_sample_0-kraken2_refseqV205_100GB-0.05	0.5428293315352253
strain_sample_0-kraken2_refseqV205_100GB-0.30	7.46776446310267e-05
strain_sample_0-kraken2_refseqV205_100GB-0.50	0
strain_sample_0-kraken2_refseqV205_100GB-0.15	0.04951161627589378
strain_sample_0-kraken2_refseqV205_100GB-0.40	0
strain_sample_0-kraken2_refseqV205_100GB-0.00	0.7978346995766954
strain_sample_0-kraken2_refseqV205_100GB-0.55	0
strain_sample_0-kraken2_refseqV205_100GB-0.20	0.00708496591702002
strain_sample_0-kraken2_refseqV205_100GB-0.10	0.21767488586341788
strain_sample_0-kraken2_refseqV205_100GB-0.35	0
strain_sample_0-kraken2_refseqV205_100GB-0.60	0
strain_sample_0-kraken2_refseqV205_100GB-0.75	0
strain_sample_0-kraken2_refseqV205_100GB-0.70	0
strain_sample_0-kraken2_refseqV205_100GB-0.95	0
strain_sample_0-kraken2_refseqV205_100GB-0.90	0
strain_sample_0-kraken2_refseqV205_100GB-0.80	0
strain_sample_0-kraken2_refseqV205_100GB-1.00	0
strain_sample_0-kraken2_refseqV205_100GB-0.65	0
strain_sample_0-kraken2_refseqV205_100GB-0.85	0
plant_sample_9-kraken2_refseqV205_100GB-0.05	0.47910405200510686
plant_sample_9-kraken2_refseqV205_100GB-0.10	0.17157522127462105
plant_sample_9-kraken2_refseqV205_100GB-0.00	0.47195082725617765
plant_sample_9-kraken2_refseqV205_100GB-0.35	2.4091982224453677e-06
plant_sample_9-kraken2_refseqV205_100GB-0.45	0
plant_sample_9-kraken2_refseqV205_100GB-0.25	0.0007599165055135338
plant_sample_9-kraken2_refseqV205_100GB-0.15	0.03676446517905529
plant_sample_9-kraken2_refseqV205_100GB-0.70	0
plant_sample_9-kraken2_refseqV205_100GB-0.50	0
plant_sample_9-kraken2_refseqV205_100GB-0.60	0
plant_sample_9-kraken2_refseqV205_100GB-0.40	0
plant_sample_9-kraken2_refseqV205_100GB-0.30	6.516667083745405e-05
plant_sample_9-kraken2_refseqV205_100GB-0.55	0
plant_sample_9-kraken2_refseqV205_100GB-0.65	0
plant_sample_9-kraken2_refseqV205_100GB-0.20	0.005107449183790806
plant_sample_9-kraken2_refseqV205_100GB-0.80	0
plant_sample_9-kraken2_refseqV205_100GB-0.75	0
plant_sample_9-kraken2_refseqV205_100GB-1.00	0
plant_sample_9-kraken2_refseqV205_100GB-0.90	0
strain_sample_29-kraken2_refseqV205_100GB-0.15	0.050059057219231894
strain_sample_29-kraken2_refseqV205_100GB-0.10	0.2148241630059152
plant_sample_9-kraken2_refseqV205_100GB-0.95	0
plant_sample_9-kraken2_refseqV205_100GB-0.85	0
strain_sample_29-kraken2_refseqV205_100GB-0.05	0.5490860410580884
strain_sample_29-kraken2_refseqV205_100GB-0.25	0.0011423962230699676
strain_sample_29-kraken2_refseqV205_100GB-0.20	0.007361450565686559
strain_sample_29-kraken2_refseqV205_100GB-0.00	0.8566380605699093
strain_sample_29-kraken2_refseqV205_100GB-0.30	9.1626365734989e-05
strain_sample_29-kraken2_refseqV205_100GB-0.55	0
strain_sample_29-kraken2_refseqV205_100GB-0.65	0
strain_sample_29-kraken2_refseqV205_100GB-0.60	0
strain_sample_29-kraken2_refseqV205_100GB-0.45	0
strain_sample_29-kraken2_refseqV205_100GB-0.70	0
strain_sample_29-kraken2_refseqV205_100GB-0.50	0
strain_sample_29-kraken2_refseqV205_100GB-0.80	0
strain_sample_29-kraken2_refseqV205_100GB-0.35	0
strain_sample_29-kraken2_refseqV205_100GB-0.75	0
strain_sample_29-kraken2_refseqV205_100GB-0.40	0
strain_sample_29-kraken2_refseqV205_100GB-0.85	0
strain_sample_29-kraken2_refseqV205_100GB-1.00	0
plant_sample_20-kraken2_refseqV205_100GB-0.40	0
plant_sample_20-kraken2_refseqV205_100GB-0.15	0.034350704621777486
plant_sample_20-kraken2_refseqV205_100GB-0.35	2.52675563493579e-06
plant_sample_20-kraken2_refseqV205_100GB-0.10	0.16475370826946112
strain_sample_29-kraken2_refseqV205_100GB-0.90	0
strain_sample_29-kraken2_refseqV205_100GB-0.95	0
plant_sample_20-kraken2_refseqV205_100GB-0.30	5.636909230330578e-05
plant_sample_20-kraken2_refseqV205_100GB-0.20	0.004752768032528415
plant_sample_20-kraken2_refseqV205_100GB-0.25	0.0007241190363654072
