Sample name	Recall taxa
mouse_sample_56-kraken2_refseqV205_500GB-0.20	0.7948717948717948
mouse_sample_56-kraken2_refseqV205_500GB-0.25	0.7948717948717948
mouse_sample_56-kraken2_refseqV205_500GB-0.15	0.7948717948717948
mouse_sample_56-kraken2_refseqV205_500GB-0.10	0.7948717948717948
mouse_sample_56-kraken2_refseqV205_500GB-0.05	0.7948717948717948
mouse_sample_56-kraken2_refseqV205_500GB-0.00	0.7948717948717948
mouse_sample_56-kraken2_refseqV205_500GB-0.50	0.7948717948717948
mouse_sample_56-kraken2_refseqV205_500GB-0.35	0.7948717948717948
mouse_sample_56-kraken2_refseqV205_500GB-0.30	0.7948717948717948
mouse_sample_56-kraken2_refseqV205_500GB-0.40	0.7948717948717948
mouse_sample_56-kraken2_refseqV205_500GB-0.55	0.7948717948717948
mouse_sample_56-kraken2_refseqV205_500GB-0.45	0.7948717948717948
mouse_sample_56-kraken2_refseqV205_500GB-0.60	0.717948717948718
mouse_sample_56-kraken2_refseqV205_500GB-0.85	0
mouse_sample_56-kraken2_refseqV205_500GB-0.80	0.02564102564102564
mouse_sample_56-kraken2_refseqV205_500GB-0.75	0.10256410256410256
mouse_sample_56-kraken2_refseqV205_500GB-0.70	0.23076923076923078
mouse_sample_56-kraken2_refseqV205_500GB-0.65	0.6153846153846154
strain_sample_71-kraken2_refseqV205_500GB-0.10	0.8235294117647058
mouse_sample_56-kraken2_refseqV205_500GB-1.00	0
mouse_sample_56-kraken2_refseqV205_500GB-0.95	0
mouse_sample_56-kraken2_refseqV205_500GB-0.90	0
strain_sample_71-kraken2_refseqV205_500GB-0.05	0.8235294117647058
strain_sample_71-kraken2_refseqV205_500GB-0.00	0.8235294117647058
strain_sample_71-kraken2_refseqV205_500GB-0.40	0.8235294117647058
strain_sample_71-kraken2_refseqV205_500GB-0.20	0.8235294117647058
strain_sample_71-kraken2_refseqV205_500GB-0.15	0.8235294117647058
strain_sample_71-kraken2_refseqV205_500GB-0.25	0.8235294117647058
strain_sample_71-kraken2_refseqV205_500GB-0.30	0.8235294117647058
strain_sample_71-kraken2_refseqV205_500GB-0.35	0.8235294117647058
strain_sample_71-kraken2_refseqV205_500GB-0.55	0.7647058823529411
strain_sample_71-kraken2_refseqV205_500GB-0.45	0.8235294117647058
strain_sample_71-kraken2_refseqV205_500GB-0.50	0.7647058823529411
strain_sample_71-kraken2_refseqV205_500GB-0.60	0.6470588235294118
strain_sample_71-kraken2_refseqV205_500GB-0.65	0.5882352941176471
strain_sample_71-kraken2_refseqV205_500GB-0.70	0.23529411764705882
strain_sample_71-kraken2_refseqV205_500GB-0.95	0
strain_sample_71-kraken2_refseqV205_500GB-0.75	0.17647058823529413
strain_sample_71-kraken2_refseqV205_500GB-0.80	0
strain_sample_71-kraken2_refseqV205_500GB-0.85	0
strain_sample_71-kraken2_refseqV205_500GB-0.90	0
strain_sample_71-kraken2_refseqV205_500GB-1.00	0
strain_sample_47-kraken2_refseqV205_500GB-0.20	0.8235294117647058
strain_sample_47-kraken2_refseqV205_500GB-0.15	0.8235294117647058
strain_sample_47-kraken2_refseqV205_500GB-0.10	0.8235294117647058
strain_sample_47-kraken2_refseqV205_500GB-0.25	0.8235294117647058
strain_sample_47-kraken2_refseqV205_500GB-0.05	0.8235294117647058
strain_sample_47-kraken2_refseqV205_500GB-0.00	0.8235294117647058
strain_sample_47-kraken2_refseqV205_500GB-0.50	0.8235294117647058
strain_sample_47-kraken2_refseqV205_500GB-0.30	0.8235294117647058
strain_sample_47-kraken2_refseqV205_500GB-0.35	0.8235294117647058
strain_sample_47-kraken2_refseqV205_500GB-0.40	0.8235294117647058
strain_sample_47-kraken2_refseqV205_500GB-0.45	0.8235294117647058
strain_sample_47-kraken2_refseqV205_500GB-0.55	0.8235294117647058
strain_sample_47-kraken2_refseqV205_500GB-0.65	0.5294117647058824
strain_sample_47-kraken2_refseqV205_500GB-0.60	0.7647058823529411
strain_sample_47-kraken2_refseqV205_500GB-0.80	0.11764705882352941
strain_sample_47-kraken2_refseqV205_500GB-0.85	0
strain_sample_47-kraken2_refseqV205_500GB-0.70	0.29411764705882354
strain_sample_47-kraken2_refseqV205_500GB-0.75	0.11764705882352941
strain_sample_47-kraken2_refseqV205_500GB-0.95	0
strain_sample_47-kraken2_refseqV205_500GB-0.90	0
strain_sample_47-kraken2_refseqV205_500GB-1.00	0
mouse_sample_60-kraken2_refseqV205_500GB-0.10	0.7
mouse_sample_60-kraken2_refseqV205_500GB-0.05	0.725
mouse_sample_60-kraken2_refseqV205_500GB-0.00	0.75
mouse_sample_60-kraken2_refseqV205_500GB-0.20	0.7
mouse_sample_60-kraken2_refseqV205_500GB-0.35	0.7
mouse_sample_60-kraken2_refseqV205_500GB-0.25	0.7
mouse_sample_60-kraken2_refseqV205_500GB-0.30	0.7
mouse_sample_60-kraken2_refseqV205_500GB-0.15	0.7
mouse_sample_60-kraken2_refseqV205_500GB-0.40	0.7
mouse_sample_60-kraken2_refseqV205_500GB-0.55	0.7
mouse_sample_60-kraken2_refseqV205_500GB-0.50	0.7
mouse_sample_60-kraken2_refseqV205_500GB-0.70	0.4
mouse_sample_60-kraken2_refseqV205_500GB-0.65	0.625
mouse_sample_60-kraken2_refseqV205_500GB-0.45	0.7
mouse_sample_60-kraken2_refseqV205_500GB-0.60	0.675
mouse_sample_60-kraken2_refseqV205_500GB-0.95	0
mouse_sample_60-kraken2_refseqV205_500GB-0.80	0.05
mouse_sample_60-kraken2_refseqV205_500GB-0.90	0
mouse_sample_60-kraken2_refseqV205_500GB-1.00	0
mouse_sample_60-kraken2_refseqV205_500GB-0.75	0.225
mouse_sample_60-kraken2_refseqV205_500GB-0.85	0.0
mouse_sample_16-kraken2_refseqV205_500GB-0.20	0.7083333333333334
mouse_sample_16-kraken2_refseqV205_500GB-0.25	0.7083333333333334
