Sample name	L1 distance
mouse_sample_13-kraken2_refseqV208_nt-0.15	47706322.0
mouse_sample_13-kraken2_refseqV208_nt-0.10	48428155.0
mouse_sample_13-kraken2_refseqV208_nt-0.20	46981742.0
mouse_sample_13-kraken2_refseqV208_nt-0.25	46305550.0
mouse_sample_13-kraken2_refseqV208_nt-0.05	49726239.0
mouse_sample_13-kraken2_refseqV208_nt-0.00	54301215.0
mouse_sample_13-kraken2_refseqV208_nt-0.55	40036106.0
mouse_sample_13-kraken2_refseqV208_nt-0.35	44390893.0
mouse_sample_13-kraken2_refseqV208_nt-0.45	42179333.0
mouse_sample_13-kraken2_refseqV208_nt-0.50	41208027.0
mouse_sample_13-kraken2_refseqV208_nt-0.30	45395369.0
mouse_sample_13-kraken2_refseqV208_nt-0.40	43310095.0
mouse_sample_13-kraken2_refseqV208_nt-0.75	35930805.0
mouse_sample_13-kraken2_refseqV208_nt-0.80	35051732.0
mouse_sample_13-kraken2_refseqV208_nt-0.70	36743486.0
mouse_sample_13-kraken2_refseqV208_nt-0.85	34410786.0
mouse_sample_13-kraken2_refseqV208_nt-0.60	38881026.0
mouse_sample_13-kraken2_refseqV208_nt-0.65	37775201.0
mouse_sample_13-kraken2_refseqV208_nt-0.95	33665621.0
mouse_sample_13-kraken2_refseqV208_nt-1.00	33454437.0
mouse_sample_13-kraken2_refseqV208_nt-0.90	33985751.0
mouse_sample_61-kraken2_refseqV208_nt-0.10	47786324.0
mouse_sample_61-kraken2_refseqV208_nt-0.05	49342376.0
mouse_sample_61-kraken2_refseqV208_nt-0.00	54309494.0
mouse_sample_61-kraken2_refseqV208_nt-0.35	43481948.0
mouse_sample_61-kraken2_refseqV208_nt-0.40	42434137.0
mouse_sample_61-kraken2_refseqV208_nt-0.30	44479940.0
mouse_sample_61-kraken2_refseqV208_nt-0.25	45410940.0
mouse_sample_61-kraken2_refseqV208_nt-0.20	46127458.0
mouse_sample_61-kraken2_refseqV208_nt-0.15	46932583.0
mouse_sample_61-kraken2_refseqV208_nt-0.45	41355466.0
mouse_sample_61-kraken2_refseqV208_nt-0.70	36380076.0
mouse_sample_61-kraken2_refseqV208_nt-0.60	38302528.0
mouse_sample_61-kraken2_refseqV208_nt-0.50	40446139.0
mouse_sample_61-kraken2_refseqV208_nt-0.55	39358577.0
mouse_sample_61-kraken2_refseqV208_nt-0.65	37304309.0
mouse_sample_61-kraken2_refseqV208_nt-0.90	33958779.0
mouse_sample_61-kraken2_refseqV208_nt-1.00	33499385.0
mouse_sample_61-kraken2_refseqV208_nt-0.80	34887059.0
mouse_sample_61-kraken2_refseqV208_nt-0.95	33681324.0
mouse_sample_61-kraken2_refseqV208_nt-0.85	34328171.0
mouse_sample_61-kraken2_refseqV208_nt-0.75	35659762.0
strain_sample_86-kraken2_refseqV208_nt-0.20	3350280.0
strain_sample_86-kraken2_refseqV208_nt-0.25	3542282.0
strain_sample_86-kraken2_refseqV208_nt-0.15	3140092.0
strain_sample_86-kraken2_refseqV208_nt-0.10	3022229.0
strain_sample_86-kraken2_refseqV208_nt-0.05	3022147.0
strain_sample_86-kraken2_refseqV208_nt-0.00	3704759.0
strain_sample_86-kraken2_refseqV208_nt-0.35	4436018.0
strain_sample_86-kraken2_refseqV208_nt-0.50	6682836.0
strain_sample_86-kraken2_refseqV208_nt-0.40	5141468.0
strain_sample_86-kraken2_refseqV208_nt-0.30	3820581.0
strain_sample_86-kraken2_refseqV208_nt-0.55	7559100.0
strain_sample_86-kraken2_refseqV208_nt-0.45	5976233.0
strain_sample_86-kraken2_refseqV208_nt-0.75	10773576.0
strain_sample_86-kraken2_refseqV208_nt-0.65	9246222.0
strain_sample_86-kraken2_refseqV208_nt-0.70	10098797.0
strain_sample_86-kraken2_refseqV208_nt-0.60	8395739.0
strain_sample_86-kraken2_refseqV208_nt-0.80	11520171.0
strain_sample_86-kraken2_refseqV208_nt-0.85	12117682.0
strain_sample_86-kraken2_refseqV208_nt-0.95	12830766.0
strain_sample_86-kraken2_refseqV208_nt-0.90	12521788.0
strain_sample_86-kraken2_refseqV208_nt-1.00	13039269.0
plant_sample_5-kraken2_refseqV208_nt-0.10	37269967.0
plant_sample_5-kraken2_refseqV208_nt-0.05	39916247.0
plant_sample_5-kraken2_refseqV208_nt-0.00	44404181.0
plant_sample_5-kraken2_refseqV208_nt-0.40	31783430.0
plant_sample_5-kraken2_refseqV208_nt-0.35	32204002.0
plant_sample_5-kraken2_refseqV208_nt-0.30	33039968.0
plant_sample_5-kraken2_refseqV208_nt-0.20	34736029.0
plant_sample_5-kraken2_refseqV208_nt-0.25	33956712.0
plant_sample_5-kraken2_refseqV208_nt-0.15	35665909.0
plant_sample_5-kraken2_refseqV208_nt-0.55	31468532.0
plant_sample_5-kraken2_refseqV208_nt-0.50	31502295.0
plant_sample_5-kraken2_refseqV208_nt-0.45	31570948.0
plant_sample_5-kraken2_refseqV208_nt-0.60	31530933.0
plant_sample_5-kraken2_refseqV208_nt-0.65	31662746.0
plant_sample_5-kraken2_refseqV208_nt-0.70	31925859.0
plant_sample_5-kraken2_refseqV208_nt-0.90	32904277.0
plant_sample_5-kraken2_refseqV208_nt-0.95	33044682.0
plant_sample_5-kraken2_refseqV208_nt-1.00	33144586.0
plant_sample_5-kraken2_refseqV208_nt-0.80	32482707.0
plant_sample_5-kraken2_refseqV208_nt-0.75	32178658.0
plant_sample_5-kraken2_refseqV208_nt-0.85	32725726.0
plant_sample_13-kraken2_refseqV208_nt-0.15	33677866.0
plant_sample_13-kraken2_refseqV208_nt-0.10	35408842.0
plant_sample_13-kraken2_refseqV208_nt-0.20	32493025.0
plant_sample_13-kraken2_refseqV208_nt-0.25	31626411.0
plant_sample_13-kraken2_refseqV208_nt-0.00	41742677.0
plant_sample_13-kraken2_refseqV208_nt-0.05	37833395.0
plant_sample_13-kraken2_refseqV208_nt-0.45	30479113.0
plant_sample_13-kraken2_refseqV208_nt-0.40	30331456.0
plant_sample_13-kraken2_refseqV208_nt-0.50	30698036.0
