Sample name	McIntosh's evenness
plant_sample_16-kraken2_standard_0521-0.25	0.46441511742444086
plant_sample_16-kraken2_standard_0521-0.10	0.45844501361824397
plant_sample_16-kraken2_standard_0521-0.15	0.46233869217981516
plant_sample_16-kraken2_standard_0521-0.20	0.46463157992641013
plant_sample_16-kraken2_standard_0521-0.05	0.4505499825858515
plant_sample_16-kraken2_standard_0521-0.00	0.43107246106456626
plant_sample_16-kraken2_standard_0521-0.30	0.4634957332363928
plant_sample_16-kraken2_standard_0521-0.40	0.460662440173369
plant_sample_16-kraken2_standard_0521-0.45	0.4583709160031034
plant_sample_16-kraken2_standard_0521-0.35	0.462584532129303
plant_sample_16-kraken2_standard_0521-0.50	0.4562191522560455
plant_sample_16-kraken2_standard_0521-0.55	0.45365608234442256
plant_sample_16-kraken2_standard_0521-0.60	0.45093131198860903
plant_sample_16-kraken2_standard_0521-0.70	0.44486463919078656
plant_sample_16-kraken2_standard_0521-0.65	0.4478759396467767
plant_sample_16-kraken2_standard_0521-0.85	0.4388811283822109
plant_sample_16-kraken2_standard_0521-0.80	0.43914293261904963
plant_sample_16-kraken2_standard_0521-0.75	0.44243037734200463
plant_sample_16-kraken2_standard_0521-1.00	0.42230561692492
plant_sample_16-kraken2_standard_0521-0.90	0.4373330018859709
plant_sample_16-kraken2_standard_0521-0.95	0.43370614366299726
mouse_sample_19-kraken2_standard_0521-0.10	0.40951667609425374
mouse_sample_19-kraken2_standard_0521-0.05	0.3964303030270162
mouse_sample_19-kraken2_standard_0521-0.00	0.359297846718307
mouse_sample_19-kraken2_standard_0521-0.25	0.42104672630809575
mouse_sample_19-kraken2_standard_0521-0.15	0.4156996283925749
mouse_sample_19-kraken2_standard_0521-0.35	0.42323516525399146
mouse_sample_19-kraken2_standard_0521-0.20	0.419306920033266
mouse_sample_19-kraken2_standard_0521-0.40	0.4236751008245759
mouse_sample_19-kraken2_standard_0521-0.30	0.42239112173153043
mouse_sample_19-kraken2_standard_0521-0.55	0.4236746906760172
mouse_sample_19-kraken2_standard_0521-0.65	0.4228519767711425
mouse_sample_19-kraken2_standard_0521-0.70	0.4219974867982221
mouse_sample_19-kraken2_standard_0521-0.50	0.4238783796113845
mouse_sample_19-kraken2_standard_0521-0.60	0.423363485573059
mouse_sample_19-kraken2_standard_0521-0.45	0.42388611193537873
mouse_sample_19-kraken2_standard_0521-0.90	0.4181928466638408
mouse_sample_19-kraken2_standard_0521-1.00	0.4032745890882947
