Sample name	Recall taxa
strain_sample_29-kraken2_minikraken-0.25	0.7058823529411765
strain_sample_29-kraken2_minikraken-0.10	0.7058823529411765
strain_sample_29-kraken2_minikraken-0.20	0.7058823529411765
strain_sample_29-kraken2_minikraken-0.15	0.7058823529411765
strain_sample_29-kraken2_minikraken-0.05	0.7058823529411765
strain_sample_29-kraken2_minikraken-0.00	0.7058823529411765
strain_sample_29-kraken2_minikraken-0.45	0.4117647058823529
strain_sample_29-kraken2_minikraken-0.40	0.6470588235294118
strain_sample_29-kraken2_minikraken-0.30	0.7058823529411765
strain_sample_29-kraken2_minikraken-0.35	0.6470588235294118
strain_sample_29-kraken2_minikraken-0.55	0.23529411764705882
strain_sample_29-kraken2_minikraken-0.50	0.29411764705882354
strain_sample_29-kraken2_minikraken-0.75	0
strain_sample_29-kraken2_minikraken-0.65	0
strain_sample_29-kraken2_minikraken-0.70	0
strain_sample_29-kraken2_minikraken-0.60	0.058823529411764705
strain_sample_29-kraken2_minikraken-0.80	0
strain_sample_29-kraken2_minikraken-0.85	0
strain_sample_29-kraken2_minikraken-0.90	0
strain_sample_29-kraken2_minikraken-1.00	0
strain_sample_29-kraken2_minikraken-0.95	0
mouse_sample_27-kraken2_minikraken-0.10	0.391304347826087
mouse_sample_27-kraken2_minikraken-0.05	0.391304347826087
mouse_sample_27-kraken2_minikraken-0.00	0.391304347826087
mouse_sample_27-kraken2_minikraken-0.40	0.34782608695652173
mouse_sample_27-kraken2_minikraken-0.15	0.391304347826087
mouse_sample_27-kraken2_minikraken-0.35	0.3695652173913043
mouse_sample_27-kraken2_minikraken-0.30	0.3695652173913043
mouse_sample_27-kraken2_minikraken-0.25	0.3695652173913043
mouse_sample_27-kraken2_minikraken-0.20	0.391304347826087
mouse_sample_27-kraken2_minikraken-0.70	0.0
mouse_sample_27-kraken2_minikraken-0.45	0.32608695652173914
mouse_sample_27-kraken2_minikraken-0.55	0.15217391304347827
mouse_sample_27-kraken2_minikraken-0.50	0.2391304347826087
mouse_sample_27-kraken2_minikraken-0.65	0.021739130434782608
mouse_sample_27-kraken2_minikraken-0.60	0.021739130434782608
mouse_sample_27-kraken2_minikraken-0.85	0
mouse_sample_27-kraken2_minikraken-1.00	0
mouse_sample_27-kraken2_minikraken-0.95	0
mouse_sample_27-kraken2_minikraken-0.75	0.0
mouse_sample_27-kraken2_minikraken-0.90	0
