Sample name	Recall reads
strain_sample_40-kraken2_minikraken-0.05	0.7551098527259734
strain_sample_40-kraken2_minikraken-0.55	2.2534354750534926e-06
strain_sample_40-kraken2_minikraken-0.10	0.521337555169734
strain_sample_40-kraken2_minikraken-0.30	0.020208133309637208
strain_sample_40-kraken2_minikraken-0.20	0.13788471213788983
strain_sample_40-kraken2_minikraken-0.00	0.8369536526912104
strain_sample_40-kraken2_minikraken-0.45	0.00020348522339733041
strain_sample_40-kraken2_minikraken-0.35	0.005378725135405182
strain_sample_40-kraken2_minikraken-0.50	3.9810693392611706e-05
strain_sample_40-kraken2_minikraken-0.40	0.0011794481276429982
strain_sample_40-kraken2_minikraken-0.25	0.06259240024379167
strain_sample_40-kraken2_minikraken-0.15	0.2957890201506707
strain_sample_40-kraken2_minikraken-0.60	0
strain_sample_40-kraken2_minikraken-0.75	0
strain_sample_40-kraken2_minikraken-0.80	0
strain_sample_40-kraken2_minikraken-0.70	0
strain_sample_40-kraken2_minikraken-1.00	0
strain_sample_40-kraken2_minikraken-0.90	0
strain_sample_40-kraken2_minikraken-0.95	0
strain_sample_40-kraken2_minikraken-0.65	0
strain_sample_40-kraken2_minikraken-0.85	0
strain_sample_39-kraken2_minikraken-0.10	0.5428495245722111
strain_sample_39-kraken2_minikraken-0.05	0.7855378176344916
strain_sample_39-kraken2_minikraken-0.00	0.9084468958087022
strain_sample_39-kraken2_minikraken-0.35	0.005532027909719974
strain_sample_39-kraken2_minikraken-0.25	0.06541006191638687
strain_sample_39-kraken2_minikraken-0.20	0.1442263728276132
strain_sample_39-kraken2_minikraken-0.15	0.30844473142561
strain_sample_39-kraken2_minikraken-0.45	0.00019727450059114714
strain_sample_39-kraken2_minikraken-0.40	0.0011601243678573479
strain_sample_39-kraken2_minikraken-0.30	0.020987827449367714
strain_sample_39-kraken2_minikraken-0.65	0
strain_sample_39-kraken2_minikraken-0.60	0
strain_sample_39-kraken2_minikraken-0.70	0
strain_sample_39-kraken2_minikraken-0.50	4.125855269506277e-05
strain_sample_39-kraken2_minikraken-0.55	4.809740204888921e-06
strain_sample_39-kraken2_minikraken-0.85	0
strain_sample_39-kraken2_minikraken-0.95	0
strain_sample_39-kraken2_minikraken-0.90	0
strain_sample_39-kraken2_minikraken-0.80	0
strain_sample_39-kraken2_minikraken-1.00	0
strain_sample_32-kraken2_minikraken-0.25	0.06688146863919743
strain_sample_32-kraken2_minikraken-0.20	0.14673585576556045
strain_sample_32-kraken2_minikraken-0.15	0.3137516376040304
strain_sample_32-kraken2_minikraken-0.10	0.5486817372055073
strain_sample_39-kraken2_minikraken-0.75	0
strain_sample_32-kraken2_minikraken-0.05	0.7924515561388162
strain_sample_32-kraken2_minikraken-0.00	0.9086548565390519
strain_sample_32-kraken2_minikraken-0.80	0
strain_sample_32-kraken2_minikraken-0.35	0.005755367908654406
strain_sample_32-kraken2_minikraken-0.45	0.000213314777952085
strain_sample_32-kraken2_minikraken-0.70	0
strain_sample_32-kraken2_minikraken-0.85	0
strain_sample_32-kraken2_minikraken-0.40	0.0012185982244699392
strain_sample_32-kraken2_minikraken-0.60	0
strain_sample_32-kraken2_minikraken-0.65	0
strain_sample_32-kraken2_minikraken-0.75	0
strain_sample_32-kraken2_minikraken-0.55	4.656871913038475e-06
strain_sample_32-kraken2_minikraken-0.30	0.021695089358612037
strain_sample_32-kraken2_minikraken-0.50	4.123584968158263e-05
strain_sample_32-kraken2_minikraken-0.95	0
strain_sample_32-kraken2_minikraken-1.00	0
strain_sample_32-kraken2_minikraken-0.90	0
mouse_sample_14-kraken2_minikraken-0.15	0.0
mouse_sample_14-kraken2_minikraken-0.10	0.0
mouse_sample_14-kraken2_minikraken-0.20	0.0
mouse_sample_14-kraken2_minikraken-0.05	0.0
mouse_sample_14-kraken2_minikraken-0.00	0.0
mouse_sample_14-kraken2_minikraken-0.25	0.0
mouse_sample_14-kraken2_minikraken-0.40	0.0
mouse_sample_14-kraken2_minikraken-0.30	0.0
mouse_sample_14-kraken2_minikraken-0.35	0.0
mouse_sample_14-kraken2_minikraken-0.60	0
mouse_sample_14-kraken2_minikraken-0.45	0.0
mouse_sample_14-kraken2_minikraken-0.65	0
mouse_sample_14-kraken2_minikraken-0.55	0.0
mouse_sample_14-kraken2_minikraken-0.80	0
mouse_sample_14-kraken2_minikraken-0.70	0
mouse_sample_14-kraken2_minikraken-0.75	0
mouse_sample_14-kraken2_minikraken-0.85	0
mouse_sample_14-kraken2_minikraken-0.90	0
mouse_sample_14-kraken2_minikraken-0.95	0
mouse_sample_14-kraken2_minikraken-1.00	0
mouse_sample_14-kraken2_minikraken-0.50	0.0
plant_sample_20-kraken2_minikraken-0.00	0.24283003606346618
plant_sample_20-kraken2_minikraken-0.15	0.0716880583873804
plant_sample_20-kraken2_minikraken-0.30	0.0046771809914339865
plant_sample_20-kraken2_minikraken-0.25	0.015195055253297044
plant_sample_20-kraken2_minikraken-0.35	0.0011873660855422168
plant_sample_20-kraken2_minikraken-0.10	0.12929737755522247
plant_sample_20-kraken2_minikraken-0.20	0.035216791395303294
plant_sample_20-kraken2_minikraken-0.50	7.550196019332112e-06
plant_sample_20-kraken2_minikraken-0.55	1.0828966402229322e-06
plant_sample_20-kraken2_minikraken-0.40	0.0002447346406903827
plant_sample_20-kraken2_minikraken-0.05	0.1987639637265722
