Sample name	F1 score taxa
strain_sample_29-kraken2_minikraken-0.25	0.6857142857142857
strain_sample_29-kraken2_minikraken-0.10	0.2696629213483146
strain_sample_29-kraken2_minikraken-0.20	0.6486486486486486
strain_sample_29-kraken2_minikraken-0.15	0.5217391304347826
strain_sample_29-kraken2_minikraken-0.05	0.100418410041841
strain_sample_29-kraken2_minikraken-0.00	0.024539877300613498
strain_sample_29-kraken2_minikraken-0.45	0.56
strain_sample_29-kraken2_minikraken-0.40	0.7096774193548386
strain_sample_29-kraken2_minikraken-0.30	0.7058823529411765
strain_sample_29-kraken2_minikraken-0.35	0.7096774193548386
strain_sample_29-kraken2_minikraken-0.55	0.38095238095238093
strain_sample_29-kraken2_minikraken-0.50	0.45454545454545453
strain_sample_29-kraken2_minikraken-0.75	0
strain_sample_29-kraken2_minikraken-0.65	0
strain_sample_29-kraken2_minikraken-0.70	0
strain_sample_29-kraken2_minikraken-0.60	0.1111111111111111
strain_sample_29-kraken2_minikraken-0.80	0
strain_sample_29-kraken2_minikraken-0.85	0
strain_sample_29-kraken2_minikraken-0.90	0
strain_sample_29-kraken2_minikraken-1.00	0
strain_sample_29-kraken2_minikraken-0.95	0
mouse_sample_27-kraken2_minikraken-0.10	0.18652849740932645
mouse_sample_27-kraken2_minikraken-0.05	0.0626086956521739
mouse_sample_27-kraken2_minikraken-0.00	0.0272108843537415
mouse_sample_27-kraken2_minikraken-0.40	0.4155844155844156
mouse_sample_27-kraken2_minikraken-0.15	0.2647058823529412
mouse_sample_27-kraken2_minikraken-0.35	0.38636363636363635
mouse_sample_27-kraken2_minikraken-0.30	0.3541666666666667
mouse_sample_27-kraken2_minikraken-0.20	0.3050847457627119
mouse_sample_27-kraken2_minikraken-0.25	0.3090909090909091
mouse_sample_27-kraken2_minikraken-0.70	0
mouse_sample_27-kraken2_minikraken-0.45	0.4411764705882353
mouse_sample_27-kraken2_minikraken-0.55	0.25
mouse_sample_27-kraken2_minikraken-0.50	0.34920634920634924
mouse_sample_27-kraken2_minikraken-0.65	0.041666666666666664
mouse_sample_27-kraken2_minikraken-0.60	0.04081632653061224
mouse_sample_27-kraken2_minikraken-0.85	0
mouse_sample_27-kraken2_minikraken-1.00	0
mouse_sample_27-kraken2_minikraken-0.95	0
mouse_sample_27-kraken2_minikraken-0.75	0
mouse_sample_27-kraken2_minikraken-0.90	0
mouse_sample_27-kraken2_minikraken-0.80	0
mouse_sample_2-kraken2_minikraken-0.20	0.46341463414634143
mouse_sample_2-kraken2_minikraken-0.25	0.5205479452054794
mouse_sample_2-kraken2_minikraken-0.15	0.40404040404040403
mouse_sample_2-kraken2_minikraken-0.10	0.27210884353741494
mouse_sample_2-kraken2_minikraken-0.05	0.08213552361396304
mouse_sample_2-kraken2_minikraken-0.00	0.031055900621118012
mouse_sample_2-kraken2_minikraken-0.50	0.4
mouse_sample_2-kraken2_minikraken-0.55	0.2424242424242424
mouse_sample_2-kraken2_minikraken-0.30	0.5671641791044776
mouse_sample_2-kraken2_minikraken-0.40	0.5384615384615384
mouse_sample_2-kraken2_minikraken-0.45	0.4888888888888889
mouse_sample_2-kraken2_minikraken-0.35	0.5614035087719299
mouse_sample_2-kraken2_minikraken-0.80	0
mouse_sample_2-kraken2_minikraken-0.85	0
mouse_sample_2-kraken2_minikraken-0.70	0
mouse_sample_2-kraken2_minikraken-0.65	0
mouse_sample_2-kraken2_minikraken-0.60	0.06666666666666667
mouse_sample_2-kraken2_minikraken-0.75	0
mouse_sample_2-kraken2_minikraken-0.90	0
mouse_sample_2-kraken2_minikraken-0.95	0
mouse_sample_2-kraken2_minikraken-1.00	0
mouse_sample_55-kraken2_minikraken-0.10	0.22516556291390727
mouse_sample_55-kraken2_minikraken-0.05	0.08923884514435695
mouse_sample_55-kraken2_minikraken-0.00	0.025954198473282442
mouse_sample_55-kraken2_minikraken-0.35	0.3783783783783784
mouse_sample_55-kraken2_minikraken-0.25	0.35051546391752575
mouse_sample_55-kraken2_minikraken-0.30	0.3855421686746988
mouse_sample_55-kraken2_minikraken-0.40	0.4057971014492754
mouse_sample_55-kraken2_minikraken-0.20	0.32380952380952377
mouse_sample_55-kraken2_minikraken-0.15	0.2833333333333333
mouse_sample_55-kraken2_minikraken-0.60	0
mouse_sample_55-kraken2_minikraken-0.65	0
mouse_sample_55-kraken2_minikraken-0.55	0
mouse_sample_55-kraken2_minikraken-0.70	0
mouse_sample_55-kraken2_minikraken-0.45	0.31746031746031744
mouse_sample_55-kraken2_minikraken-0.50	0.21052631578947364
mouse_sample_55-kraken2_minikraken-0.80	0
mouse_sample_55-kraken2_minikraken-0.95	0
mouse_sample_55-kraken2_minikraken-0.75	0
