Sample name	Shannon diversity
strain_sample_0-kraken2_refseqV205_100GB-0.15	1.8549484792026718
strain_sample_0-kraken2_refseqV205_100GB-0.55	nan
strain_sample_0-kraken2_refseqV205_100GB-0.30	-0.0
strain_sample_0-kraken2_refseqV205_100GB-0.50	nan
strain_sample_0-kraken2_refseqV205_100GB-0.40	nan
strain_sample_0-kraken2_refseqV205_100GB-0.35	nan
strain_sample_0-kraken2_refseqV205_100GB-0.05	2.5355827413505483
strain_sample_0-kraken2_refseqV205_100GB-0.10	2.125810577640341
strain_sample_0-kraken2_refseqV205_100GB-0.25	1.2251209295886225
strain_sample_0-kraken2_refseqV205_100GB-0.20	1.3246692700970208
strain_sample_0-kraken2_refseqV205_100GB-0.45	nan
strain_sample_0-kraken2_refseqV205_100GB-0.00	2.7800840035363192
strain_sample_0-kraken2_refseqV205_100GB-0.60	nan
strain_sample_0-kraken2_refseqV205_100GB-0.75	nan
strain_sample_0-kraken2_refseqV205_100GB-0.70	nan
strain_sample_0-kraken2_refseqV205_100GB-0.95	nan
strain_sample_0-kraken2_refseqV205_100GB-0.90	nan
strain_sample_0-kraken2_refseqV205_100GB-0.80	nan
strain_sample_0-kraken2_refseqV205_100GB-0.65	nan
strain_sample_0-kraken2_refseqV205_100GB-0.85	nan
plant_sample_9-kraken2_refseqV205_100GB-0.05	3.1926876297932787
strain_sample_0-kraken2_refseqV205_100GB-1.00	nan
plant_sample_9-kraken2_refseqV205_100GB-0.00	4.044701352548378
plant_sample_9-kraken2_refseqV205_100GB-0.10	2.806743982732077
plant_sample_9-kraken2_refseqV205_100GB-0.50	nan
plant_sample_9-kraken2_refseqV205_100GB-0.70	nan
plant_sample_9-kraken2_refseqV205_100GB-0.65	nan
plant_sample_9-kraken2_refseqV205_100GB-0.60	nan
plant_sample_9-kraken2_refseqV205_100GB-0.35	0.2863969571159562
plant_sample_9-kraken2_refseqV205_100GB-0.30	1.787362342320607
plant_sample_9-kraken2_refseqV205_100GB-0.45	nan
plant_sample_9-kraken2_refseqV205_100GB-0.20	2.3085711593527902
plant_sample_9-kraken2_refseqV205_100GB-0.55	nan
plant_sample_9-kraken2_refseqV205_100GB-0.15	2.4992163089368664
plant_sample_9-kraken2_refseqV205_100GB-0.25	2.151481163141842
plant_sample_9-kraken2_refseqV205_100GB-0.40	nan
plant_sample_9-kraken2_refseqV205_100GB-0.75	nan
plant_sample_9-kraken2_refseqV205_100GB-0.80	nan
plant_sample_9-kraken2_refseqV205_100GB-0.95	nan
strain_sample_29-kraken2_refseqV205_100GB-0.25	0.9800368957872827
strain_sample_29-kraken2_refseqV205_100GB-0.10	2.028683169954105
plant_sample_9-kraken2_refseqV205_100GB-0.90	nan
plant_sample_9-kraken2_refseqV205_100GB-1.00	nan
plant_sample_9-kraken2_refseqV205_100GB-0.85	nan
strain_sample_29-kraken2_refseqV205_100GB-0.05	2.3514799081440474
strain_sample_29-kraken2_refseqV205_100GB-0.00	2.5102119268931444
strain_sample_29-kraken2_refseqV205_100GB-0.15	1.634748293117443
strain_sample_29-kraken2_refseqV205_100GB-0.20	1.3391783878409682
strain_sample_29-kraken2_refseqV205_100GB-0.60	nan
strain_sample_29-kraken2_refseqV205_100GB-0.80	nan
strain_sample_29-kraken2_refseqV205_100GB-0.75	nan
strain_sample_29-kraken2_refseqV205_100GB-0.65	nan
strain_sample_29-kraken2_refseqV205_100GB-0.50	nan
strain_sample_29-kraken2_refseqV205_100GB-0.70	nan
strain_sample_29-kraken2_refseqV205_100GB-0.45	nan
strain_sample_29-kraken2_refseqV205_100GB-0.30	-0.0
strain_sample_29-kraken2_refseqV205_100GB-0.40	nan
strain_sample_29-kraken2_refseqV205_100GB-0.55	nan
strain_sample_29-kraken2_refseqV205_100GB-0.85	nan
strain_sample_29-kraken2_refseqV205_100GB-0.35	nan
plant_sample_20-kraken2_refseqV205_100GB-0.35	0.8296071030882032
strain_sample_29-kraken2_refseqV205_100GB-1.00	nan
plant_sample_20-kraken2_refseqV205_100GB-0.15	2.8257416808119173
plant_sample_20-kraken2_refseqV205_100GB-0.10	3.097102641052402
plant_sample_20-kraken2_refseqV205_100GB-0.40	nan
strain_sample_29-kraken2_refseqV205_100GB-0.90	nan
plant_sample_20-kraken2_refseqV205_100GB-0.30	2.0310665026219135
plant_sample_20-kraken2_refseqV205_100GB-0.25	2.3750022641076445
plant_sample_20-kraken2_refseqV205_100GB-0.20	2.6064416996556026
strain_sample_29-kraken2_refseqV205_100GB-0.95	nan
plant_sample_20-kraken2_refseqV205_100GB-0.00	5.0688477586117955
plant_sample_20-kraken2_refseqV205_100GB-0.05	3.651909742479063
plant_sample_20-kraken2_refseqV205_100GB-0.60	nan
plant_sample_20-kraken2_refseqV205_100GB-0.75	nan
plant_sample_20-kraken2_refseqV205_100GB-0.70	nan
plant_sample_20-kraken2_refseqV205_100GB-0.50	nan
plant_sample_20-kraken2_refseqV205_100GB-0.55	nan
plant_sample_20-kraken2_refseqV205_100GB-0.45	nan
plant_sample_20-kraken2_refseqV205_100GB-0.65	nan
plant_sample_20-kraken2_refseqV205_100GB-0.85	nan
plant_sample_20-kraken2_refseqV205_100GB-0.95	nan
