Sample name	L1 distance
strain_sample_98-kraken2_refseqV205_100GB-0.10	11724682.0
strain_sample_98-kraken2_refseqV205_100GB-0.20	13263331.0
strain_sample_98-kraken2_refseqV205_100GB-0.25	13303689.0
strain_sample_98-kraken2_refseqV205_100GB-0.15	12973340.0
strain_sample_98-kraken2_refseqV205_100GB-0.05	8371142.0
strain_sample_98-kraken2_refseqV205_100GB-0.00	2928189.0
strain_sample_98-kraken2_refseqV205_100GB-0.35	13310763.0
strain_sample_98-kraken2_refseqV205_100GB-0.55	13310764.0
strain_sample_98-kraken2_refseqV205_100GB-0.30	13310194.0
strain_sample_98-kraken2_refseqV205_100GB-0.40	13310764.0
strain_sample_98-kraken2_refseqV205_100GB-0.50	13310764.0
strain_sample_98-kraken2_refseqV205_100GB-0.45	13310764.0
strain_sample_98-kraken2_refseqV205_100GB-0.60	13310764.0
strain_sample_98-kraken2_refseqV205_100GB-0.75	13310764.0
strain_sample_98-kraken2_refseqV205_100GB-0.65	13310764.0
strain_sample_98-kraken2_refseqV205_100GB-0.70	13310764.0
strain_sample_98-kraken2_refseqV205_100GB-0.85	13310764.0
strain_sample_98-kraken2_refseqV205_100GB-0.80	13310764.0
strain_sample_98-kraken2_refseqV205_100GB-1.00	13310764.0
strain_sample_98-kraken2_refseqV205_100GB-0.95	13310764.0
strain_sample_98-kraken2_refseqV205_100GB-0.90	13310764.0
mouse_sample_22-kraken2_refseqV205_100GB-0.10	31870531.0
mouse_sample_22-kraken2_refseqV205_100GB-0.05	28536739.0
mouse_sample_22-kraken2_refseqV205_100GB-0.00	19603728.0
mouse_sample_22-kraken2_refseqV205_100GB-0.40	33257885.0
mouse_sample_22-kraken2_refseqV205_100GB-0.20	33223485.0
mouse_sample_22-kraken2_refseqV205_100GB-0.30	33257336.0
mouse_sample_22-kraken2_refseqV205_100GB-0.25	33252501.0
mouse_sample_22-kraken2_refseqV205_100GB-0.15	32997584.0
mouse_sample_22-kraken2_refseqV205_100GB-0.35	33257845.0
mouse_sample_22-kraken2_refseqV205_100GB-0.50	33257886.0
mouse_sample_22-kraken2_refseqV205_100GB-0.55	33257886.0
mouse_sample_22-kraken2_refseqV205_100GB-0.60	33257886.0
mouse_sample_22-kraken2_refseqV205_100GB-0.45	33257886.0
mouse_sample_22-kraken2_refseqV205_100GB-0.65	33257886.0
mouse_sample_22-kraken2_refseqV205_100GB-0.70	33257886.0
mouse_sample_22-kraken2_refseqV205_100GB-0.90	33257886.0
mouse_sample_22-kraken2_refseqV205_100GB-0.95	33257886.0
mouse_sample_22-kraken2_refseqV205_100GB-0.85	33257886.0
mouse_sample_22-kraken2_refseqV205_100GB-0.80	33257886.0
mouse_sample_22-kraken2_refseqV205_100GB-0.75	33257886.0
mouse_sample_22-kraken2_refseqV205_100GB-1.00	33257886.0
plant_sample_14-kraken2_refseqV205_100GB-0.10	31031306.0
plant_sample_14-kraken2_refseqV205_100GB-0.25	33285736.0
plant_sample_14-kraken2_refseqV205_100GB-0.15	32899405.0
plant_sample_14-kraken2_refseqV205_100GB-0.20	33243159.0
plant_sample_14-kraken2_refseqV205_100GB-0.05	25071255.0
plant_sample_14-kraken2_refseqV205_100GB-0.00	18703838.0
plant_sample_14-kraken2_refseqV205_100GB-0.40	33292604.0
plant_sample_14-kraken2_refseqV205_100GB-0.45	33292604.0
plant_sample_14-kraken2_refseqV205_100GB-0.35	33292587.0
plant_sample_14-kraken2_refseqV205_100GB-0.30	33292127.0
plant_sample_14-kraken2_refseqV205_100GB-0.55	33292604.0
plant_sample_14-kraken2_refseqV205_100GB-0.50	33292604.0
plant_sample_14-kraken2_refseqV205_100GB-0.60	33292604.0
plant_sample_14-kraken2_refseqV205_100GB-0.75	33292604.0
plant_sample_14-kraken2_refseqV205_100GB-0.85	33292604.0
plant_sample_14-kraken2_refseqV205_100GB-0.70	33292604.0
plant_sample_14-kraken2_refseqV205_100GB-0.65	33292604.0
plant_sample_14-kraken2_refseqV205_100GB-0.80	33292604.0
plant_sample_14-kraken2_refseqV205_100GB-0.90	33292604.0
plant_sample_14-kraken2_refseqV205_100GB-0.95	33292604.0
strain_sample_82-kraken2_refseqV205_100GB-0.10	11661933.0
plant_sample_14-kraken2_refseqV205_100GB-1.00	33292604.0
strain_sample_82-kraken2_refseqV205_100GB-0.05	8244157.0
strain_sample_82-kraken2_refseqV205_100GB-0.00	3252516.0
strain_sample_82-kraken2_refseqV205_100GB-0.30	13304677.0
strain_sample_82-kraken2_refseqV205_100GB-0.20	13256419.0
strain_sample_82-kraken2_refseqV205_100GB-0.15	12963136.0
strain_sample_82-kraken2_refseqV205_100GB-0.25	13297713.0
strain_sample_82-kraken2_refseqV205_100GB-0.40	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-0.35	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-0.65	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-0.55	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-0.70	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-0.60	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-0.45	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-0.50	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-1.00	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-0.85	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-0.80	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-0.95	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-0.75	13305184.0
strain_sample_82-kraken2_refseqV205_100GB-0.90	13305184.0
mouse_sample_38-kraken2_refseqV205_100GB-0.10	35450738.0
mouse_sample_38-kraken2_refseqV205_100GB-0.15	33621454.0
