Sample name	McIntosh's evenness
strain_sample_29-kraken2_minikraken-0.25	0.6515128084048456
strain_sample_29-kraken2_minikraken-0.20	0.6481195358453202
strain_sample_29-kraken2_minikraken-0.10	0.6338344800203968
strain_sample_29-kraken2_minikraken-0.05	0.6280483960464277
strain_sample_29-kraken2_minikraken-0.15	0.6396281942689592
strain_sample_29-kraken2_minikraken-0.00	0.6177018008249573
strain_sample_29-kraken2_minikraken-0.30	0.6541216609349467
strain_sample_29-kraken2_minikraken-0.45	0.6966217951485079
strain_sample_29-kraken2_minikraken-0.40	0.6673976398190135
strain_sample_29-kraken2_minikraken-0.55	0.6446620922243604
strain_sample_29-kraken2_minikraken-0.35	0.6647153001793086
strain_sample_29-kraken2_minikraken-0.50	0.717915304620022
strain_sample_29-kraken2_minikraken-0.60	1.0
strain_sample_29-kraken2_minikraken-0.65	nan
strain_sample_29-kraken2_minikraken-0.75	nan
strain_sample_29-kraken2_minikraken-0.70	nan
strain_sample_29-kraken2_minikraken-0.85	nan
strain_sample_29-kraken2_minikraken-0.80	nan
strain_sample_29-kraken2_minikraken-0.90	nan
strain_sample_29-kraken2_minikraken-1.00	nan
strain_sample_29-kraken2_minikraken-0.95	nan
mouse_sample_27-kraken2_minikraken-0.10	0.5334090835434531
mouse_sample_27-kraken2_minikraken-0.05	0.5103830595352771
mouse_sample_27-kraken2_minikraken-0.00	0.4803308488179519
mouse_sample_27-kraken2_minikraken-0.40	0.5836467184046152
mouse_sample_27-kraken2_minikraken-0.35	0.5744341151902083
mouse_sample_27-kraken2_minikraken-0.30	0.5693434681365058
mouse_sample_27-kraken2_minikraken-0.20	0.5591079503356358
mouse_sample_27-kraken2_minikraken-0.25	0.5648071663186965
mouse_sample_27-kraken2_minikraken-0.15	0.548832232085105
mouse_sample_27-kraken2_minikraken-0.55	0.7580637397238855
mouse_sample_27-kraken2_minikraken-0.70	1.0
mouse_sample_27-kraken2_minikraken-0.45	0.5953681742475964
mouse_sample_27-kraken2_minikraken-0.60	0.9045340337332909
mouse_sample_27-kraken2_minikraken-0.50	0.6182734432463528
mouse_sample_27-kraken2_minikraken-0.65	0.8744746321952062
mouse_sample_27-kraken2_minikraken-1.00	nan
mouse_sample_27-kraken2_minikraken-0.80	1.0
mouse_sample_27-kraken2_minikraken-0.95	nan
mouse_sample_27-kraken2_minikraken-0.75	1.0
mouse_sample_27-kraken2_minikraken-0.85	nan
mouse_sample_27-kraken2_minikraken-0.90	nan
mouse_sample_2-kraken2_minikraken-0.20	0.8722301728562386
mouse_sample_2-kraken2_minikraken-0.25	0.8751594666151169
mouse_sample_2-kraken2_minikraken-0.15	0.8666393311678741
mouse_sample_2-kraken2_minikraken-0.10	0.8569957605857695
mouse_sample_2-kraken2_minikraken-0.05	0.8407085701333841
mouse_sample_2-kraken2_minikraken-0.00	0.8144656456229282
mouse_sample_2-kraken2_minikraken-0.55	0.9617120836517495
mouse_sample_2-kraken2_minikraken-0.50	0.8891552340734258
mouse_sample_2-kraken2_minikraken-0.40	0.8829782088926394
mouse_sample_2-kraken2_minikraken-0.45	0.8859818215630587
mouse_sample_2-kraken2_minikraken-0.35	0.8797700070964418
mouse_sample_2-kraken2_minikraken-0.30	0.8779102473065724
mouse_sample_2-kraken2_minikraken-0.60	1.0
mouse_sample_2-kraken2_minikraken-0.85	nan
mouse_sample_2-kraken2_minikraken-0.70	nan
mouse_sample_2-kraken2_minikraken-0.65	nan
mouse_sample_2-kraken2_minikraken-0.80	nan
mouse_sample_2-kraken2_minikraken-0.75	nan
mouse_sample_2-kraken2_minikraken-1.00	nan
mouse_sample_2-kraken2_minikraken-0.95	nan
mouse_sample_55-kraken2_minikraken-0.10	0.312724747249234
mouse_sample_2-kraken2_minikraken-0.90	nan
mouse_sample_55-kraken2_minikraken-0.05	0.32118150546058166
mouse_sample_55-kraken2_minikraken-0.00	0.3245369130715339
mouse_sample_55-kraken2_minikraken-0.35	0.33722684698592886
mouse_sample_55-kraken2_minikraken-0.30	0.3347027719811002
mouse_sample_55-kraken2_minikraken-0.20	0.32200172241869607
mouse_sample_55-kraken2_minikraken-0.25	0.3256034510592613
mouse_sample_55-kraken2_minikraken-0.15	0.31955576865810387
mouse_sample_55-kraken2_minikraken-0.40	0.35457148536017896
mouse_sample_55-kraken2_minikraken-0.55	1.0
mouse_sample_55-kraken2_minikraken-0.60	nan
mouse_sample_55-kraken2_minikraken-0.65	nan
mouse_sample_55-kraken2_minikraken-0.50	0.6535935021245373
mouse_sample_55-kraken2_minikraken-0.45	0.43665662456422993
mouse_sample_55-kraken2_minikraken-0.70	nan
mouse_sample_55-kraken2_minikraken-0.80	nan
mouse_sample_55-kraken2_minikraken-0.75	nan
mouse_sample_55-kraken2_minikraken-0.95	nan
mouse_sample_55-kraken2_minikraken-0.90	nan
mouse_sample_55-kraken2_minikraken-1.00	nan
mouse_sample_55-kraken2_minikraken-0.85	nan
mouse_sample_10-kraken2_minikraken-0.25	0.9445224139077245
mouse_sample_10-kraken2_minikraken-0.20	0.9429274471551053
mouse_sample_10-kraken2_minikraken-0.10	0.9337441420451681
mouse_sample_10-kraken2_minikraken-0.05	0.9242937440000515
mouse_sample_10-kraken2_minikraken-0.15	0.9393106948421606
mouse_sample_10-kraken2_minikraken-0.00	0.9013286003233016
mouse_sample_10-kraken2_minikraken-0.55	0.8952989526015864
mouse_sample_10-kraken2_minikraken-0.40	0.9460411006353143
mouse_sample_10-kraken2_minikraken-0.50	0.9319822778084711
mouse_sample_10-kraken2_minikraken-0.30	0.9462920324656316
mouse_sample_10-kraken2_minikraken-0.35	0.9465074493697455
mouse_sample_10-kraken2_minikraken-0.45	0.9456923228512768
mouse_sample_10-kraken2_minikraken-0.60	1.0
mouse_sample_10-kraken2_minikraken-0.65	1.0
mouse_sample_10-kraken2_minikraken-0.85	nan
mouse_sample_10-kraken2_minikraken-0.70	1.0
mouse_sample_10-kraken2_minikraken-0.80	nan
mouse_sample_10-kraken2_minikraken-0.75	nan
mouse_sample_10-kraken2_minikraken-0.95	nan
mouse_sample_62-kraken2_minikraken-0.10	0.6106010929210511
mouse_sample_10-kraken2_minikraken-0.90	nan
mouse_sample_10-kraken2_minikraken-1.00	nan
mouse_sample_62-kraken2_minikraken-0.05	0.583148902458369
mouse_sample_62-kraken2_minikraken-0.00	0.5504930934269597
mouse_sample_62-kraken2_minikraken-0.40	0.6571945998734792
mouse_sample_62-kraken2_minikraken-0.35	0.6637937961294689
mouse_sample_62-kraken2_minikraken-0.30	0.658029557293902
mouse_sample_62-kraken2_minikraken-0.15	0.6319439176857885
mouse_sample_62-kraken2_minikraken-0.20	0.6456500529772284
mouse_sample_62-kraken2_minikraken-0.25	0.6533969442023667
mouse_sample_62-kraken2_minikraken-0.45	0.6622816129497279
mouse_sample_62-kraken2_minikraken-0.50	0.6213710929474117
mouse_sample_62-kraken2_minikraken-0.55	0.7253359123100509
mouse_sample_62-kraken2_minikraken-0.60	1.0
mouse_sample_62-kraken2_minikraken-0.70	nan
mouse_sample_62-kraken2_minikraken-0.65	nan
mouse_sample_62-kraken2_minikraken-0.95	nan
mouse_sample_62-kraken2_minikraken-0.90	nan
mouse_sample_62-kraken2_minikraken-0.85	nan
mouse_sample_62-kraken2_minikraken-0.75	nan
mouse_sample_62-kraken2_minikraken-0.80	nan
mouse_sample_62-kraken2_minikraken-1.00	nan
strain_sample_88-kraken2_minikraken-0.20	0.5635968481140727
strain_sample_88-kraken2_minikraken-0.15	0.559465692388723
strain_sample_88-kraken2_minikraken-0.10	0.5561297717344073
strain_sample_88-kraken2_minikraken-0.25	0.5655324129181797
strain_sample_88-kraken2_minikraken-0.05	0.5483643046872152
strain_sample_88-kraken2_minikraken-0.00	0.5390375064314527
strain_sample_88-kraken2_minikraken-0.50	0.641843759981067
strain_sample_88-kraken2_minikraken-0.30	0.5668883329842971
strain_sample_88-kraken2_minikraken-0.35	0.5589266753837405
strain_sample_88-kraken2_minikraken-0.45	0.5553675739914159
strain_sample_88-kraken2_minikraken-0.40	0.5315749459583731
strain_sample_88-kraken2_minikraken-0.55	0.707771221559781
strain_sample_88-kraken2_minikraken-0.60	1.0
strain_sample_88-kraken2_minikraken-0.65	nan
strain_sample_88-kraken2_minikraken-0.80	nan
strain_sample_88-kraken2_minikraken-0.70	nan
strain_sample_88-kraken2_minikraken-0.85	nan
