Sample name	Precision taxa
mouse_sample_13-kraken2_refseqV208_nt-0.25	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.05	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.15	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.20	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.10	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.00	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.55	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.45	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.35	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.50	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.30	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.40	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.75	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.70	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.60	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.80	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.65	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.85	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.95	0.0
mouse_sample_13-kraken2_refseqV208_nt-1.00	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.90	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.10	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.05	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.00	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.40	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.35	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.30	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.20	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.25	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.15	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.45	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.60	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.65	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.70	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.50	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.55	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.90	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.95	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.85	0.0
mouse_sample_61-kraken2_refseqV208_nt-1.00	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.75	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.80	0.0
strain_sample_86-kraken2_refseqV208_nt-0.20	0.033203125
strain_sample_86-kraken2_refseqV208_nt-0.25	0.052795031055900624
strain_sample_86-kraken2_refseqV208_nt-0.15	0.02033492822966507
strain_sample_86-kraken2_refseqV208_nt-0.10	0.013177159590043924
strain_sample_86-kraken2_refseqV208_nt-0.05	0.005519779208831647
strain_sample_86-kraken2_refseqV208_nt-0.00	0.0014256296530967844
strain_sample_86-kraken2_refseqV208_nt-0.35	0.10493827160493827
strain_sample_86-kraken2_refseqV208_nt-0.30	0.08947368421052632
strain_sample_86-kraken2_refseqV208_nt-0.50	0.13445378151260504
strain_sample_86-kraken2_refseqV208_nt-0.40	0.12056737588652482
strain_sample_86-kraken2_refseqV208_nt-0.45	0.1297709923664122
strain_sample_86-kraken2_refseqV208_nt-0.55	0.14545454545454545
strain_sample_86-kraken2_refseqV208_nt-0.75	0.18666666666666668
strain_sample_86-kraken2_refseqV208_nt-0.65	0.1744186046511628
strain_sample_86-kraken2_refseqV208_nt-0.70	0.18181818181818182
strain_sample_86-kraken2_refseqV208_nt-0.60	0.16494845360824742
strain_sample_86-kraken2_refseqV208_nt-0.80	0.21875
strain_sample_86-kraken2_refseqV208_nt-0.85	0.2545454545454545
strain_sample_86-kraken2_refseqV208_nt-0.95	0.3333333333333333
strain_sample_86-kraken2_refseqV208_nt-1.00	0.4482758620689655
strain_sample_86-kraken2_refseqV208_nt-0.90	0.2653061224489796
plant_sample_5-kraken2_refseqV208_nt-0.10	0.0138136511375948
plant_sample_5-kraken2_refseqV208_nt-0.05	0.007094943240454076
plant_sample_5-kraken2_refseqV208_nt-0.00	0.002493133319247834
plant_sample_5-kraken2_refseqV208_nt-0.40	0.0755813953488372
plant_sample_5-kraken2_refseqV208_nt-0.30	0.0533515731874145
plant_sample_5-kraken2_refseqV208_nt-0.35	0.06446280991735537
plant_sample_5-kraken2_refseqV208_nt-0.15	0.021402550091074682
plant_sample_5-kraken2_refseqV208_nt-0.20	0.0303886925795053
