Sample name	F1 score taxa
strain_sample_87-kraken2_chocophlan-0.50	0.23809523809523805
strain_sample_87-kraken2_chocophlan-0.55	0.26548672566371684
strain_sample_87-kraken2_chocophlan-0.25	0.11469534050179211
strain_sample_87-kraken2_chocophlan-0.30	0.1702127659574468
strain_sample_87-kraken2_chocophlan-0.40	0.19607843137254902
strain_sample_87-kraken2_chocophlan-0.35	0.18713450292397663
strain_sample_87-kraken2_chocophlan-0.45	0.21739130434782608
strain_sample_87-kraken2_chocophlan-0.20	0.07960199004975126
strain_sample_87-kraken2_chocophlan-0.10	0.03128054740957966
strain_sample_87-kraken2_chocophlan-0.15	0.049999999999999996
strain_sample_87-kraken2_chocophlan-0.05	0.013195876288659796
strain_sample_87-kraken2_chocophlan-0.00	0.004527447651386531
strain_sample_87-kraken2_chocophlan-0.70	0.3846153846153846
strain_sample_87-kraken2_chocophlan-0.80	0.4411764705882353
strain_sample_87-kraken2_chocophlan-0.60	0.29126213592233013
strain_sample_87-kraken2_chocophlan-0.75	0.41666666666666663
strain_sample_87-kraken2_chocophlan-0.65	0.3296703296703296
strain_sample_87-kraken2_chocophlan-0.85	0.45161290322580644
strain_sample_87-kraken2_chocophlan-0.90	0.4642857142857143
strain_sample_87-kraken2_chocophlan-0.95	0.47058823529411764
strain_sample_87-kraken2_chocophlan-1.00	0.5106382978723405
strain_sample_74-kraken2_chocophlan-0.10	0.03245436105476673
strain_sample_74-kraken2_chocophlan-0.05	0.013986013986013984
strain_sample_74-kraken2_chocophlan-0.00	0.004638353384548485
strain_sample_74-kraken2_chocophlan-0.50	0.2857142857142857
strain_sample_74-kraken2_chocophlan-0.35	0.2222222222222222
strain_sample_74-kraken2_chocophlan-0.60	0.34782608695652173
strain_sample_74-kraken2_chocophlan-0.55	0.32
strain_sample_74-kraken2_chocophlan-0.45	0.2711864406779661
strain_sample_74-kraken2_chocophlan-0.40	0.24242424242424243
strain_sample_74-kraken2_chocophlan-0.15	0.051948051948051945
strain_sample_74-kraken2_chocophlan-0.65	0.367816091954023
strain_sample_74-kraken2_chocophlan-0.25	0.11940298507462686
strain_sample_74-kraken2_chocophlan-0.70	0.37037037037037035
strain_sample_74-kraken2_chocophlan-0.30	0.1904761904761905
strain_sample_74-kraken2_chocophlan-0.20	0.07980049875311722
strain_sample_74-kraken2_chocophlan-0.90	0.45614035087719296
strain_sample_74-kraken2_chocophlan-0.80	0.39436619718309857
strain_sample_74-kraken2_chocophlan-0.85	0.45161290322580644
strain_sample_74-kraken2_chocophlan-0.95	0.4727272727272727
strain_sample_74-kraken2_chocophlan-1.00	0.5098039215686274
strain_sample_74-kraken2_chocophlan-0.75	0.3684210526315789
mouse_sample_37-kraken2_chocophlan-0.25	0
mouse_sample_37-kraken2_chocophlan-0.20	0
mouse_sample_37-kraken2_chocophlan-0.15	0
mouse_sample_37-kraken2_chocophlan-0.10	0
mouse_sample_37-kraken2_chocophlan-0.05	0
mouse_sample_37-kraken2_chocophlan-0.00	0
mouse_sample_37-kraken2_chocophlan-0.40	0
mouse_sample_37-kraken2_chocophlan-0.45	0
mouse_sample_37-kraken2_chocophlan-0.30	0
mouse_sample_37-kraken2_chocophlan-0.65	0
mouse_sample_37-kraken2_chocophlan-0.80	0
mouse_sample_37-kraken2_chocophlan-0.50	0
mouse_sample_37-kraken2_chocophlan-0.60	0
mouse_sample_37-kraken2_chocophlan-0.70	0
mouse_sample_37-kraken2_chocophlan-0.55	0
mouse_sample_37-kraken2_chocophlan-0.35	0
mouse_sample_37-kraken2_chocophlan-0.75	0
mouse_sample_37-kraken2_chocophlan-0.85	0
mouse_sample_37-kraken2_chocophlan-0.90	0
mouse_sample_37-kraken2_chocophlan-0.95	0
mouse_sample_37-kraken2_chocophlan-1.00	0
plant_sample_0-kraken2_chocophlan-0.35	0.06528189910979229
plant_sample_0-kraken2_chocophlan-0.20	0.03273809523809523
plant_sample_0-kraken2_chocophlan-0.40	0.0750853242320819
plant_sample_0-kraken2_chocophlan-0.15	0.022121669180492708
plant_sample_0-kraken2_chocophlan-0.30	0.05486284289276808
plant_sample_0-kraken2_chocophlan-0.25	0.04317958783120707
plant_sample_0-kraken2_chocophlan-0.10	0.013630731102850062
plant_sample_0-kraken2_chocophlan-0.05	0.007859949982136476
plant_sample_0-kraken2_chocophlan-0.00	0.005507572912755038
plant_sample_0-kraken2_chocophlan-0.85	0.17621145374449337
plant_sample_0-kraken2_chocophlan-0.55	0.10576923076923077
plant_sample_0-kraken2_chocophlan-0.60	0.11671087533156499
plant_sample_0-kraken2_chocophlan-0.45	0.08817635270541081
plant_sample_0-kraken2_chocophlan-0.75	0.14788732394366197
plant_sample_0-kraken2_chocophlan-0.65	0.12316715542521996
plant_sample_0-kraken2_chocophlan-0.80	0.1606425702811245
plant_sample_0-kraken2_chocophlan-0.70	0.13680781758957655
plant_sample_0-kraken2_chocophlan-0.90	0.19417475728155342
plant_sample_0-kraken2_chocophlan-1.00	0.19047619047619047
plant_sample_0-kraken2_chocophlan-0.95	0.19148936170212766
plant_sample_0-kraken2_chocophlan-0.50	0.09462365591397849
mouse_sample_59-kraken2_chocophlan-0.25	0
mouse_sample_59-kraken2_chocophlan-0.10	0
mouse_sample_59-kraken2_chocophlan-0.20	0
mouse_sample_59-kraken2_chocophlan-0.35	0
mouse_sample_59-kraken2_chocophlan-0.50	0
mouse_sample_59-kraken2_chocophlan-0.45	0
mouse_sample_59-kraken2_chocophlan-0.30	0
mouse_sample_59-kraken2_chocophlan-0.05	0
mouse_sample_59-kraken2_chocophlan-0.40	0
mouse_sample_59-kraken2_chocophlan-0.55	0
mouse_sample_59-kraken2_chocophlan-0.15	0
mouse_sample_59-kraken2_chocophlan-0.00	0
mouse_sample_59-kraken2_chocophlan-0.80	0
mouse_sample_59-kraken2_chocophlan-0.75	0
mouse_sample_59-kraken2_chocophlan-0.65	0
mouse_sample_59-kraken2_chocophlan-0.90	0
mouse_sample_59-kraken2_chocophlan-0.85	0
mouse_sample_59-kraken2_chocophlan-0.95	0
mouse_sample_59-kraken2_chocophlan-0.60	0
mouse_sample_59-kraken2_chocophlan-0.70	0
mouse_sample_59-kraken2_chocophlan-1.00	0
strain_sample_11-kraken2_chocophlan-0.10	0.032989690721649485
strain_sample_11-kraken2_chocophlan-0.05	0.013669372063220846
strain_sample_11-kraken2_chocophlan-0.00	0.004549978671974975
strain_sample_11-kraken2_chocophlan-0.50	0.3111111111111111
strain_sample_11-kraken2_chocophlan-0.45	0.2978723404255319
strain_sample_11-kraken2_chocophlan-0.35	0.25000000000000006
strain_sample_11-kraken2_chocophlan-0.70	0.4057971014492754
strain_sample_11-kraken2_chocophlan-0.15	0.052545155993431854
strain_sample_11-kraken2_chocophlan-0.65	0.3783783783783784
strain_sample_11-kraken2_chocophlan-0.55	0.3373493975903615
strain_sample_11-kraken2_chocophlan-0.40	0.2857142857142857
strain_sample_11-kraken2_chocophlan-0.60	0.3684210526315789
strain_sample_11-kraken2_chocophlan-0.25	0.13389121338912136
strain_sample_11-kraken2_chocophlan-0.30	0.21897810218978106
strain_sample_11-kraken2_chocophlan-0.20	0.0851063829787234
strain_sample_11-kraken2_chocophlan-0.85	0.4482758620689655
strain_sample_11-kraken2_chocophlan-0.90	0.4642857142857143
strain_sample_11-kraken2_chocophlan-0.80	0.4193548387096774
strain_sample_11-kraken2_chocophlan-0.95	0.47058823529411764
strain_sample_11-kraken2_chocophlan-0.75	0.4
mouse_sample_52-kraken2_chocophlan-0.15	0
mouse_sample_52-kraken2_chocophlan-0.10	0
strain_sample_11-kraken2_chocophlan-1.00	0.5106382978723405
mouse_sample_52-kraken2_chocophlan-0.20	0
mouse_sample_52-kraken2_chocophlan-0.25	0
mouse_sample_52-kraken2_chocophlan-0.05	0
mouse_sample_52-kraken2_chocophlan-0.00	0
mouse_sample_52-kraken2_chocophlan-0.40	0
mouse_sample_52-kraken2_chocophlan-0.30	0
mouse_sample_52-kraken2_chocophlan-0.55	0
mouse_sample_52-kraken2_chocophlan-0.35	0
mouse_sample_52-kraken2_chocophlan-0.50	0
