Sample name	Proportion classified
mouse_sample_56-kraken2_refseqV205_500GB-0.20	0.5414471790342815
mouse_sample_56-kraken2_refseqV205_500GB-0.25	0.4069084894560341
mouse_sample_56-kraken2_refseqV205_500GB-0.15	0.7022493215192965
mouse_sample_56-kraken2_refseqV205_500GB-0.10	0.8405086823554465
mouse_sample_56-kraken2_refseqV205_500GB-0.05	0.9367584533420297
mouse_sample_56-kraken2_refseqV205_500GB-0.00	0.9804234656890247
mouse_sample_56-kraken2_refseqV205_500GB-0.50	0.014477715249240053
mouse_sample_56-kraken2_refseqV205_500GB-0.35	0.1507903861594186
mouse_sample_56-kraken2_refseqV205_500GB-0.30	0.2626327685934309
mouse_sample_56-kraken2_refseqV205_500GB-0.40	0.07587091571492799
mouse_sample_56-kraken2_refseqV205_500GB-0.55	0.004550461687406065
mouse_sample_56-kraken2_refseqV205_500GB-0.45	0.032939990775114954
mouse_sample_56-kraken2_refseqV205_500GB-0.60	0.0011557513418759637
mouse_sample_56-kraken2_refseqV205_500GB-0.85	0
mouse_sample_56-kraken2_refseqV205_500GB-0.80	9.105901267505033e-08
mouse_sample_56-kraken2_refseqV205_500GB-0.75	5.372481747827969e-06
mouse_sample_56-kraken2_refseqV205_500GB-0.70	3.393465872356876e-05
mouse_sample_56-kraken2_refseqV205_500GB-0.65	0.00022864918082705137
strain_sample_71-kraken2_refseqV205_500GB-0.10	0.8890250889050952
mouse_sample_56-kraken2_refseqV205_500GB-1.00	0
mouse_sample_56-kraken2_refseqV205_500GB-0.95	0
mouse_sample_56-kraken2_refseqV205_500GB-0.90	0
strain_sample_71-kraken2_refseqV205_500GB-0.05	0.9669602351755923
strain_sample_71-kraken2_refseqV205_500GB-0.00	0.9947895223559662
strain_sample_71-kraken2_refseqV205_500GB-0.40	0.09429210492680837
strain_sample_71-kraken2_refseqV205_500GB-0.20	0.6059581826520408
strain_sample_71-kraken2_refseqV205_500GB-0.15	0.7635512416639726
strain_sample_71-kraken2_refseqV205_500GB-0.25	0.46620065109355147
strain_sample_71-kraken2_refseqV205_500GB-0.30	0.30944604419316274
strain_sample_71-kraken2_refseqV205_500GB-0.35	0.18249866548377153
strain_sample_71-kraken2_refseqV205_500GB-0.55	0.005923598006119979
strain_sample_71-kraken2_refseqV205_500GB-0.45	0.04185584217372018
strain_sample_71-kraken2_refseqV205_500GB-0.50	0.018613606802649483
strain_sample_71-kraken2_refseqV205_500GB-0.60	0.001511875314833054
strain_sample_71-kraken2_refseqV205_500GB-0.65	0.0002948716984820348
strain_sample_71-kraken2_refseqV205_500GB-0.70	3.706571834565098e-05
strain_sample_71-kraken2_refseqV205_500GB-0.95	0
strain_sample_71-kraken2_refseqV205_500GB-0.75	6.9169291841782765e-06
strain_sample_71-kraken2_refseqV205_500GB-0.80	0
strain_sample_71-kraken2_refseqV205_500GB-0.85	0
strain_sample_71-kraken2_refseqV205_500GB-0.90	0
strain_sample_71-kraken2_refseqV205_500GB-1.00	0
strain_sample_47-kraken2_refseqV205_500GB-0.20	0.6088392140882493
strain_sample_47-kraken2_refseqV205_500GB-0.15	0.7655832424235361
strain_sample_47-kraken2_refseqV205_500GB-0.10	0.8898807809796906
strain_sample_47-kraken2_refseqV205_500GB-0.25	0.46928785111794613
strain_sample_47-kraken2_refseqV205_500GB-0.05	0.9664865763006993
strain_sample_47-kraken2_refseqV205_500GB-0.00	0.9940315306002001
strain_sample_47-kraken2_refseqV205_500GB-0.50	0.019072637366520484
strain_sample_47-kraken2_refseqV205_500GB-0.30	0.31234781850319493
strain_sample_47-kraken2_refseqV205_500GB-0.35	0.18488556643131618
strain_sample_47-kraken2_refseqV205_500GB-0.40	0.09569542423611335
strain_sample_47-kraken2_refseqV205_500GB-0.45	0.042557363392836334
strain_sample_47-kraken2_refseqV205_500GB-0.55	0.0060800422232463935
strain_sample_47-kraken2_refseqV205_500GB-0.65	0.00030374272690295945
strain_sample_47-kraken2_refseqV205_500GB-0.60	0.0015478097818691155
strain_sample_47-kraken2_refseqV205_500GB-0.80	4.511030597568705e-07
strain_sample_47-kraken2_refseqV205_500GB-0.85	0
strain_sample_47-kraken2_refseqV205_500GB-0.70	4.450883522934456e-05
strain_sample_47-kraken2_refseqV205_500GB-0.75	6.9920974262314925e-06
strain_sample_47-kraken2_refseqV205_500GB-0.95	0
strain_sample_47-kraken2_refseqV205_500GB-0.90	0
strain_sample_47-kraken2_refseqV205_500GB-1.00	0
mouse_sample_60-kraken2_refseqV205_500GB-0.10	0.8479588659150507
mouse_sample_60-kraken2_refseqV205_500GB-0.05	0.9436894852708667
mouse_sample_60-kraken2_refseqV205_500GB-0.00	0.9851474476355596
mouse_sample_60-kraken2_refseqV205_500GB-0.20	0.5478866059330134
mouse_sample_60-kraken2_refseqV205_500GB-0.35	0.1532807053824669
mouse_sample_60-kraken2_refseqV205_500GB-0.30	0.2666375001653203
mouse_sample_60-kraken2_refseqV205_500GB-0.25	0.4122732256928121
mouse_sample_60-kraken2_refseqV205_500GB-0.15	0.7093580283725633
mouse_sample_60-kraken2_refseqV205_500GB-0.40	0.07722427887303283
mouse_sample_60-kraken2_refseqV205_500GB-0.55	0.00460489059405881
mouse_sample_60-kraken2_refseqV205_500GB-0.50	0.014750745143491973
mouse_sample_60-kraken2_refseqV205_500GB-0.70	3.126055795286629e-05
mouse_sample_60-kraken2_refseqV205_500GB-0.65	0.00022441473622701898
mouse_sample_60-kraken2_refseqV205_500GB-0.45	0.033522048913154565
mouse_sample_60-kraken2_refseqV205_500GB-0.60	0.0011590152443313186
mouse_sample_60-kraken2_refseqV205_500GB-0.95	0
mouse_sample_60-kraken2_refseqV205_500GB-0.80	4.208152032116616e-07
mouse_sample_60-kraken2_refseqV205_500GB-0.90	0
mouse_sample_60-kraken2_refseqV205_500GB-1.00	0
mouse_sample_60-kraken2_refseqV205_500GB-0.75	4.418559633722447e-06
mouse_sample_60-kraken2_refseqV205_500GB-0.85	3.0058228800832975e-08
mouse_sample_16-kraken2_refseqV205_500GB-0.20	0.5608830495338958
mouse_sample_16-kraken2_refseqV205_500GB-0.25	0.42297585870879467
mouse_sample_16-kraken2_refseqV205_500GB-0.15	0.7237600126469829
mouse_sample_16-kraken2_refseqV205_500GB-0.10	0.8615931038250009
mouse_sample_16-kraken2_refseqV205_500GB-0.05	0.9542153715587829
mouse_sample_16-kraken2_refseqV205_500GB-0.00	0.9912656171487686
mouse_sample_16-kraken2_refseqV205_500GB-0.30	0.27398802732992744
mouse_sample_16-kraken2_refseqV205_500GB-0.50	0.015235405956936348
mouse_sample_16-kraken2_refseqV205_500GB-0.40	0.07974900658841728
mouse_sample_16-kraken2_refseqV205_500GB-0.35	0.1578639622124358
mouse_sample_16-kraken2_refseqV205_500GB-0.45	0.03471845811959092
mouse_sample_16-kraken2_refseqV205_500GB-0.55	0.004751391162088667
mouse_sample_16-kraken2_refseqV205_500GB-0.70	3.2618314948702424e-05
mouse_sample_16-kraken2_refseqV205_500GB-0.80	0
mouse_sample_16-kraken2_refseqV205_500GB-0.60	0.0011885185460744853
mouse_sample_16-kraken2_refseqV205_500GB-0.65	0.00023095093421627474
mouse_sample_16-kraken2_refseqV205_500GB-0.75	3.316094865394886e-07
mouse_sample_16-kraken2_refseqV205_500GB-0.85	0
mouse_sample_16-kraken2_refseqV205_500GB-1.00	0
mouse_sample_16-kraken2_refseqV205_500GB-0.95	0
mouse_sample_16-kraken2_refseqV205_500GB-0.90	0
plant_sample_20-kraken2_refseqV205_500GB-0.10	0.7520189555040778
plant_sample_20-kraken2_refseqV205_500GB-0.05	0.8566349227548771
plant_sample_20-kraken2_refseqV205_500GB-0.00	0.9281885214760964
plant_sample_20-kraken2_refseqV205_500GB-0.15	0.6193878806419291
plant_sample_20-kraken2_refseqV205_500GB-0.40	0.06520150751244504
plant_sample_20-kraken2_refseqV205_500GB-0.25	0.353132564296236
plant_sample_20-kraken2_refseqV205_500GB-0.35	0.1298220710578727
plant_sample_20-kraken2_refseqV205_500GB-0.30	0.2268403753199433
plant_sample_20-kraken2_refseqV205_500GB-0.20	0.4728759057603183
